ID	CDSs_GENEMARKS
NC_031272	7
NC_031270	6
NC_031268	4
NC_031284	2
NC_031285	3
NC_031259	4
NC_031240	6
NC_031236	6
NC_031232	7
NC_031227	7
NC_031301	6
NC_031313	2
NC_031316	2
NC_031314	2
NC_031304	5
NC_031303	7
NC_031309	2
NC_031312	2
NC_031308	2
NC_031307	2
NC_031302	6
NC_031306	3
NC_031305	6
NC_031320	2
NC_031321	2
NC_031317	2
NC_031318	2
NC_031326	5
NC_031327	2
NC_031336	2
NC_031338	2
NC_031339	2
NC_031340	3
NC_031341	2
NC_031342	3
NC_031448	3
NC_031453	3
NC_031451	3
NC_031449	2
NC_031450	5
NC_031458	4
NC_031459	3
NC_031454	3
NC_031455	4
NC_031456	4
NC_031457	3
NC_031452	4
NC_031461	3
NC_031464	3
NC_031463	3
NC_031462	2
NC_031466	5
NC_031670	3
NC_031695	4
NC_031692	2
NC_031687	3
NC_031690	6
NC_031691	6
NC_031688	3
NC_023483	2
NC_031747	5
NC_031758	3
NC_031759	3
NC_031762	2
NC_031757	4
NC_031752	2
NC_031756	7
NC_031754	4
NC_031750	2
NC_031749	2
NC_031751	3
NC_031753	4
NC_031760	3
NC_031766	2
NC_031763	2
NC_031764	3
NC_031765	3
NC_031761	122
NC_031800	5
NC_033737	3
NC_033464	84
NC_031955	6
NC_032004	4
NC_031961	4
NC_031960	3
NC_031958	6
NC_031957	6
NC_031988	6
NC_032005	5
NC_032006	4
NC_032087	2
NC_032106	3
NC_032104	6
NC_032107	7
NC_032118	4
NC_032114	2
NC_032115	3
NC_032112	3
NC_032119	2
NC_032120	5
NC_032116	2
NC_032113	4
NC_032117	4
NC_032150	2
NC_032149	2
NC_032121	2
NC_032127	6
NC_032133	2
NC_032134	2
NC_032154	2
NC_032155	2
NC_032131	2
NC_032132	2
NC_032128	2
NC_032130	3
NC_032148	2
NC_032146	2
NC_032147	2
NC_032143	2
NC_032145	2
NC_032144	2
NC_032140	2
NC_032141	2
NC_032142	2
NC_032124	6
NC_032138	2
NC_032139	2
NC_032136	2
NC_032137	3
NC_032135	2
NC_032153	2
NC_032151	2
NC_032152	2
NC_032161	2
NC_032162	2
NC_032164	2
NC_032165	3
NC_032166	2
NC_032167	2
NC_032168	2
NC_032169	2
NC_032170	3
NC_032163	2
NC_032158	2
NC_032159	2
NC_032160	2
NC_032157	2
NC_032156	2
NC_032129	3
NC_032172	2
NC_023484	2
NC_023485	4
NC_023486	2
NC_023487	2
NC_023488	2
NC_023489	2
NC_023490	2
NC_023491	2
NC_023492	2
NC_023493	2
NC_023494	3
NC_023495	2
NC_023496	6
NC_003639	2
NC_032122	3
NC_032125	3
NC_032123	6
NC_032682	3
NC_032726	4
NC_032208	3
NC_032252	3
NC_032240	3
NC_032182	3
NC_032189	3
NC_032199	3
NC_032207	4
NC_032224	4
NC_032222	6
NC_032209	2
NC_032221	2
NC_032186	3
NC_032241	2
NC_032225	2
NC_032245	5
NC_032242	7
NC_032215	3
NC_032180	5
NC_032211	5
NC_032218	2
NC_032231	5
NC_032259	2
NC_032261	2
NC_032263	2
NC_032264	2
NC_032265	2
NC_032266	2
NC_032267	2
NC_032258	2
NC_032260	2
NC_032262	2
NC_032256	2
NC_032257	2
NC_032282	2
NC_032174	3
NC_032175	3
NC_032276	2
NC_032281	2
NC_032277	2
NC_032278	2
NC_032279	2
NC_032280	2
NC_032203	4
NC_032230	4
NC_032179	2
NC_032255	100
NC_032270	2
NC_032271	2
NC_032212	2
NC_032268	3
NC_032269	3
NC_032184	3
NC_032236	3
NC_032196	3
NC_032190	3
NC_032197	3
NC_032233	3
NC_032232	3
NC_032191	3
NC_032195	3
NC_032238	3
NC_032213	3
NC_032173	3
NC_032243	3
NC_032253	3
NC_032251	3
NC_032247	3
NC_032239	3
NC_032188	3
NC_032237	3
NC_032200	3
NC_032227	3
NC_032187	3
NC_032223	3
NC_032235	3
NC_032217	5
NC_032234	3
NC_032246	3
NC_032228	3
NC_032178	3
NC_032248	3
NC_032229	3
NC_032250	3
NC_032254	3
NC_032210	3
NC_032214	4
NC_032176	3
NC_032177	3
NC_032216	3
NC_032198	2
NC_032202	4
NC_032193	3
NC_032183	3
NC_032219	3
NC_032220	3
NC_032204	3
NC_032272	2
NC_032274	3
NC_032273	2
NC_032275	2
NC_032205	2
NC_032249	3
NC_032194	2
NC_032192	3
NC_032181	3
NC_032206	3
NC_032226	3
NC_032201	2
NC_032244	3
NC_032185	2
NC_032403	3
NC_032404	2
NC_032444	6
NC_032442	5
NC_032413	3
NC_032518	2
NC_032519	2
NC_032517	2
NC_032520	2
NC_032428	2
NC_032439	4
NC_032437	6
NC_032492	10
NC_032496	8
NC_032484	3
NC_032423	3
NC_032426	3
NC_032433	5
NC_032405	4
NC_032448	2
NC_032454	2
NC_032467	3
NC_032463	3
NC_032470	2
NC_032481	3
NC_032524	2
NC_032523	2
NC_032434	3
NC_032464	3
NC_032441	2
NC_032447	6
NC_032445	7
NC_032476	2
NC_032521	4
NC_032522	2
NC_032490	8
NC_032417	6
NC_032459	3
NC_032477	5
NC_032456	4
NC_032451	6
NC_032407	2
NC_032414	2
NC_032409	2
NC_032449	4
NC_032465	3
NC_032488	2
NC_032427	4
NC_032430	5
NC_032432	7
NC_032446	2
NC_032455	3
NC_032453	4
NC_032503	2
NC_032499	2
NC_032498	2
NC_032502	2
NC_032500	2
NC_032501	2
NC_032495	2
NC_032493	2
NC_032494	3
NC_032478	3
NC_032482	2
NC_032469	3
NC_032525	2
NC_032526	2
NC_032486	3
NC_032461	3
NC_032452	2
NC_032460	2
NC_032408	2
NC_032410	2
NC_032450	2
NC_032457	3
NC_032406	2
NC_032468	2
NC_032466	2
NC_032421	3
NC_032485	2
NC_032497	2
NC_032415	2
NC_032411	2
NC_032416	2
NC_032440	2
NC_032491	2
NC_032483	4
NC_032514	2
NC_032515	3
NC_032516	3
NC_032504	2
NC_032506	2
NC_032507	3
NC_032508	2
NC_032509	2
NC_032510	2
NC_032511	2
NC_032512	2
NC_032505	2
NC_032513	2
NC_032462	3
NC_032420	3
NC_032473	3
NC_032487	3
NC_032429	3
NC_032438	4
NC_032436	3
NC_032443	4
NC_032435	2
NC_032422	3
NC_032471	5
NC_032474	4
NC_032472	6
NC_032424	3
NC_032431	3
NC_032425	5
NC_032419	3
NC_032527	3
NC_032566	2
NC_032641	2
NC_032534	3
NC_032567	8
NC_032536	3
NC_032622	3
NC_032624	2
NC_032541	6
NC_032544	5
NC_032543	4
NC_032558	5
NC_032555	4
NC_032540	2
NC_032570	3
NC_032588	3
NC_032638	3
NC_032595	3
NC_032597	3
NC_032644	2
NC_032610	3
NC_032580	3
NC_032598	4
NC_032642	3
NC_032584	3
NC_032582	3
NC_032549	3
NC_032600	3
NC_032551	3
NC_032529	3
NC_032614	3
NC_032608	3
NC_032562	3
NC_032552	4
NC_032578	2
NC_032577	2
NC_032626	2
NC_032621	2
NC_032634	2
NC_032530	3
NC_032590	3
NC_032632	3
NC_032537	3
NC_032630	3
NC_032569	3
NC_032613	3
NC_032607	2
NC_032612	3
NC_032611	2
NC_032592	3
NC_032602	2
NC_032631	2
NC_032625	3
NC_032574	5
NC_032532	4
NC_032605	4
NC_032533	3
NC_032635	3
NC_032618	3
NC_032633	3
NC_032559	3
NC_032571	3
NC_032568	2
NC_032564	2
NC_032629	3
NC_032583	3
NC_032617	2
NC_032627	2
NC_032604	3
NC_032601	2
NC_032576	4
NC_032556	2
NC_032546	2
NC_032542	3
NC_032573	3
NC_032637	2
NC_032548	2
NC_032563	3
NC_032557	2
NC_032640	3
NC_032591	2
NC_032589	3
NC_032539	3
NC_032587	3
NC_032560	3
NC_032593	3
NC_032628	2
NC_032581	2
NC_032585	3
NC_032606	2
NC_032531	3
NC_032599	3
NC_032603	2
NC_032553	3
NC_032528	3
NC_032643	3
NC_032535	3
NC_032619	3
NC_032572	4
NC_032639	3
NC_032545	2
NC_032550	3
NC_032620	3
NC_032547	3
NC_032615	3
NC_032636	3
NC_032623	3
NC_032575	3
NC_032586	4
NC_032616	2
NC_032565	5
NC_032596	3
NC_032609	3
NC_032554	3
NC_032538	3
NC_032647	2
NC_032648	3
NC_032646	2
NC_032645	3
NC_032561	3
NC_032594	3
NC_032579	3
NC_033335	2
NC_033334	4
NC_033415	3
NC_033416	4
NC_032727	4
NC_032728	6
NC_033048	3
NC_032856	3
NC_032789	4
NC_033217	3
NC_032901	3
NC_032807	5
NC_032970	5
NC_032988	5
NC_032965	5
NC_032832	5
NC_033069	3
NC_033000	3
NC_033080	3
NC_033119	3
NC_033212	3
NC_033116	5
NC_032812	5
NC_032973	5
NC_032986	4
NC_032797	5
NC_033242	5
NC_033053	5
NC_032777	5
NC_033219	2
NC_033021	4
NC_033256	3
NC_033005	3
NC_033133	5
NC_033127	2
NC_033145	3
NC_032990	2
NC_033045	2
NC_033003	2
NC_033148	2
NC_033062	3
NC_033019	2
NC_033157	2
NC_032759	3
NC_033093	3
NC_032743	2
NC_032899	2
NC_033026	2
NC_033226	3
NC_032998	2
NC_032813	5
NC_033009	4
NC_032964	3
NC_033017	3
NC_032853	3
NC_032960	3
NC_032875	4
NC_032992	5
NC_032751	2
NC_032758	2
NC_032764	2
NC_033314	2
NC_033315	2
NC_033313	2
NC_033316	2
NC_032735	5
NC_033153	2
NC_032753	2
NC_033122	2
NC_033094	2
NC_032795	2
NC_033267	8
NC_033027	5
NC_032783	6
NC_032929	6
NC_033261	5
NC_032971	6
NC_033229	6
NC_033134	2
NC_033152	6
NC_033141	2
NC_033275	3
NC_032840	2
NC_032804	3
NC_033277	2
NC_033278	2
NC_033318	2
NC_033317	2
NC_032729	3
NC_033270	4
NC_033138	3
NC_033128	3
NC_033120	3
NC_033239	2
NC_033295	2
NC_033300	3
NC_032852	2
NC_032996	3
NC_032825	3
NC_032989	3
NC_032784	7
NC_033164	2
NC_033296	2
NC_033297	2
NC_033298	2
NC_033299	2
NC_033067	3
NC_032842	3
NC_033110	3
NC_033036	2
NC_033163	3
NC_032814	3
NC_033101	3
NC_033131	3
NC_032900	2
NC_032820	2
NC_033150	2
NC_032882	2
NC_033051	2
NC_033198	2
NC_033107	2
NC_032947	3
NC_032933	3
NC_032921	3
NC_033151	3
NC_032911	2
NC_033001	3
NC_032966	2
NC_032969	3
NC_032939	4
NC_033083	3
NC_032959	3
NC_032908	3
NC_032975	3
NC_032837	2
NC_033205	3
NC_032943	2
NC_033088	2
NC_032873	2
NC_032906	2
NC_033010	3
NC_033041	3
NC_032808	3
NC_033215	3
NC_032847	2
NC_033057	3
NC_032963	2
NC_032886	3
NC_033223	3
NC_033075	2
NC_032953	3
NC_032917	2
NC_032981	3
NC_033137	3
NC_033177	2
NC_033171	2
NC_033144	2
NC_033109	3
NC_032744	2
NC_032742	2
NC_033184	6
NC_033147	3
NC_033172	2
NC_033156	3
NC_033022	6
NC_033240	4
NC_032890	2
NC_032877	3
NC_032892	3
NC_033166	3
NC_033100	3
NC_032827	2
NC_033197	1
NC_033012	3
NC_033090	4
NC_033024	5
NC_033073	5
NC_033059	5
NC_033043	4
NC_033079	3
NC_033230	3
NC_033236	3
NC_032854	2
NC_032844	2
NC_032818	3
NC_032815	3
NC_032834	3
NC_032799	3
NC_032791	3
NC_032803	3
NC_032763	5
NC_033064	2
NC_033049	2
NC_033038	2
NC_033033	2
NC_033044	2
NC_033060	2
NC_033091	2
NC_033098	7
NC_033086	5
NC_033130	5
NC_033115	7
NC_032810	3
NC_032839	3
NC_032864	2
NC_032858	3
NC_032830	3
NC_032802	5
NC_033292	4
NC_033291	2
NC_033293	2
NC_033294	4
NC_032793	5
NC_032781	6
NC_032739	6
NC_033065	4
NC_032851	3
NC_033072	3
NC_033089	3
NC_033084	3
NC_033095	3
NC_032978	6
NC_032994	2
NC_033265	2
NC_032732	2
NC_033146	5
NC_033182	7
NC_033289	2
NC_033290	2
NC_032920	4
NC_032936	4
NC_032785	3
NC_033287	2
NC_033288	2
NC_032863	3
NC_032871	2
NC_032876	3
NC_032888	3
NC_032904	3
NC_032946	4
NC_032838	3
NC_032935	2
NC_032894	2
NC_032857	3
NC_032928	3
NC_032898	2
NC_032940	3
NC_032796	2
NC_032762	2
NC_032750	2
NC_032792	2
NC_032754	2
NC_033106	3
NC_032822	2
NC_032829	2
NC_032809	3
NC_032952	3
NC_032798	2
NC_033173	2
NC_033194	2
NC_033180	5
NC_033189	2
NC_032931	3
NC_033196	3
NC_033077	4
NC_033139	2
NC_033092	4
NC_032828	2
NC_033286	2
NC_033279	3
NC_033149	4
NC_033068	2
NC_033117	5
NC_033058	3
NC_033129	4
NC_033170	4
NC_033187	2
NC_033178	1
NC_032941	3
NC_032918	3
NC_032937	3
NC_032930	3
NC_032923	3
NC_033241	3
NC_033258	2
NC_033262	3
NC_033209	2
NC_033246	3
NC_033203	3
NC_033266	3
NC_033221	3
NC_033235	2
NC_033213	3
NC_033188	4
NC_032835	3
NC_033168	4
NC_033228	3
NC_033185	2
NC_032869	6
NC_033285	2
NC_033284	5
NC_033282	2
NC_033283	2
NC_032999	2
NC_033193	4
NC_033186	2
NC_033113	5
NC_032765	4
NC_033247	5
NC_033174	7
NC_033192	5
NC_033158	3
NC_033222	4
NC_032824	6
NC_033211	4
NC_033269	7
NC_033082	4
NC_033165	3
NC_032848	3
NC_032811	4
NC_033280	2
NC_033281	2
NC_032883	3
NC_032954	2
NC_032938	3
NC_032819	3
NC_032806	3
NC_032734	3
NC_032948	3
NC_032942	5
NC_032924	3
NC_032919	3
NC_032878	4
NC_033273	2
NC_033271	2
NC_033274	2
NC_033081	4
NC_033244	4
NC_032932	5
NC_032862	4
NC_033125	6
NC_033078	3
NC_032760	2
NC_032977	2
NC_032957	3
NC_032972	3
NC_032945	3
NC_032983	3
NC_032934	3
NC_032926	3
NC_032961	3
NC_032865	3
NC_032895	4
NC_032967	3
NC_032859	3
NC_032913	3
NC_032843	3
NC_032889	3
NC_032817	3
NC_032976	3
NC_032836	3
NC_032805	3
NC_033252	3
NC_033037	3
NC_033176	172
NC_033047	4
NC_032968	4
NC_033007	4
NC_033074	4
NC_032962	5
NC_033004	2
NC_032955	3
NC_032974	4
NC_033035	4
NC_033020	3
NC_033056	4
NC_033066	4
NC_033031	4
NC_032786	3
NC_032746	3
NC_032841	3
NC_032914	4
NC_032951	3
NC_033208	4
NC_033250	4
NC_032903	4
NC_033268	3
NC_032958	5
NC_032885	3
NC_032787	4
NC_033202	3
NC_032866	2
NC_032880	4
NC_032747	5
NC_032755	3
NC_032788	2
NC_032737	2
NC_032816	2
NC_032773	3
NC_032879	3
NC_032779	3
NC_032833	3
NC_032823	3
NC_033143	2
NC_033124	3
NC_033111	3
NC_033118	2
NC_033039	5
NC_033052	4
NC_032801	3
NC_032740	3
NC_032868	3
NC_032850	3
NC_032874	3
NC_032893	5
NC_033154	3
NC_033175	1
NC_033167	3
NC_033159	1
NC_033162	2
NC_033085	4
NC_032950	3
NC_032995	3
NC_032980	4
NC_033181	2
NC_033161	4
NC_033063	4
NC_033183	4
NC_033142	4
NC_033169	4
NC_033076	4
NC_033104	4
NC_033199	3
NC_032991	3
NC_033155	3
NC_033135	4
NC_032997	3
NC_033002	4
NC_033123	4
NC_033016	4
NC_033096	4
NC_033042	4
NC_033191	4
NC_033008	4
NC_033028	4
NC_033029	4
NC_033011	4
NC_033018	5
NC_032749	3
NC_032855	3
NC_032860	3
NC_032794	3
NC_032845	2
NC_032761	3
NC_032925	5
NC_033032	3
NC_032896	4
NC_032909	3
NC_033204	2
NC_033034	7
NC_032902	3
NC_033301	2
NC_033302	2
NC_032872	2
NC_032897	2
NC_033304	3
NC_033329	3
NC_033331	3
NC_033332	2
NC_033303	3
NC_033330	2
NC_033055	5
NC_033103	7
NC_032774	3
NC_032982	6
NC_033006	6
NC_033070	6
NC_032922	4
NC_033054	2
NC_033030	2
NC_033015	5
NC_033328	3
NC_033327	2
NC_032905	2
NC_032800	2
NC_033325	4
NC_033326	4
NC_032912	2
NC_033319	2
NC_033321	2
NC_033322	2
NC_033324	2
NC_033323	2
NC_033320	2
NC_032881	2
NC_032846	3
NC_032956	4
NC_032944	6
NC_033200	2
NC_033307	2
NC_033308	2
NC_033309	2
NC_033310	2
NC_032891	3
NC_032910	2
NC_032821	2
NC_033013	2
NC_033255	2
NC_032870	2
NC_032861	2
NC_033249	2
NC_032887	2
NC_033259	2
NC_033234	2
NC_033253	2
NC_033264	2
NC_032867	2
NC_032915	3
NC_033257	2
NC_033305	3
NC_033306	3
NC_033014	2
NC_033260	4
NC_033254	4
NC_032907	7
NC_032736	3
NC_032745	3
NC_032916	3
NC_032780	3
NC_032757	3
NC_033112	3
NC_033126	2
NC_032772	2
NC_032778	2
NC_033214	2
NC_033224	3
NC_033251	4
NC_033216	3
NC_033132	3
NC_033114	3
NC_033233	3
NC_033140	4
NC_033179	3
NC_033121	3
NC_033097	3
NC_033245	3
NC_033105	3
NC_032849	5
NC_033311	2
NC_033312	2
NC_032738	3
NC_032766	3
NC_033232	4
NC_033071	5
NC_033206	2
NC_033243	2
NC_033102	2
NC_033061	2
NC_033050	3
NC_032771	2
NC_032985	2
NC_032752	2
NC_032993	2
NC_032748	2
NC_033136	2
NC_032769	3
NC_033238	2
NC_032756	2
NC_033087	3
NC_032790	2
NC_033025	2
NC_033201	2
NC_032770	2
NC_033195	2
NC_033040	2
NC_033210	2
NC_033108	2
NC_033225	2
NC_032776	2
NC_033099	2
NC_033046	2
NC_032979	2
NC_033190	3
NC_033227	3
NC_033218	3
NC_033160	3
NC_032831	3
NC_032733	3
NC_032768	4
NC_032884	4
NC_032782	4
NC_033231	4
NC_033237	4
NC_033263	4
NC_033207	3
NC_032767	3
NC_032731	4
NC_032741	4
NC_032984	3
NC_033220	3
NC_032775	3
NC_032826	4
NC_033248	4
NC_032949	3
NC_033023	3
NC_033432	3
NC_033426	2
NC_033438	3
NC_033443	4
NC_033429	5
NC_033417	4
NC_033450	2
NC_033451	5
NC_033435	4
NC_033440	3
NC_033418	2
NC_033446	3
NC_033453	3
NC_033425	4
NC_033437	3
NC_033421	8
NC_033448	2
NC_033449	2
NC_033454	2
NC_033447	2
NC_033442	2
NC_033445	3
NC_033452	3
NC_033436	6
NC_033419	2
NC_033424	3
NC_033428	3
NC_033422	3
NC_033444	4
NC_033434	4
NC_033441	3
NC_033427	5
NC_033439	4
NC_033420	4
NC_033433	4
NC_033430	4
NC_033431	4
NC_033455	2
NC_033456	2
NC_033476	2
NC_033477	2
NC_033494	2
NC_033495	2
NC_033496	2
NC_033467	3
NC_033466	3
NC_033468	3
NC_033465	3
NC_033481	3
NC_033491	3
NC_033463	5
NC_033457	5
NC_033471	2
NC_033472	3
NC_033484	2
NC_033490	2
NC_033473	2
NC_033460	3
NC_033475	2
NC_033470	2
NC_033482	2
NC_033483	3
NC_033479	3
NC_033489	3
NC_033480	3
NC_033488	3
NC_033458	2
NC_033459	2
NC_033469	5
NC_033474	2
NC_033478	3
NC_033487	3
NC_033461	7
NC_033485	2
NC_033486	2
NC_033462	2
NC_033553	11
NC_033554	4
NC_033555	2
NC_036607	2
NC_036608	3
NC_036609	3
NC_036587	4
NC_036586	6
NC_036591	4
NC_036592	3
NC_036589	3
NC_036590	3
NC_036603	2
NC_036600	2
NC_036585	2
NC_036583	4
NC_036604	2
NC_036605	2
NC_036606	3
NC_036593	2
NC_036597	2
NC_036598	3
NC_036599	3
NC_036602	3
NC_018505	7
NC_018506	2
NC_018504	111
NC_036615	2
NC_036616	2
NC_036617	2
NC_036621	2
NC_036618	2
NC_036620	2
NC_036619	2
NC_018519	8
NC_018530	4
NC_036802	2
NC_018570	3
NC_018575	5
NC_018577	5
NC_018578	5
NC_018576	4
NC_018579	4
NC_018572	2
NC_018571	5
NC_036803	5
NC_036877	3
NC_037052	5
NC_037056	3
NC_037055	1
NC_037054	3
NC_037058	6
NC_037053	3
NC_037051	2
NC_037063	4
NC_037065	5
NC_037068	4
NC_037066	5
NC_037059	7
NC_037064	6
NC_037069	6
NC_037067	6
NC_037061	6
NC_037062	4
NC_018614	2
NC_018615	4
NC_018616	7
NC_018613	3
NC_018629	6
NC_018628	2
NC_037095	2
NC_037096	2
NC_018702	4
NC_018668	2
NC_018671	1
NC_018703	3
NC_034524	2
NC_034512	2
NC_034522	2
NC_034511	2
NC_034520	2
NC_034521	2
NC_034510	2
NC_034562	2
NC_034561	2
NC_034554	2
NC_034556	2
NC_034563	2
NC_034555	2
NC_034547	3
NC_034548	6
NC_034545	6
NC_034546	8
NC_034385	2
NC_034408	2
NC_034390	3
NC_034386	2
NC_034391	2
NC_034387	2
NC_034393	2
NC_034400	2
NC_034401	2
NC_034397	2
NC_034403	2
NC_034396	2
NC_034398	2
NC_034404	2
NC_034399	2
NC_034394	2
NC_034395	2
NC_034402	2
NC_034405	2
NC_034406	2
NC_034407	2
NC_034455	9
NC_034475	2
NC_034476	2
NC_034488	2
NC_034496	2
NC_034495	2
NC_034504	2
NC_034492	2
NC_034491	2
NC_034481	2
NC_034497	2
NC_034498	2
NC_034505	2
NC_034477	2
NC_034478	2
NC_034489	2
NC_034499	2
NC_034500	2
NC_034501	2
NC_034483	2
NC_034493	2
NC_034482	2
NC_034442	3
NC_034463	4
NC_034469	2
NC_034462	2
NC_034453	2
NC_034479	2
NC_034480	2
NC_034490	2
NC_034446	96
NC_034502	2
NC_034503	2
NC_034494	2
NC_034464	2
NC_034465	2
NC_034485	2
NC_034474	2
NC_034484	2
NC_034443	6
NC_034451	6
NC_034454	6
NC_034449	9
NC_034448	9
NC_034450	9
NC_034447	7
NC_034567	4
NC_026142	2
NC_034617	2
NC_034631	2
NC_034632	2
NC_034633	2
NC_034629	4
NC_034630	3
NC_034618	141
NC_034622	6
NC_034833	6
NC_034835	2
NC_034836	6
NC_015299	2
NC_015301	2
NC_015300	2
NC_034979	2
NC_034980	2
NC_034981	2
NC_015298	2
NC_034972	9
NC_034976	8
NC_034971	2
NC_034975	3
NC_034978	2
NC_034977	3
NC_034970	5
NC_034973	3
NC_034968	7
NC_035110	3
NC_035071	2
NC_035111	5
NC_035179	3
NC_023547	3
NC_023598	2
NC_035136	2
NC_035137	3
NC_035114	3
NC_035115	3
NC_035116	5
NC_035112	5
NC_035113	5
NC_035117	84
NC_035118	2
NC_035135	3
NC_035127	8
NC_035134	2
NC_035139	3
NC_035138	3
NC_035185	4
NC_023628	2
NC_035432	2
NC_023627	2
NC_025220	1
NC_035210	3
NC_035182	2
NC_035183	2
NC_035181	5
NC_035197	4
NC_035192	2
NC_035196	3
NC_035194	3
NC_035195	3
NC_035200	3
NC_035199	6
NC_035201	6
NC_035193	5
NC_035198	2
NC_035205	5
NC_035204	5
NC_035202	5
NC_035186	4
NC_035190	4
NC_035209	3
NC_035187	6
NC_035206	2
NC_035189	3
NC_035215	3
NC_035221	2
NC_035218	2
NC_035220	3
NC_035180	3
NC_035191	8
NC_035219	4
NC_035214	2
NC_035208	5
NC_035184	3
NC_023633	2
NC_023634	3
NC_023635	2
NC_023631	4
NC_023632	4
NC_023629	4
NC_023630	4
NC_023636	4
NC_023637	2
NC_023638	2
NC_023641	2
NC_023676	2
NC_023674	4
NC_023675	4
NC_023677	95
NC_023673	4
NC_023684	2
NC_023685	2
NC_023681	139
NC_035674	3
NC_035676	3
NC_035675	2
NC_035758	4
NC_035470	4
NC_035471	3
NC_035480	6
NC_035479	5
NC_035478	6
NC_035453	11
NC_035454	3
NC_035759	2
NC_035481	4
NC_035487	3
NC_035488	3
NC_035452	5
NC_035472	5
NC_035473	4
NC_035451	6
NC_035458	2
NC_035459	2
NC_035476	3
NC_035477	3
NC_035465	8
NC_035461	2
NC_035482	3
NC_035484	3
NC_035483	2
NC_035474	4
NC_035486	2
NC_035485	2
NC_035467	5
NC_035466	5
NC_035620	1
NC_003647	2
NC_023680	3
NC_035779	2
NC_023760	8
NC_035798	3
NC_035797	123
NC_035799	3
NC_023762	2
NC_023761	3
NC_023763	2
NC_023764	3
NC_036390	7
NC_036468	2
NC_036469	2
NC_036470	2
NC_036471	2
NC_036472	2
NC_036473	2
NC_036474	2
NC_036476	2
NC_036477	2
NC_036475	2
NC_018710	3
NC_018711	3
NC_018716	4
NC_018718	3
NC_018715	3
NC_018717	4
NC_018713	2
NC_018833	2
NC_018858	6
NC_018864	2
NC_018869	2
NC_018871	7
NC_018875	103
NC_018874	119
NC_018935	2
NC_019023	5
NC_019024	3
NC_019025	4
NC_019027	4
NC_019028	4
NC_019026	4
NC_019031	2
NC_019029	2
NC_019030	2
NC_019036	3
NC_019035	3
NC_019415	2
NC_019409	2
NC_019412	2
NC_037305	3
NC_037306	4
NC_023813	2
NC_023814	2
NC_023815	2
NC_023817	2
NC_023818	2
NC_023820	2
NC_023821	2
NC_023819	2
NC_023816	2
NC_023822	3
NC_023765	2
NC_023766	3
NC_023843	3
NC_023844	4
NC_023842	3
NC_023845	4
NC_023850	3
NC_023851	3
NC_023849	3
NC_023852	6
NC_023853	3
NC_023855	3
NC_023854	3
NC_023864	4
NC_003818	2
NC_023861	2
NC_023860	3
NC_023858	2
NC_023872	4
NC_023871	4
NC_023870	3
NC_023866	3
NC_023868	3
NC_023869	3
NC_023876	2
NC_023885	3
NC_023878	3
NC_023877	3
NC_023882	6
NC_023874	3
NC_023880	2
NC_023881	2
NC_023875	2
NC_023884	3
NC_023879	3
NC_023883	3
NC_023886	3
NC_023887	3
NC_023888	4
NC_023873	5
NC_023894	6
NC_023891	6
NC_023895	6
NC_023892	5
NC_023893	2
NC_023896	2
NC_023983	3
NC_037655	4
NC_037654	2
NC_037664	1
NC_037663	2
NC_037660	3
NC_037659	2
NC_023989	4
NC_023988	2
NC_023987	2
NC_023986	6
NC_023985	2
NC_023984	2
NC_024009	4
NC_024012	4
NC_024013	3
NC_024017	2
NC_024016	2
NC_024031	2
NC_024070	3
NC_024073	2
NC_017982	6
NC_024074	2
NC_024075	2
NC_024076	2
NC_024078	3
NC_024077	2
NC_019491	158
NC_019495	202
NC_019497	3
NC_019498	2
NC_019493	2
NC_019499	2
NC_019494	4
NC_019532	2
NC_019492	4
NC_019531	7
NC_019547	2
NC_019546	2
NC_019568	3
NC_019569	3
NC_019712	4
NC_024111	3
NC_024113	2
NC_024114	2
NC_024112	2
NC_034163	2
NC_034164	2
NC_034165	2
NC_034166	2
NC_034168	2
NC_034169	2
NC_034170	2
NC_034171	2
NC_034172	2
NC_034162	2
NC_034173	2
NC_024116	5
NC_024115	3
NC_024119	4
NC_024118	3
NC_024120	2
NC_024151	4
NC_019844	5
NC_019853	5
NC_019854	6
NC_019851	5
NC_019852	7
NC_019945	122
NC_019944	2
NC_019947	3
NC_020067	5
NC_020069	6
NC_020070	5
NC_020065	5
NC_020071	4
NC_020066	6
NC_020068	6
NC_020073	5
NC_020072	2
NC_020085	6
NC_020084	6
NC_024305	3
NC_024304	4
NC_024297	4
NC_024301	4
NC_024298	2
NC_024296	6
NC_024300	6
NC_024299	3
NC_024303	76
NC_024306	108
NC_020105	2
NC_020101	2
NC_020102	2
NC_020103	2
NC_020100	2
NC_020099	2
NC_017843	3
NC_020106	5
NC_020160	2
NC_020206	4
NC_020231	142
NC_020235	2
NC_020234	2
NC_020252	2
NC_020257	4
NC_020253	4
NC_020254	4
NC_020255	4
NC_020256	3
NC_024372	2
NC_024373	2
NC_024377	3
NC_024382	70
NC_024376	7
NC_024444	4
NC_024445	3
NC_024443	4
NC_024449	4
NC_024450	133
NC_024453	4
NC_024454	4
NC_024452	4
NC_024455	2
NC_020415	4
NC_020439	2
NC_020440	2
NC_020441	2
NC_020446	2
NC_020447	2
NC_020448	3
NC_020442	2
NC_020443	2
NC_020445	2
NC_020444	2
NC_020471	3
NC_020472	3
NC_020473	4
NC_020475	2
