ID	CDSs_AUGUSTUS_SAUREUS
NC_004198	1
NC_004199	1
NC_004200	1
NC_004201	1
NC_004202	1
NC_004203	1
NC_004204	1
NC_004205	1
NC_004206	1
NC_004207	1
NC_004208	1
NC_004209	1
NC_004210	1
NC_004211	1
NC_004212	1
NC_004213	1
NC_004214	1
NC_004215	1
NC_004216	1
NC_004217	1
NC_004218	1
NC_004219	1
NC_004220	1
NC_004221	1
NC_004284	3
NC_004285	2
NC_004286	3
NC_004287	2
NC_004288	2
NC_004289	4
NC_004290	4
NC_004291	1
NC_004292	1
NC_004293	2
NC_004294	2
NC_004295	2
NC_004296	2
NC_004297	1
NC_004300	2
NC_004322	2
NC_004324	7
NC_004346	4
NC_004356	4
NC_004362	1
NC_004363	1
NC_004364	2
NC_004365	2
NC_004366	1
NC_004367	53
NC_004421	3
NC_004422	4
NC_004423	2
NC_004424	4
NC_004425	2
NC_004426	1
NC_004439	1
NC_004440	2
NC_004441	1
NC_004442	2
NC_004450	2
NC_004451	1
NC_004452	3
NC_004455	4
NC_004500	5
NC_004540	3
NC_004541	3
NC_004542	3
NC_004544	1
NC_004546	1
NC_004553	2
NC_004558	2
NC_004559	3
NC_004560	3
NC_004569	3
NC_004573	1
NC_004579	3
NC_004580	2
NC_004581	1
NC_004582	3
NC_004583	3
NC_004607	3
NC_004608	2
NC_004609	3
NC_004611	2
NC_004612	2
NC_004613	2
NC_004614	3
NC_004618	2
NC_004625	2
NC_004626	4
NC_004627	4
NC_004628	2
NC_004630	2
NC_004634	2
NC_004635	3
NC_004637	3
NC_004638	5
NC_004639	4
NC_004640	3
NC_004641	1
NC_004642	2
NC_004644	1
NC_004645	2
NC_004646	3
NC_004647	3
NC_004648	3
NC_004650	2
NC_004651	2
NC_004654	2
NC_004655	3
NC_004656	1
NC_004657	2
NC_004658	3
NC_004659	2
NC_004660	2
NC_004661	2
NC_004662	1
NC_004666	3
NC_004667	8
NC_004673	3
NC_004674	2
NC_004675	3
NC_004676	2
NC_004690	101
NC_004706	1
NC_004714	2
NC_004715	1
NC_004718	8
NC_004724	9
NC_004725	4
NC_004729	3
NC_004730	3
NC_004732	4
NC_004750	4
NC_004751	3
NC_004752	1
NC_004755	1
NC_004756	3
NC_004763	3
NC_004764	4
NC_004765	4
NC_004778	117
NC_004800	2
NC_004807	2
NC_004809	4
NC_004810	6
NC_004812	36
NC_004824	2
NC_004825	2
NC_004828	4
NC_004830	1
NC_004903	1
NC_004904	1
NC_004905	1
NC_004906	1
NC_004907	1
NC_004908	1
NC_004909	1
NC_004910	1
NC_004911	1
NC_004912	1
NC_004994	4
NC_004995	4
NC_005028	1
NC_005029	1
NC_005030	1
NC_005031	4
NC_005032	2
NC_005036	6
NC_005038	95
NC_005039	1
NC_005040	5
NC_005041	4
NC_005046	1
NC_005048	1
NC_005049	1
NC_005052	1
NC_005053	1
NC_005057	1
NC_005062	1
NC_005064	1
NC_005065	10
NC_005068	110
NC_005074	1
NC_005077	1
NC_005078	2
NC_005079	1
NC_005080	1
NC_005081	2
NC_005082	1
NC_005084	7
NC_005092	1
NC_005093	1
NC_005094	1
NC_005095	1
NC_005096	1
NC_005097	1
NC_005132	8
NC_005134	5
NC_005136	1
NC_005137	123
NC_005138	2
NC_005148	1
NC_005165	4
NC_005166	1
NC_005167	1
NC_005168	2
NC_005169	4
NC_005170	1
NC_005171	1
NC_005172	1
NC_005173	1
NC_005174	1
NC_005179	125
NC_005209	3
NC_005210	4
NC_005214	1
NC_005215	1
NC_005216	1
NC_005217	1
NC_005218	1
NC_005219	1
NC_005222	1
NC_005223	1
NC_005224	1
NC_005225	1
NC_005226	1
NC_005227	1
NC_005228	1
NC_005233	1
NC_005234	1
NC_005235	1
NC_005236	1
NC_005237	1
NC_005238	1
NC_005261	58
NC_005264	62
NC_005266	1
NC_005267	1
NC_005281	1
NC_005283	6
NC_005285	4
NC_005286	3
NC_005287	2
NC_005288	1
NC_005289	1
NC_005290	1
NC_005300	1
NC_005301	1
NC_005302	1
NC_005304	1
NC_005309	297
NC_005319	2
NC_005320	4
NC_005321	4
NC_005330	3
NC_005331	1
NC_005336	111
NC_005337	106
NC_005338	2
NC_005339	6
NC_005341	3
NC_005343	2
NC_005347	4
NC_005348	2
NC_005359	1
NC_005497	3
NC_005635	2
NC_005636	2
NC_005775	1
NC_005776	1
NC_005777	1
NC_005778	1
NC_005790	3
NC_005807	2
NC_005811	2
NC_005812	4
NC_005817	1
NC_005818	1
NC_005830	33
NC_005831	6
NC_005832	27
NC_005842	2
NC_005843	1
NC_005844	3
NC_005845	2
NC_005846	2
NC_005848	1
NC_005849	1
NC_005850	2
NC_005851	2
NC_005852	2
NC_005853	2
NC_005854	2
NC_005855	2
NC_005874	1
NC_005881	151
NC_005883	3
NC_005888	1
NC_005889	2
NC_005890	2
NC_005894	2
NC_005895	2
NC_005896	5
NC_005897	1
NC_005898	1
NC_005899	1
NC_005902	148
NC_005903	1
NC_005904	1
NC_005905	93
NC_005906	71
NC_005946	37
NC_005947	1
NC_005950	1
NC_005953	1
NC_005954	1
NC_005965	2
NC_005974	7
NC_005975	4
NC_005976	1
NC_005977	1
NC_005978	1
NC_005979	1
NC_005980	1
NC_005981	2
NC_005982	1
NC_005985	2
NC_005986	1
NC_005987	1
NC_005988	1
NC_005989	1
NC_005990	1
NC_005991	1
NC_005992	1
NC_005993	1
NC_005994	1
NC_005995	1
NC_005996	1
NC_005997	1
NC_005998	1
NC_005999	1
NC_006001	1
NC_006003	1
NC_006004	1
NC_006005	1
NC_006007	1
NC_006008	1
NC_006009	1
NC_006010	1
NC_006011	1
NC_006012	1
NC_006013	1
NC_006014	1
NC_006015	1
NC_006016	1
NC_006017	1
NC_006018	1
NC_006019	1
NC_006020	1
NC_006021	1
NC_006022	1
NC_006023	1
NC_006024	1
NC_006025	1
NC_006051	2
NC_006052	1
NC_006053	1
NC_006054	1
NC_006056	1
NC_006057	1
NC_006060	1
NC_006061	2
NC_006062	2
NC_006063	3
NC_006064	1
NC_006065	1
NC_006066	2
NC_006144	17
NC_006146	44
NC_006147	2
NC_006148	3
NC_006150	131
NC_006151	50
NC_006152	3
NC_006213	8
NC_006259	2
NC_006260	4
NC_006261	3
NC_006262	1
NC_006263	5
NC_006264	6
NC_006265	2
NC_006269	2
NC_006271	1
NC_006272	1
NC_006273	178
NC_006275	1
NC_006276	1
NC_006296	4
NC_006306	1
NC_006307	1
NC_006308	1
NC_006309	1
NC_006310	1
NC_006311	1
NC_006312	1
NC_006313	1
NC_006314	2
NC_006315	1
NC_006316	1
NC_006317	2
NC_006318	1
NC_006319	1
NC_006320	1
NC_006358	2
NC_006359	1
NC_006367	1
NC_006383	4
NC_006384	2
NC_006428	7
NC_006429	5
NC_006430	6
NC_006431	2
NC_006432	8
NC_006433	1
NC_006435	1
NC_006437	1
NC_006439	1
NC_006440	2
NC_006441	1
NC_006447	3
NC_006494	1
NC_006497	1
NC_006498	1
NC_006499	1
NC_006500	1
NC_006501	1
NC_006502	1
NC_006503	1
NC_006505	1
NC_006549	93
NC_006550	3
NC_006551	1
NC_006553	1
NC_006554	2
NC_006555	2
NC_006558	3
NC_006559	2
NC_006560	30
NC_006561	3
NC_006563	6
NC_006564	3
NC_006566	1
NC_006567	1
NC_006568	2
NC_006572	1
NC_006573	2
NC_006574	1
NC_006575	1
NC_006577	8
NC_006579	7
NC_006623	65
NC_006630	1
NC_006631	2
NC_006632	2
NC_006633	13
NC_006634	5
NC_006635	8
NC_006636	3
NC_006637	4
NC_006638	6
NC_006639	4
NC_006640	1
NC_006641	5
NC_006642	4
NC_006643	3
NC_006644	4
NC_006645	6
NC_006646	11
NC_006647	1
NC_006648	4
NC_006649	12
NC_006650	6
NC_006651	4
NC_006653	9
NC_006654	7
NC_006655	7
NC_006656	4
NC_006657	10
NC_006658	22
NC_006659	9
NC_006660	7
NC_006661	1
NC_006662	6
NC_006874	2
NC_006875	2
NC_006876	3
NC_006879	16
NC_006935	1
NC_006937	2
NC_006939	3
NC_006941	1
NC_006942	3
NC_006943	3
NC_006944	6
NC_006946	2
NC_006948	2
NC_006950	6
NC_006951	3
NC_006952	2
NC_006955	2
NC_006960	3
NC_006961	1
NC_006962	2
NC_006963	5
NC_006964	1
NC_006965	1
NC_006966	172
NC_006995	3
NC_006998	191
NC_006999	2
NC_007000	1
NC_007001	2
NC_007002	3
NC_007003	1
NC_007013	2
NC_007014	2
NC_007015	4
NC_007017	2
NC_007018	2
NC_007020	6
NC_007026	2
NC_007027	1
NC_007028	3
NC_007029	2
NC_007030	1
NC_007031	5
NC_007032	4
NC_007033	1
NC_007034	5
NC_007035	7
NC_007036	7
NC_007037	4
NC_007038	3
NC_007039	5
NC_007040	4
NC_007041	4
NC_007044	13
NC_007067	1
NC_007069	1
NC_007147	1
NC_007150	4
NC_007151	117
NC_007154	1
NC_007155	1
NC_007156	2
NC_007157	1
NC_007158	1
NC_007159	1
NC_007160	1
NC_007161	1
NC_007162	1
NC_007163	2
NC_007180	1
NC_007192	2
NC_007193	4
NC_007210	3
NC_007211	2
NC_007212	2
NC_007216	1
NC_007218	4
NC_007219	1
NC_007220	2
NC_007221	1
NC_007222	1
NC_007241	2
NC_007289	3
NC_007290	2
NC_007338	2
NC_007339	3
NC_007340	3
NC_007341	6
NC_007346	457
NC_007357	1
NC_007358	1
NC_007359	1
NC_007360	1
NC_007361	1
NC_007362	1
NC_007363	1
NC_007364	1
NC_007366	1
NC_007367	1
NC_007368	1
NC_007369	1
NC_007370	1
NC_007371	1
NC_007372	1
NC_007373	1
NC_007374	1
NC_007375	1
NC_007376	1
NC_007377	1
NC_007378	1
NC_007380	1
NC_007381	1
NC_007382	1
NC_007383	112
NC_007408	2
NC_007415	1
NC_007433	1
NC_007447	7
NC_007448	8
NC_007454	8
NC_007455	4
NC_007518	2
NC_007522	2
NC_007523	1
NC_007524	1
NC_007525	1
NC_007526	1
NC_007527	1
NC_007528	1
NC_007529	2
NC_007531	1
NC_007532	1
NC_007533	1
NC_007534	1
NC_007535	1
NC_007536	1
NC_007537	1
NC_007538	3
NC_007539	1
NC_007540	1
NC_007541	1
NC_007542	1
NC_007543	1
NC_007544	1
NC_007545	1
NC_007546	1
NC_007547	1
NC_007548	1
NC_007549	1
NC_007550	1
NC_007551	1
NC_007552	1
NC_007553	1
NC_007554	1
NC_007555	1
NC_007556	1
NC_007557	1
NC_007558	1
NC_007559	1
NC_007560	1
NC_007561	1
NC_007562	1
NC_007563	2
NC_007564	1
NC_007565	1
NC_007566	1
NC_007567	1
NC_007568	1
NC_007569	1
NC_007570	1
NC_007571	1
NC_007572	1
NC_007573	1
NC_007574	1
NC_007580	1
NC_007582	1
NC_007583	3
NC_007584	1
NC_007585	2
NC_007588	1
NC_007589	1
NC_007592	2
NC_007605	35
NC_007609	7
NC_007611	3
NC_007612	3
NC_007619	2
NC_007638	2
NC_007642	6
NC_007646	36
NC_007647	1
NC_007648	1
NC_007649	1
NC_007653	30
NC_007654	3
NC_007655	1
NC_007656	1
NC_007657	1
NC_007658	1
NC_007659	1
NC_007660	1
NC_007661	1
NC_007662	1
NC_007663	1
NC_007664	1
NC_007665	1
NC_007666	1
NC_007667	1
NC_007668	1
NC_007669	1
NC_007670	1
NC_007671	1
NC_007672	1
NC_007673	1
NC_007674	1
NC_007679	3
NC_007723	2
NC_007724	2
NC_007726	2
NC_007727	2
NC_007728	1
NC_007729	3
NC_007730	3
NC_007731	2
NC_007733	3
NC_007735	1
NC_007736	1
NC_007737	1
NC_007738	1
NC_007739	1
NC_007740	1
NC_007741	1
NC_007742	1
NC_007743	1
NC_007744	1
NC_007745	1
NC_007746	1
NC_007747	1
NC_007748	1
NC_007749	1
NC_007750	1
NC_007751	1
NC_007752	1
NC_007753	1
NC_007754	1
NC_007755	1
NC_007756	1
NC_007757	1
NC_007767	118
NC_007803	8
NC_007816	3
NC_007903	2
NC_007904	1
NC_007905	3
NC_007906	1
NC_007913	1
NC_007915	2
NC_007916	2
NC_007919	4
NC_007920	1
NC_007921	122
NC_007922	2
NC_007923	1
NC_007965	3
NC_007966	2
NC_007985	9
NC_007986	3
NC_007987	4
NC_007988	6
NC_007989	6
NC_007990	5
NC_007991	4
NC_007992	3
NC_007993	5
NC_007994	4
NC_007995	3
NC_007996	4
NC_007998	3
NC_007999	7
NC_008000	5
NC_008001	4
NC_008002	13
NC_008003	4
NC_008004	3
NC_008005	1
NC_008006	2
NC_008007	6
NC_008008	1
NC_008017	1
NC_008018	1
NC_008020	3
NC_008028	1
NC_008029	4
NC_008030	128
NC_008032	4
NC_008033	1
NC_008034	2
NC_008035	112
NC_008037	1
NC_008038	2
NC_008039	1
NC_008040	1
NC_008041	2
NC_008056	1
NC_008057	2
NC_008058	4
NC_008059	2
NC_008094	1
NC_008168	103
NC_008169	2
NC_008170	3
NC_008171	1
NC_008172	1
NC_008173	1
NC_008174	1
NC_008175	2
NC_008176	1
NC_008177	1
NC_008178	1
NC_008179	1
NC_008180	1
NC_008181	1
NC_008182	1
NC_008183	1
NC_008184	4
NC_008187	105
NC_008188	4
NC_008189	5
NC_008191	1
NC_008210	141
NC_008211	65
NC_008236	3
NC_008237	1
NC_008249	2
NC_008250	1
NC_008251	3
NC_008252	75
NC_008266	4
NC_008267	4
NC_008283	2
NC_008284	2
NC_008291	187
NC_008292	3
NC_008293	111
NC_008297	2
NC_008298	5
NC_008299	2
NC_008300	4
NC_008301	2
NC_008302	2
NC_008303	2
NC_008304	4
NC_008305	1
NC_008306	1
NC_008307	2
NC_008310	4
NC_008311	1
NC_008316	4
NC_008317	3
NC_008329	4
NC_008348	177
NC_008361	125
NC_008365	4
NC_008366	9
NC_008373	2
NC_008374	2
NC_008375	1
NC_008377	2
NC_008393	1
NC_008492	2
NC_008493	2
NC_008494	3
NC_008495	1
NC_008514	5
NC_008516	4
NC_008517	2
NC_008518	162
NC_008519	4
NC_008520	134
NC_008521	2
NC_008522	1
NC_008523	1
NC_008524	1
NC_008552	3
NC_008558	1
NC_008559	2
NC_008560	1
NC_008579	2
NC_008580	2
NC_008582	4
NC_008585	7
NC_008586	98
NC_008603	273
NC_008604	1
NC_008605	1
NC_008614	4
NC_008706	3
NC_008707	2
NC_008708	1
NC_008714	1
NC_008716	3
NC_008718	1
NC_008719	1
NC_008724	202
NC_008725	101
NC_008728	1
NC_008729	1
NC_008730	1
NC_008731	1
NC_008732	1
NC_008733	1
NC_008734	1
NC_008735	1
NC_008736	2
NC_008737	2
NC_008779	3
NC_008780	3
NC_008793	4
NC_008794	3
NC_008824	1
NC_008837	1
NC_008839	1
NC_008840	1
NC_008843	2
NC_008846	1
NC_008847	1
NC_008848	1
NC_008849	1
NC_008850	2
NC_008851	1
NC_008852	1
NC_008853	1
NC_008854	1
NC_008855	1
NC_008857	2
NC_008858	1
NC_008859	1
NC_008860	2
NC_008861	1
NC_008862	1
NC_008863	1
NC_008866	1
NC_008867	2
NC_008869	2
NC_008870	1
NC_008873	1
NC_008875	1
NC_008876	1
NC_008877	2
NC_008878	1
NC_008880	2
NC_008881	1
NC_008884	1
NC_008885	1
NC_008887	1
NC_008888	1
NC_008889	1
NC_008890	1
NC_008893	1
NC_008894	3
NC_008895	2
NC_008896	2
NC_008897	1
NC_008898	1
NC_008901	1
NC_008902	1
NC_008904	1
NC_008905	1
NC_008907	1
NC_008908	1
NC_008910	2
NC_008911	1
NC_008912	1
NC_008914	1
NC_008919	1
NC_008920	1
NC_008921	1
NC_008922	1
NC_008923	1
NC_008924	2
NC_008925	2
NC_008926	2
NC_008927	2
NC_008928	2
NC_008929	2
NC_008930	2
NC_008931	1
NC_008932	1
NC_008934	1
NC_008935	1
NC_008936	2
NC_008937	1
NC_008938	1
NC_008939	1
NC_008940	1
NC_008941	2
NC_008946	2
NC_008947	1
NC_008948	1
NC_008949	2
NC_008950	3
NC_008951	2
NC_008952	1
NC_008953	2
NC_008954	1
NC_008955	2
NC_008956	1
NC_008958	3
NC_008959	3
NC_008960	2
NC_008962	1
NC_008963	1
NC_008964	1
NC_008965	1
NC_008966	2
NC_008967	1
NC_008968	1
NC_008970	2
NC_008971	1
NC_008972	2
NC_008973	2
NC_008977	2
NC_008978	1
NC_008979	2
NC_008980	2
NC_008981	1
NC_008983	1
NC_008984	2
NC_008985	1
NC_008986	2
NC_008987	3
NC_008988	4
NC_008990	4
NC_008991	3
NC_008992	4
NC_008993	3
NC_008994	3
NC_008995	3
NC_008996	6
NC_008997	2
NC_008998	5
NC_008999	1
NC_009000	1
NC_009001	2
NC_009002	2
NC_009003	3
NC_009010	3
NC_009011	118
NC_009013	3
NC_009017	4
NC_009019	8
NC_009020	8
NC_009021	8
NC_009025	2
NC_009026	1
NC_009028	2
NC_009029	1
NC_009030	2
NC_009031	2
NC_009032	2
NC_009041	4
NC_009087	3
NC_009088	2
NC_009127	205
NC_009225	1
NC_009233	150
NC_009238	4
NC_009240	93
NC_009241	1
NC_009242	1
NC_009243	1
NC_009244	1
NC_009245	1
NC_009246	1
NC_009247	1
NC_009248	1
NC_009249	1
NC_009250	1
NC_009251	1
NC_009252	1
NC_009333	33
NC_009334	30
NC_009354	2
NC_009383	3
NC_009448	1
NC_009451	3
NC_009489	6
NC_009490	2
NC_009491	1
NC_009503	108
NC_009519	1
NC_009520	1
NC_009521	1
NC_009527	3
NC_009528	4
NC_009530	1
NC_009532	9
NC_009533	1
NC_009535	1
NC_009536	2
NC_009537	1
NC_009538	2
NC_009539	3
NC_009545	3
NC_009546	2
NC_009547	2
NC_009548	3
NC_009549	2
NC_009550	2
NC_009553	4
NC_009558	1
NC_009559	1
NC_009560	1
NC_009562	1
NC_009563	1
NC_009605	3
NC_009606	3
NC_009607	3
NC_009608	2
NC_009609	1
NC_009612	3
NC_009640	5
NC_009642	4
NC_009644	2
NC_009645	3
NC_009646	2
NC_009647	2
NC_009657	6
NC_009731	1
NC_009741	1
NC_009742	1
NC_009744	1
NC_009745	1
NC_009756	3
NC_009757	2
NC_009758	2
NC_009759	3
NC_009764	3
NC_009805	1
NC_009823	4
NC_009824	2
NC_009825	1
NC_009827	1
NC_009889	2
NC_009890	2
NC_009891	1
NC_009892	4
NC_009894	1
NC_009895	1
NC_009896	1
NC_009898	387
NC_009899	367
NC_009903	2
NC_009942	1
NC_009944	1
NC_009945	1
NC_009946	1
NC_009947	1
NC_009951	4
NC_009988	6
NC_009989	4
NC_009991	3
NC_009992	6
NC_009994	1
NC_009995	1
NC_009996	1
NC_010107	4
NC_010126	2
NC_010148	1
NC_010178	6
NC_010191	187
NC_010226	3
NC_010235	2
NC_010236	1
NC_010238	3
NC_010239	1
NC_010240	136
NC_010246	1
NC_010247	2
NC_010248	1
NC_010249	1
NC_010250	1
NC_010251	1
NC_010252	1
NC_010253	2
NC_010254	2
NC_010255	1
NC_010256	2
NC_010276	136
NC_010277	3
NC_010293	3
NC_010294	3
NC_010295	2
NC_010305	3
NC_010306	9
NC_010307	3
NC_010313	4
NC_010314	1
NC_010316	1
NC_010317	1
NC_010318	1
NC_010319	1
NC_010328	2
NC_010329	4
NC_010343	1
NC_010345	1
NC_010346	1
NC_010347	1
NC_010348	1
NC_010349	1
NC_010350	1
NC_010351	2
NC_010352	2
NC_010354	1
NC_010356	156
NC_010415	1
NC_010416	5
NC_010417	4
NC_010434	2
NC_010435	3
NC_010437	6
NC_010438	7
NC_010439	2
NC_010440	3
NC_010441	2
NC_010489	2
NC_010490	3
NC_010491	1
NC_010521	1
NC_010538	3
NC_010560	2
NC_010561	7
NC_010562	2
NC_010563	1
NC_010569	1
NC_010584	1
NC_010585	1
NC_010586	2
NC_010589	1
NC_010590	1
NC_010591	1
NC_010592	1
NC_010593	1
NC_010618	2
NC_010619	1
NC_010620	1
NC_010624	2
NC_010646	13
NC_010647	2
NC_010648	4
NC_010661	1
NC_010662	1
NC_010663	1
NC_010664	1
NC_010665	1
NC_010666	1
NC_010667	1
NC_010668	2
NC_010669	1
NC_010670	1
NC_010671	95
NC_010700	1
NC_010701	1
NC_010702	1
NC_010703	1
NC_010704	1
NC_010705	1
NC_010707	1
NC_010708	1
NC_010709	1
NC_010710	1
NC_010711	1
NC_010712	1
NC_010713	3
NC_010714	1
NC_010732	4
NC_010735	1
NC_010736	1
NC_010737	6
NC_010738	9
NC_010739	4
NC_010743	1
NC_010744	1
NC_010745	1
NC_010746	1
NC_010747	1
NC_010748	1
NC_010749	1
NC_010750	1
NC_010751	1
NC_010753	1
NC_010755	1
NC_010756	2
NC_010757	2
NC_010758	2
NC_010759	1
NC_010760	1
NC_010761	1
NC_010791	2
NC_010792	1
NC_010797	1
NC_010800	7
NC_010806	3
NC_010809	2
NC_010810	1
NC_010812	3
NC_010817	3
NC_010818	2
NC_010820	5
NC_010832	1
NC_010833	1
NC_010834	1
NC_010835	3
NC_010836	2
NC_010837	3
NC_010838	2
NC_010839	2
NC_010840	5
NC_010944	3
NC_010946	4
NC_010947	3
NC_010948	1
NC_010949	3
NC_010950	2
NC_010951	1
NC_010952	2
NC_010953	1
NC_010954	1
NC_010955	4
NC_010956	21
NC_010984	1
NC_010985	1
NC_010986	1
NC_010987	3
NC_010988	2
NC_010989	1
NC_010990	1
NC_010991	1
NC_011024	3
NC_011050	3
NC_011051	4
NC_011052	3
NC_011058	1
NC_011062	3
NC_011067	1
NC_011068	1
NC_011069	1
NC_011086	3
NC_011096	4
NC_011097	3
NC_011106	2
NC_011108	4
NC_011109	5
NC_011132	23
NC_011135	2
NC_011181	3
NC_011183	64
NC_011187	4
NC_011189	1
NC_011190	1
NC_011202	19
NC_011203	18
NC_011268	4
NC_011280	1
NC_011309	2
NC_011310	3
NC_011317	2
NC_011335	98
NC_011345	155
NC_011346	2
NC_011347	2
NC_011348	3
NC_011349	1
NC_011372	3
NC_011400	3
NC_011423	104
NC_011500	1
NC_011501	1
NC_011502	1
NC_011503	1
NC_011504	1
NC_011505	1
NC_011506	1
NC_011507	1
NC_011508	1
NC_011509	1
NC_011510	1
NC_011515	1
NC_011525	3
NC_011530	4
NC_011532	7
NC_011535	3
NC_011536	3
NC_011537	3
NC_011538	4
NC_011539	5
NC_011540	2
NC_011541	1
NC_011543	4
NC_011545	4
NC_011546	3
NC_011547	8
NC_011549	8
NC_011550	6
NC_011552	2
NC_011553	1
NC_011554	2
NC_011555	2
NC_011556	1
NC_011557	1
NC_011559	2
NC_011560	1
NC_011568	2
NC_011583	2
NC_011584	4
NC_011588	91
NC_011591	2
NC_011592	3
NC_011616	129
NC_011620	3
NC_011639	9
NC_011643	1
NC_011644	32
NC_011646	27
NC_011659	4
NC_011702	6
NC_011704	2
NC_011705	1
NC_011765	3
NC_011803	4
NC_011804	3
NC_011805	2
NC_011807	2
NC_011808	1
NC_011809	2
NC_011829	4
NC_011918	1
NC_011919	2
NC_011920	8
NC_012038	3
NC_012041	2
NC_012042	4
NC_012094	1
NC_012118	2
NC_012120	2
NC_012123	1
NC_012126	2
NC_012134	1
NC_012135	1
NC_012136	2
NC_012137	2
NC_012206	4
NC_012210	3
NC_012211	3
NC_012212	2
NC_012213	4
NC_012437	3
NC_012481	3
NC_012482	3
NC_012484	4
NC_012485	4
NC_012486	5
NC_012492	4
NC_012493	1
NC_012519	3
NC_012531	3
NC_012532	2
NC_012533	1
NC_012534	1
NC_012535	1
NC_012536	1
NC_012537	1
NC_012538	1
NC_012539	1
NC_012540	1
NC_012541	1
NC_012542	1
NC_012543	1
NC_012544	1
NC_012545	2
NC_012546	1
NC_012553	2
NC_012554	1
NC_012557	1
NC_012561	3
NC_012564	3
NC_012584	18
NC_012585	5
NC_012636	2
NC_012639	109
NC_012664	2
NC_012665	2
NC_012671	2
NC_012685	6
NC_012698	1
NC_012699	2
NC_012702	3
NC_012703	2
NC_012728	3
NC_012729	5
NC_012735	1
NC_012754	1
NC_012755	1
NC_012776	2
NC_012777	1
NC_012783	133
NC_012786	2
NC_012787	1
NC_012789	1
NC_012798	1
NC_012799	1
NC_012800	1
NC_012801	1
NC_012802	1
NC_012812	1
NC_012869	3
NC_012909	3
NC_012910	7
NC_012931	4
NC_012932	1
NC_012936	8
NC_012957	1
NC_012958	2
NC_012959	22
NC_012986	1
NC_013006	4
NC_013007	8
NC_013011	1
NC_013014	1
NC_013015	1
NC_013017	2
NC_013018	2
NC_013019	2
NC_013020	2
NC_013022	5
NC_013023	3
NC_013024	2
NC_013025	1
NC_013026	2
NC_013027	3
NC_013028	1
NC_013029	2
NC_013030	2
NC_013035	4
NC_013036	76
NC_013057	1
NC_013058	1
NC_013060	3
NC_013075	1
NC_013076	2
NC_013094	1
NC_013095	1
NC_013096	1
NC_013097	1
NC_013098	1
NC_013099	1
NC_013100	1
NC_013101	1
NC_013102	3
NC_013103	1
NC_013105	1
NC_013106	1
NC_013107	1
NC_013108	1
NC_013109	1
NC_013110	2
NC_013111	1
NC_013116	2
NC_013117	4
NC_013133	2
NC_013134	3
NC_013135	6
NC_013218	1
NC_013219	1
NC_013220	1
NC_013221	1
NC_013225	1
NC_013226	1
NC_013227	1
NC_013228	1
NC_013229	1
NC_013230	1
NC_013231	1
NC_013232	1
NC_013233	1
NC_013234	1
NC_013237	4
NC_013258	3
NC_013259	5
NC_013261	1
NC_013262	2
NC_013266	1
NC_013267	1
NC_013268	2
NC_013288	183
NC_013396	1
NC_013397	1
NC_013398	1
NC_013399	1
NC_013400	1
NC_013401	1
NC_013402	1
NC_013403	1
NC_013404	1
NC_013405	1
NC_013413	2
NC_013414	2
NC_013415	2
NC_013423	1
NC_013424	1
NC_013439	4
NC_013443	3
NC_013447	1
NC_013455	3
NC_013458	1
NC_013459	2
NC_013460	1
NC_013461	2
NC_013462	2
NC_013463	3
NC_013465	2
NC_013467	2
NC_013469	2
NC_013470	2
NC_013471	2
NC_013499	2
NC_013527	3
NC_013528	3
NC_013590	67
NC_013593	1
NC_013639	4
NC_013640	3
NC_013668	126
NC_013695	1
NC_013699	1
NC_013756	185
NC_013772	137
NC_013774	1
NC_013796	3
NC_013797	114
NC_013801	1
NC_013802	1
NC_013803	1
NC_013804	111
NC_013920	5
NC_013953	172
NC_013955	10
NC_013999	3
NC_014037	1
NC_014038	1
NC_014064	1
NC_014066	2
NC_014067	2
NC_014068	2
NC_014069	2
NC_014070	2
NC_014072	1
NC_014073	2
NC_014074	2
NC_014075	2
NC_014076	3
NC_014077	1
NC_014080	2
NC_014082	3
NC_014083	2
NC_014084	2
NC_014085	1
NC_014086	2
NC_014087	1
NC_014088	3
NC_014089	2
NC_014090	1
NC_014091	2
NC_014092	2
NC_014093	2
NC_014094	2
NC_014095	1
NC_014096	2
NC_014097	2
NC_014126	2
NC_014127	7
NC_014128	2
NC_014130	3
NC_014137	1
NC_014138	3
NC_014139	1
NC_014140	2
NC_014141	2
NC_014142	2
NC_014143	4
NC_014185	5
NC_014236	1
NC_014237	1
NC_014238	1
NC_014239	1
NC_014240	1
NC_014241	1
NC_014242	1
NC_014243	1
NC_014244	1
NC_014245	2
NC_014252	1
NC_014324	3
NC_014325	1
NC_014326	4
NC_014327	1
NC_014357	4
NC_014358	3
NC_014360	2
NC_014361	4
NC_014372	8
NC_014373	7
NC_014379	1
NC_014380	2
NC_014381	2
NC_014395	2
NC_014396	1
NC_014397	1
NC_014406	3
NC_014407	4
NC_014411	2
NC_014412	1
NC_014413	1
NC_014446	2
NC_014447	1
NC_014462	1
NC_014465	1
NC_014468	3
NC_014469	5
NC_014470	7
NC_014473	3
NC_014474	5
NC_014480	2
NC_014481	2
NC_014509	3
NC_014510	1
NC_014511	1
NC_014512	1
NC_014513	1
NC_014514	1
NC_014515	1
NC_014516	1
NC_014517	1
NC_014518	1
NC_014519	1
NC_014520	2
NC_014521	1
NC_014522	1
NC_014523	2
NC_014524	1
NC_014525	2
NC_014529	1
