ID	CDSs_AUGUSTUS_ECOLI
NC_008030	141
NC_008033	1
NC_008035	119
NC_008038	1
NC_008040	1
NC_008041	1
NC_008058	1
NC_008059	2
NC_008094	1
NC_008168	19
NC_008169	2
NC_008171	1
NC_008172	1
NC_008173	1
NC_008175	1
NC_008176	1
NC_008177	1
NC_008178	1
NC_008179	1
NC_008187	105
NC_008189	2
NC_008190	1
NC_008191	1
NC_008210	120
NC_008211	49
NC_008236	1
NC_008252	10
NC_008266	2
NC_008267	1
NC_008283	1
NC_008291	17
NC_008292	2
NC_008293	66
NC_008301	1
NC_008304	1
NC_008305	1
NC_008310	2
NC_008311	2
NC_008316	1
NC_008317	1
NC_008348	125
NC_008361	88
NC_008365	2
NC_008375	1
NC_008377	1
NC_008393	1
NC_008492	2
NC_008493	1
NC_008494	2
NC_008495	2
NC_008514	4
NC_008516	5
NC_008517	1
NC_008518	27
NC_008520	116
NC_008521	1
NC_008523	1
NC_008552	1
NC_008559	2
NC_008560	1
NC_008579	1
NC_008580	3
NC_008585	5
NC_008586	62
NC_008603	181
NC_008604	1
NC_008614	2
NC_008706	1
NC_008716	3
NC_008724	198
NC_008725	57
NC_008729	1
NC_008731	1
NC_008732	1
NC_008735	1
NC_008737	2
NC_008779	2
NC_008793	2
NC_008794	1
NC_008824	1
NC_008840	1
NC_008842	1
NC_008850	1
NC_008854	1
NC_008858	1
NC_008860	1
NC_008861	1
NC_008863	1
NC_008866	1
NC_008871	1
NC_008873	1
NC_008876	1
NC_008883	1
NC_008889	1
NC_008890	1
NC_008891	1
NC_008895	2
NC_008901	1
NC_008902	1
NC_008910	2
NC_008911	2
NC_008915	1
NC_008920	1
NC_008921	1
NC_008929	1
NC_008930	1
NC_008931	1
NC_008934	1
NC_008939	1
NC_008940	2
NC_008946	1
NC_008949	1
NC_008953	2
NC_008955	1
NC_008956	1
NC_008958	1
NC_008960	1
NC_008962	1
NC_008964	1
NC_008966	2
NC_008967	1
NC_008969	1
NC_008973	1
NC_008976	1
NC_008977	1
NC_008979	3
NC_008981	1
NC_008986	3
NC_008987	2
NC_008988	2
NC_008990	1
NC_008991	1
NC_008992	6
NC_008993	3
NC_008994	3
NC_008995	2
NC_008996	3
NC_008998	3
NC_009001	1
NC_009002	1
NC_009003	1
NC_009010	2
NC_009011	90
NC_009017	2
NC_009019	2
NC_009020	6
NC_009021	2
NC_009025	1
NC_009031	1
NC_009032	1
NC_009041	2
NC_009087	1
NC_009088	1
NC_009127	167
NC_009233	89
NC_009240	3
NC_009242	1
NC_009244	1
NC_009249	1
NC_009333	19
NC_009334	52
NC_009383	2
NC_009449	1
NC_009489	1
NC_009490	1
NC_009503	61
NC_009519	1
NC_009520	1
NC_009521	1
NC_009532	3
NC_009536	1
NC_009546	1
NC_009549	1
NC_009556	1
NC_009559	1
NC_009560	1
NC_009571	1
NC_009606	2
NC_009607	1
NC_009640	2
NC_009644	2
NC_009645	1
NC_009647	1
NC_009657	4
NC_009731	1
NC_009741	1
NC_009742	2
NC_009744	1
NC_009756	3
NC_009757	1
NC_009758	1
NC_009764	2
NC_009805	1
NC_009823	1
NC_009824	1
NC_009826	2
NC_009892	2
NC_009896	1
NC_009898	198
NC_009899	182
NC_009942	3
NC_009944	1
NC_009945	1
NC_009947	1
NC_009951	1
NC_009988	6
NC_009989	1
NC_009991	2
NC_009992	2
NC_009994	1
NC_009995	2
NC_009996	1
NC_010126	1
NC_010148	1
NC_010191	119
NC_010238	1
NC_010239	1
NC_010240	104
NC_010246	2
NC_010276	95
NC_010277	1
NC_010294	1
NC_010295	2
NC_010305	4
NC_010306	3
NC_010313	1
NC_010329	1
NC_010343	1
NC_010344	1
NC_010345	1
NC_010347	1
NC_010348	1
NC_010349	1
NC_010350	1
NC_010351	2
NC_010354	2
NC_010356	5
NC_010416	3
NC_010434	1
NC_010435	1
NC_010437	3
NC_010438	5
NC_010441	1
NC_010489	1
NC_010521	1
NC_010538	1
NC_010584	2
NC_010585	1
NC_010586	1
NC_010587	1
NC_010588	1
NC_010589	1
NC_010590	1
NC_010591	1
NC_010592	1
NC_010594	1
NC_010618	1
NC_010646	5
NC_010647	2
NC_010661	1
NC_010666	1
NC_010667	1
NC_010671	77
NC_010704	1
NC_010706	1
NC_010709	1
NC_010711	1
NC_010714	1
NC_010732	1
NC_010735	1
NC_010736	1
NC_010737	2
NC_010738	3
NC_010739	1
NC_010744	1
NC_010745	1
NC_010747	1
NC_010748	1
NC_010750	1
NC_010751	1
NC_010752	1
NC_010754	1
NC_010755	1
NC_010759	1
NC_010791	1
NC_010792	1
NC_010797	1
NC_010799	1
NC_010800	1
NC_010806	3
NC_010809	1
NC_010817	1
NC_010818	2
NC_010820	1
NC_010832	4
NC_010833	2
NC_010835	1
NC_010837	1
NC_010840	2
NC_010944	2
NC_010946	1
NC_010947	1
NC_010948	2
NC_010952	2
NC_010954	1
NC_010956	21
NC_010984	1
NC_010985	2
NC_010986	1
NC_010989	1
NC_010990	1
NC_010991	1
NC_011024	1
NC_011050	3
NC_011052	1
NC_011086	2
NC_011096	1
NC_011097	1
NC_011108	1
NC_011109	1
NC_011132	4
NC_011181	2
NC_011182	2
NC_011183	62
NC_011190	1
NC_011202	14
NC_011203	14
NC_011268	1
NC_011309	1
NC_011317	1
NC_011335	83
NC_011345	123
NC_011346	1
NC_011347	1
NC_011348	3
NC_011349	1
NC_011423	31
NC_011504	1
NC_011515	3
NC_011530	2
NC_011532	2
NC_011537	2
NC_011538	2
NC_011540	2
NC_011541	1
NC_011543	1
NC_011544	2
NC_011545	2
NC_011547	2
NC_011549	2
NC_011550	3
NC_011553	1
NC_011554	1
NC_011555	1
NC_011556	1
NC_011557	1
NC_011559	1
NC_011560	1
NC_011568	2
NC_011583	1
NC_011588	61
NC_011592	1
NC_011616	110
NC_011620	1
NC_011639	1
NC_011644	38
NC_011646	9
NC_011659	2
NC_011702	1
NC_011765	1
NC_011803	2
NC_011804	2
NC_011805	1
NC_011809	1
NC_011829	1
NC_011918	2
NC_011919	2
NC_011920	2
NC_012038	3
NC_012042	1
NC_012123	1
NC_012134	1
NC_012135	1
NC_012136	1
NC_012137	1
NC_012206	1
NC_012211	2
NC_012212	2
NC_012437	1
NC_012481	1
NC_012484	1
NC_012492	1
NC_012493	1
NC_012533	1
NC_012537	1
NC_012553	1
NC_012561	3
NC_012584	5
NC_012636	1
NC_012639	82
NC_012664	2
NC_012671	1
NC_012699	2
NC_012702	1
NC_012728	2
NC_012754	1
NC_012783	112
NC_012786	1
NC_012798	1
NC_012800	2
NC_012801	1
NC_012802	1
NC_012869	2
NC_012932	1
NC_012936	3
NC_012957	1
NC_012958	1
NC_012959	18
NC_012986	1
NC_013006	3
NC_013007	5
NC_013014	1
NC_013015	1
NC_013017	1
NC_013018	1
NC_013022	1
NC_013023	1
NC_013024	1
NC_013025	1
NC_013027	2
NC_013028	2
NC_013029	2
NC_013030	1
NC_013035	1
NC_013036	18
NC_013060	1
NC_013075	1
NC_013098	1
NC_013101	1
NC_013102	1
NC_013109	1
NC_013110	1
NC_013116	1
NC_013117	2
NC_013133	1
NC_013134	1
NC_013135	2
NC_013218	1
NC_013220	1
NC_013221	1
NC_013225	1
NC_013229	1
NC_013230	1
NC_013234	1
NC_013259	1
NC_013261	1
NC_013267	1
NC_013268	1
NC_013288	115
NC_013396	1
NC_013398	1
NC_013399	1
NC_013401	1
NC_013402	1
NC_013413	1
NC_013414	2
NC_013423	2
NC_013443	2
NC_013447	1
NC_013455	3
NC_013458	1
NC_013459	1
NC_013460	1
NC_013461	2
NC_013462	2
NC_013463	2
NC_013464	2
NC_013469	3
NC_013470	1
NC_013471	2
NC_013499	1
NC_013527	1
NC_013528	2
NC_013590	10
NC_013639	1
NC_013668	92
NC_013699	1
NC_013756	85
NC_013772	93
NC_013797	38
NC_013802	1
NC_013804	122
NC_013920	1
NC_013953	125
NC_013955	3
NC_013999	3
NC_014037	2
NC_014038	1
NC_014064	2
NC_014066	2
NC_014067	1
NC_014073	1
NC_014074	2
NC_014084	1
NC_014090	1
NC_014091	1
NC_014096	1
NC_014126	2
NC_014128	1
NC_014130	3
NC_014138	1
NC_014140	1
NC_014141	2
NC_014237	1
NC_014239	1
NC_014240	1
NC_014241	1
NC_014324	1
NC_014325	1
NC_014359	1
NC_014360	1
NC_014372	1
NC_014373	1
NC_014380	2
NC_014406	1
NC_014407	1
NC_014411	1
NC_014412	1
NC_014446	2
NC_014447	1
NC_014462	1
NC_014464	1
NC_014465	1
NC_014468	2
NC_014470	3
NC_014480	1
NC_014510	2
NC_014515	1
NC_014521	1
NC_014522	1
NC_014523	1
NC_014525	1
NC_014526	1
NC_014527	1
NC_014528	1
NC_014529	1
NC_014530	1
NC_014542	1
NC_014547	1
NC_014564	26
NC_014567	54
NC_014596	1
NC_014609	1
NC_014637	52
NC_014645	1
NC_014647	1
NC_014648	2
NC_014649	146
NC_014665	2
NC_014708	1
NC_014709	1
NC_014713	1
NC_014715	1
NC_014717	1
NC_014740	1
NC_014741	1
NC_014745	1
NC_014748	3
NC_014765	81
NC_014766	110
NC_014767	111
NC_014789	104
NC_014790	1
NC_014793	2
NC_014794	1
NC_014795	1
NC_014821	1
NC_014823	2
NC_014847	1
NC_014894	1
NC_014899	22
NC_014902	2
NC_014903	1
NC_014905	1
NC_014927	1
NC_014928	1
NC_014952	1
NC_014955	1
NC_014969	27
NC_014977	1
NC_014978	1
NC_015043	2
NC_015045	1
NC_015046	2
NC_015047	1
NC_015049	6
NC_015050	2
NC_015051	2
NC_015069	1
NC_015070	2
NC_015115	1
NC_015116	1
NC_015123	4
NC_015124	1
NC_015126	1
NC_015127	1
NC_015129	1
NC_015130	1
NC_015131	1
NC_015133	1
NC_015135	1
NC_015150	1
NC_015211	1
NC_015220	2
NC_015225	30
NC_015227	2
NC_015229	2
NC_015230	4
NC_015301	1
NC_015323	23
NC_015325	1
NC_015326	107
NC_015328	1
NC_015373	1
NC_015393	1
NC_015394	1
NC_015397	2
NC_015398	67
NC_015414	1
NC_015455	3
NC_015467	1
NC_015468	1
NC_015469	1
NC_015487	2
NC_015488	2
NC_015489	1
NC_015491	1
NC_015495	1
NC_015503	2
NC_015505	2
NC_015507	1
NC_015521	2
NC_015522	2
NC_015523	2
NC_015524	2
NC_015552	1
NC_015553	2
NC_015626	1
NC_015627	2
NC_015668	2
NC_015692	2
NC_015706	2
NC_015718	1
NC_015780	44
NC_015784	2
NC_015874	3
NC_015886	1
NC_015932	8
NC_015934	1
NC_015935	1
NC_015936	1
NC_015940	1
NC_015960	4
NC_015962	2
NC_016003	2
NC_016013	1
NC_016031	2
NC_016032	2
NC_016033	1
NC_016044	1
NC_016072	88
NC_016080	1
NC_016081	1
NC_016082	2
NC_016083	2
NC_016084	1
NC_016085	1
NC_016086	2
NC_016087	1
NC_016136	1
NC_016141	1
NC_016142	1
NC_016143	2
NC_016144	1
NC_016159	2
NC_016403	1
NC_016404	2
NC_016405	1
NC_016417	2
NC_016418	2
NC_016437	3
NC_016440	1
NC_016441	1
NC_016442	2
NC_016443	1
NC_016444	1
NC_016447	111
NC_016448	70
NC_016509	1
NC_016519	3
NC_016573	2
NC_016574	2
NC_016575	1
NC_016578	1
NC_016580	1
NC_016581	1
NC_016647	4
NC_016648	1
NC_016649	1
NC_016757	1
NC_016758	1
NC_016759	1
NC_016760	1
NC_016769	1
NC_016874	1
NC_016880	1
NC_016895	17
NC_016896	1
NC_016898	1
NC_016924	3
NC_016961	1
NC_016962	1
NC_016964	1
NC_016984	1
NC_016991	2
NC_016992	4
NC_016993	3
NC_016994	2
NC_016995	1
NC_016996	2
NC_016998	2
NC_016999	1
NC_017000	2
NC_017001	1
NC_017004	1
NC_017083	1
NC_017084	2
NC_017086	2
NC_017099	1
NC_017685	2
NC_017716	2
NC_017823	2
NC_017824	2
NC_017825	24
NC_017826	35
NC_017828	2
NC_017843	1
NC_017859	2
NC_017913	1
NC_017915	1
NC_017916	2
NC_017917	1
NC_017936	2
NC_017940	29
NC_017967	1
NC_017970	2
NC_017979	10
NC_017982	2
NC_017987	1
NC_017989	1
NC_017990	1
NC_017991	1
NC_017993	1
NC_017994	1
NC_018090	1
NC_018091	1
NC_018105	2
NC_018151	1
NC_018226	1
NC_018381	2
NC_018382	1
NC_018383	1
NC_018399	1
NC_018400	2
NC_018403	1
NC_018455	1
NC_018458	1
NC_018460	1
NC_018462	1
NC_018477	1
NC_018483	1
NC_018504	36
NC_018506	1
NC_018519	2
NC_018571	1
NC_018572	1
NC_018576	1
NC_018577	2
NC_018613	1
NC_018615	2
NC_018616	1
NC_018668	1
NC_018702	3
NC_018703	1
NC_018710	1
NC_018714	2
NC_018716	2
NC_018717	1
NC_018833	1
NC_018858	4
NC_018864	1
NC_018869	1
NC_018871	4
NC_018872	1
NC_018874	87
NC_018875	79
NC_019025	1
NC_019026	2
NC_019027	2
NC_019028	1
NC_019029	1
NC_019031	1
NC_019034	3
NC_019035	1
NC_019409	1
NC_019412	1
NC_019415	1
NC_019491	73
NC_019492	1
NC_019493	1
NC_019494	2
NC_019495	145
NC_019531	1
NC_019532	1
NC_019559	37
NC_019568	1
NC_019569	2
NC_019712	1
NC_019843	4
NC_019857	1
NC_019945	72
NC_019946	2
NC_020065	1
NC_020067	1
NC_020072	1
NC_020085	2
NC_020100	1
NC_020101	1
NC_020102	1
NC_020103	1
NC_020104	62
NC_020105	1
NC_020231	84
NC_020234	1
NC_020235	1
NC_020252	1
NC_020253	1
NC_020254	1
NC_020255	1
NC_020256	1
NC_020257	1
NC_020415	1
NC_020439	1
NC_020440	1
NC_020442	1
NC_020443	1
NC_020445	1
NC_020446	1
NC_020447	1
NC_020448	1
NC_020470	1
NC_020472	2
NC_020473	2
NC_020474	20
NC_020475	1
NC_020485	9
NC_020487	26
NC_020499	2
NC_020803	2
NC_020804	1
NC_020805	5
NC_020806	2
NC_020810	1
NC_020840	41
NC_020852	105
NC_020864	82
NC_020869	16
NC_020889	1
NC_020897	1
NC_020899	2
NC_020900	1
NC_020901	1
NC_020902	1
NC_020928	1
NC_020997	2
NC_021065	1
NC_021069	2
NC_021094	1
NC_021095	1
NC_021096	1
NC_021097	1
NC_021098	1
NC_021099	1
NC_021147	1
NC_021148	1
NC_021153	2
NC_021154	1
NC_021168	16
NC_021178	1
NC_021197	1
NC_021201	1
NC_021202	1
NC_021203	2
NC_021204	2
NC_021205	2
NC_021206	1
NC_021220	1
NC_021221	24
NC_021222	2
NC_021223	1
NC_021244	1
NC_021246	3
NC_021247	3
NC_021248	1
NC_021249	1
NC_021312	146
NC_021333	7
NC_021345	1
NC_021481	1
NC_021482	1
NC_021484	1
NC_021547	1
NC_021565	1
NC_021566	1
NC_021580	2
NC_021584	1
NC_021585	1
NC_021586	1
NC_021587	1
NC_021735	1
NC_021786	1
NC_021858	996
NC_021874	1
NC_021901	22
NC_021923	64
NC_021924	105
NC_022005	2
NC_022007	1
NC_022037	1
NC_022072	4
NC_022073	1
NC_022089	3
NC_022098	1295
NC_022103	4
NC_022129	2
NC_022230	1
NC_022233	30
NC_022249	2
NC_022252	1
NC_022266	18
NC_022332	1
NC_022365	3
NC_022519	1
NC_022561	1
NC_022562	1
NC_022563	129
NC_022564	1
NC_022580	1
NC_022581	4
NC_022597	1
NC_022612	12
NC_022613	11
NC_022614	1
NC_022615	1
NC_022616	1
NC_022617	1
NC_022628	1
NC_022632	1
NC_022635	1
NC_022637	1
NC_022639	1
NC_022640	1
NC_022641	1
NC_022642	2
NC_022645	1
NC_022646	71
NC_022647	1
NC_022755	3
NC_022799	1
NC_022800	3
NC_022801	1
NC_022802	1
NC_022894	5
NC_022897	2
NC_022961	1
NC_022978	4
NC_022990	4
NC_023014	1
NC_023017	1
NC_023020	2
NC_023021	1
NC_023039	1
NC_023040	1
NC_023041	1
NC_023042	1
NC_023153	1
NC_023158	1
NC_023161	1
NC_023162	1
NC_023175	1
NC_023177	106
NC_023178	1
NC_023292	1
NC_023295	1
NC_023296	1
NC_023297	1
NC_023302	1
NC_023303	1
NC_023309	1
NC_023310	1
NC_023311	1
NC_023312	1
NC_023339	1
NC_023420	1
NC_023421	1
NC_023422	1
NC_023423	139
NC_023425	3
NC_023426	4
NC_023427	1
NC_023428	1
NC_023429	1
NC_023431	1
NC_023432	1
NC_023433	1
NC_023436	2
NC_023441	4
NC_023442	71
NC_023485	2
NC_023490	1
NC_023492	1
NC_023494	1
NC_023495	1
NC_023496	1
NC_023547	2
NC_023611	26
NC_023613	33
NC_023615	21
NC_023626	1
NC_023627	2
NC_023628	1
NC_023629	2
NC_023630	2
NC_023631	2
NC_023632	3
NC_023634	1
NC_023636	3
NC_023637	1
NC_023638	1
NC_023639	142
NC_023673	2
NC_023674	2
NC_023675	1
NC_023676	1
NC_023677	63
NC_023680	1
NC_023681	100
NC_023682	2
NC_023683	1
NC_023684	1
NC_023685	1
NC_023760	4
NC_023763	1
NC_023766	1
NC_023812	3
NC_023813	1
NC_023816	1
NC_023818	1
NC_023819	1
NC_023820	1
NC_023841	42
NC_023842	1
NC_023843	3
NC_023844	3
NC_023848	78
NC_023849	2
NC_023850	1
NC_023851	1
NC_023854	2
NC_023858	1
NC_023860	1
NC_023861	1
NC_023868	1
NC_023870	2
NC_023873	1
NC_023874	1
NC_023876	1
NC_023877	1
NC_023878	1
NC_023879	2
NC_023883	2
NC_023884	1
NC_023886	1
NC_023887	2
NC_023888	1
NC_023891	1
NC_023892	1
NC_023894	1
NC_023983	2
NC_023984	1
NC_023986	1
NC_023987	1
NC_024010	1
NC_024011	1
NC_024012	1
NC_024014	1
NC_024017	1
NC_024018	1
NC_024031	1
NC_024073	1
NC_024075	1
NC_024077	2
NC_024078	1
NC_024111	1
NC_024112	1
NC_024119	1
NC_024120	1
NC_024150	4
NC_024151	2
NC_024296	2
NC_024297	2
NC_024298	1
NC_024299	1
NC_024301	1
NC_024303	21
NC_024304	1
NC_024306	43
NC_024376	1
NC_024377	1
NC_024382	24
NC_024446	3
NC_024447	4
NC_024450	74
NC_024451	31
NC_024452	2
NC_024453	4
NC_024454	2
NC_024458	2
NC_024471	1
NC_024472	3
NC_024473	1
NC_024474	30
NC_024479	1
NC_024480	2
NC_024481	1
NC_024482	1
NC_024483	1
NC_024484	2
NC_024485	1
NC_024486	14
NC_024487	1
NC_024488	3
NC_024489	1
NC_024490	1
NC_024491	1
NC_024492	1
NC_024493	2
NC_024495	2
NC_024498	2
NC_024502	1
NC_024509	1
NC_024625	135
NC_024684	4
NC_024689	1
NC_024691	2
NC_024692	11
NC_024694	2
NC_024695	1
NC_024696	13
NC_024697	122
NC_024699	1
NC_024701	1
NC_024702	4
NC_024703	1
NC_024704	1
NC_024705	1
NC_024709	6
NC_024765	1
NC_024767	1
NC_024768	1
NC_024769	1
NC_024770	1
NC_024771	71
NC_024772	2
NC_024773	1
NC_024774	2
NC_024775	1
NC_024776	2
NC_024778	2
NC_024781	2
NC_024805	1
NC_024806	1
NC_024810	1
NC_024888	1
NC_024893	1
NC_024894	1
NC_024895	1
NC_024906	4
NC_024907	2
NC_024908	1
NC_024909	1
NC_024911	1
NC_024914	1
NC_024915	1
NC_024919	1
NC_024920	1
NC_025112	3
NC_025113	2
NC_025114	1
NC_025214	2
NC_025217	6
NC_025218	1
NC_025246	1
NC_025247	1
NC_025252	1
NC_025253	1
NC_025254	1
NC_025255	2
NC_025256	1
NC_025257	61
NC_025340	1
NC_025341	4
NC_025342	3
NC_025343	1
NC_025344	1
NC_025346	2
NC_025347	1
NC_025348	2
NC_025349	2
NC_025350	1
NC_025353	2
NC_025355	3
NC_025356	2
NC_025357	1
NC_025362	3
NC_025363	1
NC_025364	3
NC_025365	1
NC_025366	1
NC_025368	1
NC_025371	3
NC_025373	1
NC_025376	1
NC_025378	2
NC_025379	2
NC_025380	1
NC_025381	3
NC_025382	1
NC_025383	1
NC_025384	1
NC_025386	3
NC_025387	2
NC_025388	1
NC_025389	1
NC_025391	1
NC_025399	1
NC_025400	2
NC_025401	1
NC_025402	1
NC_025403	2
NC_025404	2
NC_025405	2
NC_025406	1
NC_025407	1
NC_025408	1
NC_025410	3
NC_025412	91
NC_025474	1
NC_025478	1
NC_025481	2
NC_025482	1
NC_025672	1
NC_025673	1
NC_025674	4
NC_025675	2
NC_025676	2
NC_025678	9
NC_025679	1
NC_025681	1
NC_025683	1
NC_025705	3
NC_025706	2
NC_025707	3
NC_025709	4
NC_025711	2
NC_025712	3
NC_025713	1
NC_025714	1
NC_025715	2
NC_025716	3
NC_025717	1
NC_025718	2
NC_025719	1
NC_025720	2
NC_025722	2
NC_025723	1
NC_025725	1
NC_025728	2
NC_025731	1
NC_025732	3
NC_025734	1
NC_025735	1
NC_025736	1
NC_025737	1
NC_025738	1
NC_025741	1
NC_025788	2
NC_025789	1
NC_025790	2
NC_025793	1
NC_025799	1
NC_025801	1
NC_025802	1
NC_025803	1
NC_025804	1
NC_025805	1
NC_025807	1
NC_025808	1
NC_025809	1
NC_025810	1
NC_025821	1
NC_025831	1
NC_025833	1
NC_025837	2
NC_025841	1
NC_025842	1
NC_025850	1
NC_025852	1
NC_025893	3
NC_025898	1
NC_025959	2
NC_025960	118
NC_025961	1
NC_025962	3
NC_025963	114
NC_025964	1
NC_025967	4
NC_026011	2
NC_026018	2
NC_026020	1
NC_026135	2
NC_026136	2
NC_026139	1
NC_026140	1
NC_026143	1
NC_026162	3
NC_026163	2
NC_026166	1
NC_026168	1
NC_026170	2
NC_026187	1
NC_026241	2
NC_026242	6
NC_026243	2
NC_026245	2
NC_026248	1
NC_026249	1
NC_026252	2
NC_026253	3
NC_026255	2
NC_026256	1
NC_026259	1
NC_026260	1
NC_026261	1
NC_026262	1
NC_026263	1
NC_026264	1
NC_026265	1
NC_026268	81
NC_026269	1
NC_026270	2
NC_026271	2
NC_026272	2
NC_026273	3
NC_026274	1
NC_026275	1
NC_026276	3
NC_026277	2
NC_026280	2
NC_026281	1
NC_026314	1
NC_026315	1
NC_026317	1
NC_026318	2
NC_026319	1
NC_026320	2
NC_026421	54
NC_026424	1
NC_026430	108
NC_026435	1
NC_026437	1
NC_026439	5
NC_026440	1296
NC_026470	2
NC_026509	5
NC_026511	120
NC_026513	1
NC_026514	1
NC_026592	3
NC_026615	1
NC_026616	3
NC_026619	2
NC_026623	1
NC_026624	1
NC_026625	1
NC_026627	1
NC_026628	1
NC_026629	2
NC_026630	1
NC_026633	1
NC_026634	1
NC_026635	2
NC_026636	2
NC_026637	1
NC_026638	2
NC_026640	2
NC_026641	1
NC_026643	1
NC_026645	1
NC_026647	1
NC_026648	1
NC_026650	1
NC_026651	1
NC_026652	1
NC_026654	1
NC_026663	1
NC_026664	1
NC_026665	1
NC_026732	1
NC_026759	1
NC_026760	1
NC_026764	1
NC_026765	2
NC_026797	1
NC_026798	2
NC_026800	1
NC_026807	1
NC_026810	2
NC_026811	1
NC_026812	5
NC_026813	1
NC_026814	1
NC_026815	2
NC_026817	1
NC_026818	2
NC_026824	1
NC_026921	1
NC_026922	109
NC_026943	1
NC_026944	2
NC_026945	2
NC_026954	1
NC_026955	1
NC_027016	124
NC_027026	3
NC_027054	1
NC_027059	1
NC_027122	1
NC_027123	2
NC_027124	4
NC_027126	1
NC_027127	1
NC_027128	2
NC_027137	1
NC_027138	1
NC_027139	1
NC_027142	1
NC_027197	2
NC_027198	2
NC_027209	3
NC_027210	1
NC_027211	1
NC_027212	1
NC_027213	8
NC_027214	1
NC_027215	1
NC_027221	1
NC_027222	1
NC_027426	2
NC_027427	2
NC_027428	1
NC_027429	2
NC_027527	1
NC_027531	1
NC_027534	1
NC_027539	1
NC_027540	1
NC_027541	1
NC_027543	1
NC_027545	1
NC_027547	1
NC_027548	1
NC_027553	2
NC_027554	1
NC_027555	1
NC_027557	1
NC_027558	1
NC_027559	1
NC_027560	1
NC_027562	1
NC_027563	1
NC_027564	1
NC_027565	1
NC_027566	1
NC_027568	1
NC_027571	1
NC_027573	1
NC_027619	5
NC_027631	1
NC_027701	1
NC_027703	1
NC_027705	11
NC_027707	63
NC_027708	7
NC_027710	2
NC_027711	2
NC_027712	4
NC_027719	1
NC_027777	2
NC_027778	35
NC_027780	1
NC_027781	1
NC_027782	2
NC_027783	1
NC_027784	1
NC_027785	3
NC_027786	1
NC_027787	1
NC_027789	1
NC_027790	1
NC_027791	1
NC_027792	1
NC_027793	1
NC_027794	1
NC_027795	1
NC_027796	1
NC_027797	2
NC_027798	1
NC_027799	1
NC_027800	2
NC_027801	1
NC_027806	1
NC_027812	2
NC_027813	1
NC_027814	1
NC_027815	1
NC_027819	2
NC_027820	2
NC_027823	1
NC_027867	380
NC_027892	3
NC_027916	34
NC_027918	1
NC_027919	1
NC_027923	81
NC_027924	2
NC_027925	206
NC_027929	1
NC_027930	1
NC_027998	1
NC_028044	1
NC_028046	1
NC_028091	109
NC_028092	109
NC_028093	105
NC_028094	39
NC_028097	1
NC_028098	2
NC_028099	9
NC_028103	11
NC_028104	16
NC_028105	26
NC_028107	15
NC_028108	157
NC_028110	133
NC_028111	2
NC_028112	115
NC_028113	22
NC_028114	1
NC_028120	1
NC_028121	1
NC_028122	1
NC_028126	1
NC_028127	1
NC_028134	1
NC_028137	3
NC_028140	2
NC_028141	1
NC_028142	1
NC_028144	1
NC_028146	1
NC_028230	2
NC_028231	1
NC_028232	3
NC_028236	1
NC_028237	2
NC_028240	1
NC_028241	2
NC_028242	1
NC_028243	2
NC_028244	4
NC_028246	1
NC_028249	1
NC_028250	1
NC_028251	1
NC_028255	4
NC_028257	1
NC_028259	2
NC_028260	2
NC_028261	1
NC_028262	1
NC_028263	2
NC_028264	1
NC_028265	1
NC_028266	1
NC_028269	18
NC_028270	1
NC_028367	1
NC_028369	1
NC_028370	1
NC_028371	3
NC_028372	1
NC_028373	1
NC_028374	3
NC_028375	1
NC_028377	3
NC_028378	1
NC_028379	113
NC_028380	1
NC_028381	2
NC_028385	1
NC_028393	1
NC_028397	1
NC_028400	1
NC_028402	2
NC_028459	1
NC_028460	1
NC_028461	27
NC_028462	1
NC_028465	1
NC_028467	2
NC_028468	1
NC_028469	1
NC_028470	1
NC_028475	1
NC_028477	1
NC_028480	1
NC_028481	1
NC_028482	1
NC_028483	1
NC_028484	2
NC_028485	1
NC_028486	1
NC_028487	2
NC_028491	19
NC_028493	2
NC_028494	1
NC_028495	1
NC_028496	1
NC_028498	1
NC_028499	1
NC_028500	1
NC_028636	64
NC_028649	3
NC_028752	5
NC_028793	1
NC_028806	4
NC_028811	5
NC_028814	3
NC_028824	5
NC_028833	7
NC_028867	1
NC_028868	1
NC_028891	10
NC_028921	2
NC_028948	2
NC_028949	1
NC_028963	4
NC_028964	1
NC_028973	2
NC_028975	1
NC_028985	1
NC_028989	1
NC_029034	1
NC_029035	2
NC_029037	1
NC_029038	1
NC_029051	1
NC_029053	2
NC_029056	1
NC_029063	2
NC_029085	1
NC_029086	2
NC_029087	1
NC_029088	1
NC_029089	1
NC_029095	1
NC_029105	2
NC_029108	2
NC_029109	1
NC_029110	1
NC_029112	1
NC_029114	1
NC_029115	1
NC_029117	2
NC_029122	1
NC_029124	1
NC_029125	1
NC_029126	2
NC_029127	1
NC_029131	2
NC_029132	15
NC_029133	2
NC_029255	10
NC_029300	1
NC_029303	1
NC_029304	39
NC_029306	1
NC_029307	1
NC_029308	1
NC_029309	2
NC_029310	2
NC_029311	58
NC_029312	1
NC_029557	1
NC_029560	1
NC_029571	1
NC_029577	1
NC_029579	2
NC_029580	1
NC_029581	1
NC_029585	1
NC_029590	2
NC_029595	1
NC_029597	3
NC_029598	1
NC_029601	1
NC_029602	1
NC_029606	1
NC_029607	3
NC_029608	1
NC_029611	3
NC_029612	1
NC_029613	1
NC_029615	1
NC_029616	1
