ID	CDSs_GLIMMER
NC_004179	1
NC_004180	2
NC_004181	1
NC_004182	1
NC_004183	1
NC_004184	1
NC_004185	1
NC_004186	1
NC_004187	1
NC_004188	1
NC_004189	1
NC_004191	1
NC_004192	3
NC_004195	5
NC_004197	4
NC_004198	1
NC_004201	1
NC_004202	1
NC_004203	1
NC_004204	1
NC_004205	1
NC_004206	1
NC_004207	1
NC_004208	1
NC_004209	1
NC_004210	1
NC_004211	1
NC_004212	1
NC_004213	1
NC_004214	1
NC_004215	1
NC_004216	1
NC_004217	1
NC_004218	1
NC_004219	1
NC_004220	1
NC_004221	1
NC_004284	3
NC_004285	2
NC_004286	4
NC_004287	3
NC_004288	3
NC_004289	4
NC_004290	4
NC_004291	1
NC_004292	2
NC_004293	2
NC_004294	2
NC_004295	2
NC_004296	2
NC_004297	1
NC_004300	2
NC_004322	3
NC_004324	5
NC_004346	4
NC_004356	2
NC_004362	1
NC_004363	1
NC_004364	2
NC_004365	2
NC_004366	4
NC_004367	110
NC_004421	1
NC_004422	3
NC_004423	2
NC_004424	2
NC_004425	2
NC_004426	1
NC_004439	1
NC_004440	1
NC_004441	1
NC_004442	2
NC_004450	1
NC_004451	1
NC_004452	3
NC_004455	4
NC_004500	4
NC_004540	1
NC_004541	2
NC_004542	2
NC_004553	3
NC_004558	2
NC_004559	2
NC_004560	2
NC_004569	2
NC_004573	1
NC_004579	3
NC_004580	2
NC_004581	2
NC_004582	2
NC_004583	2
NC_004607	2
NC_004608	2
NC_004609	2
NC_004611	2
NC_004612	2
NC_004613	2
NC_004614	3
NC_004618	2
NC_004625	2
NC_004626	2
NC_004627	2
NC_004628	2
NC_004630	2
NC_004634	2
NC_004635	2
NC_004637	3
NC_004638	2
NC_004639	3
NC_004640	3
NC_004641	2
NC_004642	2
NC_004644	2
NC_004645	2
NC_004646	2
NC_004647	3
NC_004648	2
NC_004650	3
NC_004651	2
NC_004654	2
NC_004655	2
NC_004656	2
NC_004657	2
NC_004658	2
NC_004659	2
NC_004660	3
NC_004661	2
NC_004662	2
NC_004666	3
NC_004667	8
NC_004673	2
NC_004674	3
NC_004675	2
NC_004676	2
NC_004690	78
NC_004714	2
NC_004718	6
NC_004724	6
NC_004725	3
NC_004729	2
NC_004730	3
NC_004732	2
NC_004750	3
NC_004751	5
NC_004752	1
NC_004755	3
NC_004756	5
NC_004763	3
NC_004764	3
NC_004765	5
NC_004778	114
NC_004800	4
NC_004807	2
NC_004809	4
NC_004810	5
NC_004812	140
NC_004824	2
NC_004825	2
NC_004828	3
NC_004830	1
NC_004905	1
NC_004906	1
NC_004907	2
NC_004908	1
NC_004909	1
NC_004910	1
NC_004911	1
NC_004912	1
NC_004994	4
NC_004995	3
NC_005028	1
NC_005029	1
NC_005031	2
NC_005032	3
NC_005036	6
NC_005038	63
NC_005039	1
NC_005040	3
NC_005041	4
NC_005053	2
NC_005057	1
NC_005062	1
NC_005064	1
NC_005065	7
NC_005068	68
NC_005074	2
NC_005077	2
NC_005078	2
NC_005079	1
NC_005080	2
NC_005081	3
NC_005082	2
NC_005084	7
NC_005092	1
NC_005093	4
NC_005094	1
NC_005095	1
NC_005096	1
NC_005097	2
NC_005132	3
NC_005134	5
NC_005136	1
NC_005137	95
NC_005138	3
NC_005148	2
NC_005166	1
NC_005167	1
NC_005168	1
NC_005169	1
NC_005170	1
NC_005171	1
NC_005172	1
NC_005173	1
NC_005174	1
NC_005175	1
NC_005176	1
NC_005179	77
NC_005209	2
NC_005210	5
NC_005214	1
NC_005215	1
NC_005216	1
NC_005217	1
NC_005218	1
NC_005219	1
NC_005220	1
NC_005221	2
NC_005222	1
NC_005223	1
NC_005224	1
NC_005225	1
NC_005226	1
NC_005227	1
NC_005228	1
NC_005233	1
NC_005234	1
NC_005235	1
NC_005236	1
NC_005237	1
NC_005238	1
NC_005261	113
NC_005264	140
NC_005266	1
NC_005267	1
NC_005281	2
NC_005283	6
NC_005285	3
NC_005286	3
NC_005287	4
NC_005288	1
NC_005289	1
NC_005290	1
NC_005300	1
NC_005301	1
NC_005302	1
NC_005304	1
NC_005309	203
NC_005319	2
NC_005320	3
NC_005321	2
NC_005330	2
NC_005331	2
NC_005336	138
NC_005337	139
NC_005338	2
NC_005339	6
NC_005341	3
NC_005343	3
NC_005347	2
NC_005348	2
NC_005635	2
NC_005636	2
NC_005775	1
NC_005776	1
NC_005777	1
NC_005778	1
NC_005790	3
NC_005807	2
NC_005811	2
NC_005812	2
NC_005817	1
NC_005818	1
NC_005830	9
NC_005831	6
NC_005832	85
NC_005842	3
NC_005843	2
NC_005844	2
NC_005845	2
NC_005846	2
NC_005848	1
NC_005849	2
NC_005850	2
NC_005851	2
NC_005852	2
NC_005853	2
NC_005854	2
NC_005855	2
NC_005881	113
NC_005883	3
NC_005888	2
NC_005889	4
NC_005890	2
NC_005894	2
NC_005895	2
NC_005896	5
NC_005897	2
NC_005898	1
NC_005899	1
NC_005902	72
NC_005903	1
NC_005904	1
NC_005905	53
NC_005906	49
NC_005946	96
NC_005947	1
NC_005950	2
NC_005954	1
NC_005965	2
NC_005974	7
NC_005975	6
NC_005976	1
NC_005977	1
NC_005978	1
NC_005979	1
NC_005980	2
NC_005981	2
NC_005982	1
NC_005983	1
NC_005985	3
NC_005986	1
NC_005987	1
NC_005988	1
NC_005989	1
NC_005990	1
NC_005991	1
NC_005992	1
NC_005993	1
NC_005994	1
NC_005995	1
NC_005996	1
NC_005997	1
NC_005998	1
NC_005999	1
NC_006000	1
NC_006001	1
NC_006002	1
NC_006003	1
NC_006004	1
NC_006005	1
NC_006006	1
NC_006007	1
NC_006008	1
NC_006009	1
NC_006010	1
NC_006011	1
NC_006012	1
NC_006013	1
NC_006014	1
NC_006015	1
NC_006016	1
NC_006017	1
NC_006018	1
NC_006019	1
NC_006020	1
NC_006021	1
NC_006022	1
NC_006023	1
NC_006024	1
NC_006025	1
NC_006051	2
NC_006052	1
NC_006053	1
NC_006054	1
NC_006056	1
NC_006057	1
NC_006059	3
NC_006060	3
NC_006061	2
NC_006062	2
NC_006063	3
NC_006064	1
NC_006065	1
NC_006066	2
NC_006144	24
NC_006146	168
NC_006147	2
NC_006148	4
NC_006150	146
NC_006151	143
NC_006152	4
NC_006213	7
NC_006259	2
NC_006260	3
NC_006261	2
NC_006262	1
NC_006263	4
NC_006265	5
NC_006269	1
NC_006271	1
NC_006272	1
NC_006273	201
NC_006275	1
NC_006276	2
NC_006296	7
NC_006306	1
NC_006307	1
NC_006308	2
NC_006309	1
NC_006310	1
NC_006311	1
NC_006312	1
NC_006313	2
NC_006314	2
NC_006315	1
NC_006316	1
NC_006317	2
NC_006318	2
NC_006319	1
NC_006320	1
NC_006358	2
NC_006359	2
NC_006367	2
NC_006383	9
NC_006384	2
NC_006428	7
NC_006429	5
NC_006430	7
NC_006431	1
NC_006432	8
NC_006433	1
NC_006435	1
NC_006437	1
NC_006439	1
NC_006440	1
NC_006441	1
NC_006447	2
NC_006494	1
NC_006495	1
NC_006496	1
NC_006497	1
NC_006498	1
NC_006499	1
NC_006500	1
NC_006501	1
NC_006502	1
NC_006503	2
NC_006504	1
NC_006505	1
NC_006506	1
NC_006507	1
NC_006508	1
NC_006549	104
NC_006550	3
NC_006551	1
NC_006553	1
NC_006554	1
NC_006555	2
NC_006558	3
NC_006559	2
NC_006560	120
NC_006561	2
NC_006563	4
NC_006564	5
NC_006566	1
NC_006567	1
NC_006568	2
NC_006572	1
NC_006573	2
NC_006574	1
NC_006575	3
NC_006577	6
NC_006579	6
NC_006623	83
NC_006631	3
NC_006633	9
NC_006634	4
NC_006635	2
NC_006636	2
NC_006637	2
NC_006638	3
NC_006639	3
NC_006640	1
NC_006641	1
NC_006642	4
NC_006644	1
NC_006645	3
NC_006646	3
NC_006648	4
NC_006649	7
NC_006650	3
NC_006651	2
NC_006653	2
NC_006654	2
NC_006655	3
NC_006656	3
NC_006657	8
NC_006658	14
NC_006659	2
NC_006660	1
NC_006662	1
NC_006874	2
NC_006875	2
NC_006876	2
NC_006879	25
NC_006934	4
NC_006937	2
NC_006939	3
NC_006941	1
NC_006942	6
NC_006943	4
NC_006944	7
NC_006946	3
NC_006948	4
NC_006950	1
NC_006951	6
NC_006955	2
NC_006956	1
NC_006960	1
NC_006961	1
NC_006962	2
NC_006963	5
NC_006964	1
NC_006965	1
NC_006966	105
NC_006995	2
NC_006998	114
NC_006999	1
NC_007000	1
NC_007001	1
NC_007002	1
NC_007003	1
NC_007013	2
NC_007014	2
NC_007015	4
NC_007017	3
NC_007018	2
NC_007020	5
NC_007026	2
NC_007027	1
NC_007029	1
NC_007035	5
NC_007036	4
NC_007039	3
NC_007044	2
NC_007069	1
NC_007147	1
NC_007150	4
NC_007151	99
NC_007154	1
NC_007155	1
NC_007156	2
NC_007157	1
NC_007158	1
NC_007159	1
NC_007160	1
NC_007161	1
NC_007162	1
NC_007163	2
NC_007180	1
NC_007192	3
NC_007193	4
NC_007210	2
NC_007211	2
NC_007216	1
NC_007218	3
NC_007220	2
NC_007221	1
NC_007222	1
NC_007241	1
NC_007242	1
NC_007289	3
NC_007290	2
NC_007338	2
NC_007339	2
NC_007340	2
NC_007341	5
NC_007346	252
NC_007357	1
NC_007358	1
NC_007359	1
NC_007360	1
NC_007361	1
NC_007362	1
NC_007363	1
NC_007364	1
NC_007366	1
NC_007367	1
NC_007368	1
NC_007369	1
NC_007370	2
NC_007371	1
NC_007372	1
NC_007373	1
NC_007374	1
NC_007375	1
NC_007376	1
NC_007377	1
NC_007378	1
NC_007380	2
NC_007381	1
NC_007382	1
NC_007383	88
NC_007408	3
NC_007415	1
NC_007433	1
NC_007447	6
NC_007448	7
NC_007454	8
NC_007455	3
NC_007518	2
NC_007522	4
NC_007523	2
NC_007524	1
NC_007525	1
NC_007526	1
NC_007527	1
NC_007528	1
NC_007529	1
NC_007531	1
NC_007532	1
NC_007533	1
NC_007534	1
NC_007535	1
NC_007536	1
NC_007537	1
NC_007538	3
NC_007539	1
NC_007540	1
NC_007541	1
NC_007542	1
NC_007543	1
NC_007544	1
NC_007545	1
NC_007546	1
NC_007547	1
NC_007548	1
NC_007549	1
NC_007550	1
NC_007551	1
NC_007552	1
NC_007553	1
NC_007554	1
NC_007555	1
NC_007556	1
NC_007557	1
NC_007559	1
NC_007560	1
NC_007561	1
NC_007562	1
NC_007563	1
NC_007564	1
NC_007565	1
NC_007566	1
NC_007567	1
NC_007568	1
NC_007569	1
NC_007570	1
NC_007571	1
NC_007572	1
NC_007574	1
NC_007580	1
NC_007582	1
NC_007583	1
NC_007584	1
NC_007585	1
NC_007586	1
NC_007587	1
NC_007588	1
NC_007589	1
NC_007590	1
NC_007592	1
NC_007605	139
NC_007609	2
NC_007611	3
NC_007612	4
NC_007619	1
NC_007638	2
NC_007642	5
NC_007646	77
NC_007647	1
NC_007648	1
NC_007649	1
NC_007653	139
NC_007654	3
NC_007656	1
NC_007657	1
NC_007658	1
NC_007659	1
NC_007660	1
NC_007661	1
NC_007662	2
NC_007663	1
NC_007664	1
NC_007665	1
NC_007666	1
NC_007667	1
NC_007668	1
NC_007669	1
NC_007670	1
NC_007671	1
NC_007672	1
NC_007673	1
NC_007674	1
NC_007679	3
NC_007723	3
NC_007724	2
NC_007726	2
NC_007727	2
NC_007728	1
NC_007729	3
NC_007730	3
NC_007731	3
NC_007733	3
NC_007736	1
NC_007737	1
NC_007738	1
NC_007739	1
NC_007740	1
NC_007741	1
NC_007742	1
NC_007743	1
NC_007744	1
NC_007745	1
NC_007746	1
NC_007747	1
NC_007748	1
NC_007749	1
NC_007750	1
NC_007751	1
NC_007752	1
NC_007753	1
NC_007754	1
NC_007755	1
NC_007756	1
NC_007757	2
NC_007767	95
NC_007803	9
NC_007815	4
NC_007816	4
NC_007903	2
NC_007904	2
NC_007905	2
NC_007906	1
NC_007913	1
NC_007915	2
NC_007916	2
NC_007919	4
NC_007920	1
NC_007921	101
NC_007922	4
NC_007923	3
NC_007965	2
NC_007966	2
NC_007985	6
NC_007986	3
NC_007987	1
NC_007988	3
NC_007989	2
NC_007990	4
NC_007991	1
NC_007992	3
NC_007993	3
NC_007994	1
NC_007995	2
NC_007996	1
NC_007998	2
NC_008002	9
NC_008006	2
NC_008007	3
NC_008008	1
NC_008017	1
NC_008018	1
NC_008020	3
NC_008028	1
NC_008029	2
NC_008030	171
NC_008032	4
NC_008033	3
NC_008034	1
NC_008035	136
NC_008037	1
NC_008038	2
NC_008039	1
NC_008040	1
NC_008041	1
NC_008056	3
NC_008057	2
NC_008058	2
NC_008059	2
NC_008094	4
NC_008168	67
NC_008169	2
NC_008170	3
NC_008171	1
NC_008172	1
NC_008173	1
NC_008174	1
NC_008175	1
NC_008176	1
NC_008177	1
NC_008178	1
NC_008179	1
NC_008180	1
NC_008182	1
NC_008183	1
NC_008184	6
NC_008187	110
NC_008188	4
NC_008189	6
NC_008190	1
NC_008191	1
NC_008210	166
NC_008211	175
NC_008236	2
NC_008249	4
NC_008250	1
NC_008251	3
NC_008252	51
NC_008266	3
NC_008267	2
NC_008283	2
NC_008284	2
NC_008291	108
NC_008292	3
NC_008293	86
NC_008297	6
NC_008298	4
NC_008299	2
NC_008300	2
NC_008301	2
NC_008302	1
NC_008303	2
NC_008304	2
NC_008305	2
NC_008306	1
NC_008307	2
NC_008310	3
NC_008311	3
NC_008316	2
NC_008317	2
NC_008329	2
NC_008348	136
NC_008361	99
NC_008365	3
NC_008366	6
NC_008373	2
NC_008374	2
NC_008375	2
NC_008377	2
NC_008393	1
NC_008492	2
NC_008493	3
NC_008494	2
NC_008495	2
NC_008514	5
NC_008516	4
NC_008517	2
NC_008518	105
NC_008519	5
NC_008520	91
NC_008521	2
NC_008522	2
NC_008552	3
NC_008558	1
NC_008559	2
NC_008580	2
NC_008582	4
NC_008585	7
NC_008586	86
NC_008603	207
NC_008604	1
NC_008614	4
NC_008706	2
NC_008707	2
NC_008708	1
NC_008714	1
NC_008716	4
NC_008718	1
NC_008719	1
NC_008724	266
NC_008725	79
NC_008728	1
NC_008729	1
NC_008730	1
NC_008731	1
NC_008732	1
NC_008733	1
NC_008734	1
NC_008735	1
NC_008736	2
NC_008737	2
NC_008779	2
NC_008780	3
NC_008793	2
NC_008794	2
NC_008824	1
NC_008840	1
NC_008842	1
NC_008846	2
NC_008851	1
NC_008852	1
NC_008858	1
NC_008860	1
NC_008863	1
NC_008866	1
NC_008872	1
NC_008876	1
NC_008878	1
NC_008884	1
NC_008885	1
NC_008887	1
NC_008888	1
NC_008901	1
NC_008902	1
NC_008919	1
NC_008920	1
NC_008921	1
NC_008923	1
NC_008924	1
NC_008926	1
NC_008927	1
NC_008928	2
NC_008933	1
NC_008936	2
NC_008939	1
NC_008940	2
NC_008941	1
NC_008946	1
NC_008948	1
NC_008949	2
NC_008950	3
NC_008951	1
NC_008953	1
NC_008954	1
NC_008957	1
NC_008959	1
NC_008961	1
NC_008962	1
NC_008964	1
NC_008965	1
NC_008966	1
NC_008967	1
NC_008968	1
NC_008969	1
NC_008971	2
NC_008973	1
NC_008977	1
NC_008978	2
NC_008979	1
NC_008980	1
NC_008983	1
NC_008984	2
NC_008985	1
NC_008986	1
NC_008987	2
NC_008988	3
NC_008989	2
NC_008990	3
NC_008991	3
NC_008992	2
NC_008993	1
NC_008994	3
NC_008995	4
NC_008997	3
NC_008998	3
NC_009000	1
NC_009001	1
NC_009003	1
NC_009010	1
NC_009011	84
NC_009013	1
NC_009017	3
NC_009019	7
NC_009020	7
NC_009021	6
NC_009025	2
NC_009026	1
NC_009028	1
NC_009029	1
NC_009030	2
NC_009031	2
NC_009032	2
NC_009041	3
NC_009087	3
NC_009088	2
NC_009127	189
NC_009224	2
NC_009225	3
NC_009233	113
NC_009238	3
NC_009240	56
NC_009241	1
NC_009242	1
NC_009243	1
NC_009244	1
NC_009245	1
NC_009246	1
NC_009247	1
NC_009248	1
NC_009249	2
NC_009250	1
NC_009251	1
NC_009252	1
NC_009333	92
NC_009334	132
NC_009354	2
NC_009383	3
NC_009424	6
NC_009448	1
NC_009451	2
NC_009489	7
NC_009490	2
NC_009491	2
NC_009503	82
NC_009519	1
NC_009520	1
NC_009521	1
NC_009527	5
NC_009528	5
NC_009530	1
NC_009532	3
NC_009533	4
NC_009536	2
NC_009537	1
NC_009538	2
NC_009539	4
NC_009545	2
NC_009546	2
NC_009547	2
NC_009548	2
NC_009549	2
NC_009550	2
NC_009553	2
NC_009563	1
NC_009564	1
NC_009605	2
NC_009606	2
NC_009607	2
NC_009608	4
NC_009609	1
NC_009612	2
NC_009640	7
NC_009642	3
NC_009644	2
NC_009645	2
NC_009646	2
NC_009647	2
NC_009657	6
NC_009741	1
NC_009742	1
NC_009744	1
NC_009745	1
NC_009756	4
NC_009757	2
NC_009758	2
NC_009759	3
NC_009764	3
NC_009805	1
NC_009823	1
NC_009824	1
NC_009825	2
NC_009826	2
NC_009827	2
NC_009889	3
NC_009890	2
NC_009891	1
NC_009892	3
NC_009894	1
NC_009895	1
NC_009896	1
NC_009898	247
NC_009899	220
NC_009942	1
NC_009944	1
NC_009945	1
NC_009946	1
NC_009947	1
NC_009951	5
NC_009988	6
NC_009989	18
NC_009991	3
NC_009992	6
NC_009994	1
NC_009995	1
NC_009996	1
NC_010107	4
NC_010178	6
NC_010191	119
NC_010226	6
NC_010238	2
NC_010240	94
NC_010246	4
NC_010247	2
NC_010248	2
NC_010249	1
NC_010250	1
NC_010251	1
NC_010252	1
NC_010253	2
NC_010254	2
NC_010255	1
NC_010256	2
NC_010276	93
NC_010277	5
NC_010293	2
NC_010294	2
NC_010295	3
NC_010305	3
NC_010306	3
NC_010307	2
NC_010313	2
NC_010319	1
NC_010329	4
NC_010343	1
NC_010344	1
NC_010345	1
NC_010346	1
NC_010347	1
NC_010348	1
NC_010349	1
NC_010350	1
NC_010352	2
NC_010354	1
NC_010356	104
NC_010415	1
NC_010416	3
NC_010417	2
NC_010434	3
NC_010435	2
NC_010437	6
NC_010438	7
NC_010439	2
NC_010440	2
NC_010441	2
NC_010489	2
NC_010490	2
NC_010491	1
NC_010521	1
NC_010538	3
NC_010560	3
NC_010561	5
NC_010562	3
NC_010563	2
NC_010584	1
NC_010585	1
NC_010586	1
NC_010587	1
NC_010588	1
NC_010589	1
NC_010590	1
NC_010591	1
NC_010592	1
NC_010593	1
NC_010594	1
NC_010618	2
NC_010620	1
NC_010624	1
NC_010646	7
NC_010647	2
NC_010648	2
NC_010661	1
NC_010662	1
NC_010663	1
NC_010664	1
NC_010665	1
NC_010666	1
NC_010667	1
NC_010668	1
NC_010669	1
NC_010670	1
NC_010671	70
NC_010700	2
NC_010701	2
NC_010702	1
NC_010703	2
NC_010704	1
NC_010705	1
NC_010706	1
NC_010707	1
NC_010708	1
NC_010709	1
NC_010710	1
NC_010711	2
NC_010712	1
NC_010713	2
NC_010714	2
NC_010732	5
NC_010735	2
NC_010736	1
NC_010737	4
NC_010738	4
NC_010739	5
NC_010743	1
NC_010744	1
NC_010745	1
NC_010746	1
NC_010747	1
NC_010748	1
NC_010749	1
NC_010750	1
NC_010751	1
NC_010752	1
NC_010753	1
NC_010754	1
NC_010755	1
NC_010756	2
NC_010757	3
NC_010758	2
NC_010759	1
NC_010760	1
NC_010761	1
NC_010791	2
NC_010792	2
NC_010797	3
NC_010799	2
NC_010800	5
NC_010806	4
NC_010809	5
NC_010810	1
NC_010812	2
NC_010817	4
NC_010818	2
NC_010820	5
NC_010832	3
NC_010833	2
NC_010834	2
NC_010835	2
NC_010836	2
NC_010837	2
NC_010838	2
NC_010839	2
NC_010840	2
NC_010944	3
NC_010946	2
NC_010947	2
NC_010948	2
NC_010949	2
NC_010950	2
NC_010951	2
NC_010952	2
NC_010953	2
NC_010954	1
NC_010955	5
NC_010956	32
NC_010984	1
NC_010985	2
NC_010986	1
NC_010987	1
NC_010988	1
NC_010989	2
NC_010990	1
NC_010991	2
NC_011024	2
NC_011050	2
NC_011051	4
NC_011052	2
NC_011058	2
NC_011062	3
NC_011065	1
NC_011066	1
NC_011068	1
NC_011069	1
NC_011070	1
NC_011086	2
NC_011096	2
NC_011097	2
NC_011106	3
NC_011108	3
NC_011109	6
NC_011132	8
NC_011135	2
NC_011181	2
NC_011182	3
NC_011183	115
NC_011187	4
NC_011189	1
NC_011190	1
NC_011202	21
NC_011203	22
NC_011268	2
NC_011280	4
NC_011309	2
NC_011310	3
NC_011317	2
NC_011335	97
NC_011345	126
NC_011346	3
NC_011347	2
NC_011348	2
NC_011349	1
NC_011372	1
NC_011400	3
NC_011423	78
NC_011500	1
NC_011501	1
NC_011502	1
NC_011503	1
NC_011506	1
NC_011507	1
NC_011508	1
NC_011509	1
NC_011510	1
NC_011515	3
NC_011525	3
NC_011530	4
NC_011532	6
NC_011535	4
NC_011536	4
NC_011537	2
NC_011538	2
NC_011539	3
NC_011540	3
NC_011541	1
NC_011543	4
NC_011544	3
NC_011545	3
NC_011546	5
NC_011547	6
NC_011549	6
NC_011550	5
NC_011552	3
NC_011553	1
NC_011554	2
NC_011555	2
NC_011556	1
NC_011557	2
NC_011558	1
NC_011559	1
NC_011560	1
NC_011568	4
NC_011583	2
NC_011584	2
NC_011588	79
NC_011591	2
NC_011592	2
NC_011616	102
NC_011620	3
NC_011639	5
NC_011643	3
NC_011644	92
NC_011646	20
NC_011659	3
NC_011702	6
NC_011704	1
NC_011705	1
NC_011706	1
NC_011765	6
NC_011800	7
NC_011803	3
NC_011804	2
NC_011805	3
NC_011807	2
NC_011808	1
NC_011809	2
NC_011829	1
NC_011918	1
NC_011919	2
NC_011920	5
NC_012038	3
NC_012041	2
NC_012042	3
NC_012094	2
NC_012118	2
NC_012120	2
NC_012123	8
NC_012126	1
NC_012134	1
NC_012135	1
NC_012136	2
NC_012137	2
NC_012206	2
NC_012210	3
NC_012211	3
NC_012212	2
NC_012213	5
NC_012437	4
NC_012481	3
NC_012482	2
NC_012484	1
NC_012485	5
NC_012486	4
NC_012492	2
NC_012519	3
NC_012531	2
NC_012532	2
NC_012533	1
NC_012534	2
NC_012535	1
NC_012536	1
NC_012537	1
NC_012538	1
NC_012539	1
NC_012540	1
NC_012541	1
NC_012542	1
NC_012543	1
NC_012544	1
NC_012545	1
NC_012546	1
NC_012553	3
NC_012554	2
NC_012561	3
NC_012564	3
NC_012584	21
NC_012636	2
NC_012639	91
NC_012664	3
NC_012665	2
NC_012671	2
NC_012685	3
NC_012698	1
NC_012699	1
NC_012702	6
NC_012703	6
NC_012728	3
NC_012729	3
NC_012735	1
NC_012754	1
NC_012755	1
NC_012776	2
NC_012777	3
NC_012783	186
NC_012786	3
NC_012787	3
NC_012789	1
NC_012798	1
NC_012799	1
NC_012800	1
NC_012801	1
NC_012802	1
NC_012812	1
NC_012869	3
NC_012909	3
NC_012910	5
NC_012931	4
NC_012932	2
NC_012936	7
NC_012957	1
NC_012958	2
NC_012959	27
NC_012986	1
NC_013006	3
NC_013007	9
NC_013011	1
NC_013014	1
NC_013015	1
NC_013017	1
NC_013018	2
NC_013019	3
NC_013020	2
NC_013022	2
NC_013023	5
NC_013024	2
NC_013025	2
NC_013026	2
NC_013027	2
NC_013028	2
NC_013029	3
NC_013030	2
NC_013035	4
NC_013036	69
NC_013057	3
NC_013058	2
NC_013060	3
NC_013075	1
NC_013076	1
NC_013094	1
NC_013099	1
NC_013102	2
NC_013103	1
NC_013105	1
NC_013106	1
NC_013107	1
NC_013108	1
NC_013109	1
NC_013110	1
NC_013111	1
NC_013112	1
NC_013113	1
NC_013116	2
NC_013117	4
NC_013133	1
NC_013134	3
NC_013135	6
NC_013218	1
NC_013219	1
NC_013220	1
NC_013221	1
NC_013225	1
NC_013226	1
NC_013227	1
NC_013228	1
NC_013229	1
NC_013230	1
NC_013231	2
NC_013232	1
NC_013233	1
NC_013234	1
NC_013237	4
NC_013258	3
NC_013259	5
NC_013261	1
NC_013262	1
NC_013266	1
NC_013267	1
NC_013268	1
NC_013288	124
NC_013396	1
NC_013397	1
NC_013398	1
NC_013399	1
NC_013400	1
NC_013401	1
NC_013402	1
NC_013403	1
NC_013404	1
NC_013405	1
NC_013413	2
NC_013414	2
NC_013415	2
NC_013439	4
NC_013443	3
NC_013447	3
NC_013455	2
NC_013458	1
NC_013459	1
NC_013460	1
NC_013461	1
NC_013462	2
NC_013463	2
NC_013464	2
NC_013465	2
NC_013467	3
NC_013469	2
NC_013470	2
NC_013471	1
NC_013499	2
NC_013527	3
NC_013528	3
NC_013590	73
NC_013593	1
NC_013639	1
NC_013640	3
NC_013668	148
NC_013695	1
NC_013699	2
NC_013756	273
NC_013772	102
NC_013774	2
NC_013796	4
NC_013797	68
NC_013801	1
NC_013803	1
NC_013804	139
NC_013920	2
NC_013953	149
NC_013955	6
NC_013999	4
NC_014037	1
NC_014038	1
NC_014064	1
NC_014066	2
NC_014067	2
NC_014068	1
NC_014069	3
NC_014070	2
NC_014071	4
NC_014072	1
NC_014073	4
NC_014074	4
NC_014075	4
NC_014076	3
NC_014077	5
NC_014078	4
NC_014079	6
NC_014080	3
NC_014081	3
NC_014082	1
NC_014083	5
NC_014084	3
NC_014085	2
NC_014086	2
NC_014087	6
NC_014088	1
NC_014089	1
NC_014090	1
NC_014091	4
NC_014092	2
NC_014093	3
NC_014094	3
NC_014095	1
NC_014096	4
NC_014097	1
NC_014126	3
NC_014127	2
NC_014128	3
NC_014130	2
NC_014137	1
NC_014138	2
NC_014139	2
NC_014140	2
NC_014141	2
NC_014142	2
NC_014143	4
NC_014185	4
NC_014236	1
NC_014237	1
NC_014238	1
NC_014239	1
NC_014240	1
NC_014241	1
NC_014242	1
NC_014243	1
NC_014244	1
NC_014252	1
NC_014324	2
NC_014325	1
NC_014326	4
NC_014327	1
NC_014357	4
NC_014358	3
NC_014359	4
NC_014360	3
NC_014361	4
NC_014372	9
NC_014373	8
NC_014379	1
NC_014380	2
NC_014381	2
NC_014395	2
NC_014396	1
NC_014397	1
NC_014406	4
NC_014407	4
NC_014411	2
NC_014412	1
NC_014413	2
NC_014446	2
NC_014447	2
NC_014462	1
NC_014463	2
NC_014464	3
NC_014465	4
NC_014468	2
NC_014469	4
NC_014470	6
NC_014473	2
NC_014474	5
NC_014480	4
NC_014481	3
NC_014509	3
NC_014510	2
NC_014511	1
NC_014512	1
NC_014513	1
NC_014514	1
NC_014515	1
NC_014516	1
NC_014517	1
NC_014518	1
NC_014519	1
NC_014522	1
NC_014523	1
NC_014524	1
NC_014525	1
NC_014526	1
NC_014527	1
NC_014528	1
NC_014529	1
NC_014530	1
NC_014531	1
NC_014536	1
NC_014542	2
NC_014545	5
NC_014546	3
NC_014547	2
NC_014564	47
NC_014567	125
NC_014593	2
NC_014596	2
NC_014597	1
NC_014598	1
NC_014599	1
NC_014600	1
NC_014601	1
NC_014602	1
NC_014603	1
NC_014604	1
NC_014605	1
NC_014606	1
NC_014607	1
NC_014609	2
NC_014630	1
NC_014631	2
NC_014637	322
NC_014645	2
NC_014646	2
NC_014647	2
NC_014648	1
NC_014649	704
NC_014665	3
NC_014707	2
NC_014708	2
NC_014709	1
NC_014710	2
NC_014711	1
NC_014712	2
NC_014713	1
NC_014714	1
NC_014715	1
NC_014716	1
NC_014717	1
NC_014730	3
NC_014739	2
NC_014740	2
NC_014742	1
NC_014743	3
NC_014745	2
NC_014747	1
NC_014748	4
NC_014765	97
NC_014766	116
NC_014767	118
NC_014789	112
NC_014790	1
NC_014791	1
NC_014793	2
NC_014794	2
NC_014795	3
NC_014799	2
NC_014821	3
NC_014822	3
NC_014823	3
NC_014845	2
NC_014847	2
NC_014894	2
NC_014898	1
NC_014899	33
NC_014902	2
NC_014903	2
NC_014904	1
NC_014905	1
NC_014906	1
NC_014907	1
NC_014927	3
NC_014928	2
NC_014929	2
