ID	CDSs_METAPRODIGAL
NC_004046	4
NC_004047	1
NC_004048	1
NC_004049	4
NC_004050	1
NC_004051	1
NC_004052	1
NC_004053	1
NC_004054	1
NC_004060	4
NC_004062	118
NC_004063	2
NC_004064	3
NC_004065	156
NC_004067	4
NC_004068	6
NC_004071	3
NC_004074	6
NC_004090	4
NC_004091	4
NC_004092	1
NC_004093	1
NC_004096	2
NC_004097	3
NC_004098	2
NC_004099	3
NC_004100	4
NC_004101	3
NC_004102	2
NC_004104	6
NC_004105	216
NC_004106	4
NC_004107	3
NC_004108	1
NC_004109	1
NC_004110	1
NC_004117	159
NC_004119	1
NC_004120	1
NC_004121	1
NC_004122	2
NC_004123	5
NC_004124	7
NC_004142	1
NC_004144	2
NC_004145	1
NC_004146	1
NC_004147	3
NC_004153	4
NC_004156	110
NC_004157	1
NC_004158	2
NC_004159	1
NC_004161	8
NC_004162	2
NC_004168	1
NC_004169	1
NC_004176	1
NC_004177	1
NC_004178	1
NC_004179	1
NC_004180	2
NC_004181	1
NC_004182	2
NC_004183	1
NC_004184	1
NC_004185	2
NC_004186	1
NC_004187	1
NC_004188	1
NC_004189	1
NC_004190	1
NC_004191	1
NC_004192	3
NC_004195	6
NC_004197	5
NC_004198	1
NC_004199	1
NC_004200	1
NC_004201	1
NC_004202	1
NC_004203	1
NC_004204	1
NC_004205	1
NC_004206	1
NC_004207	1
NC_004208	1
NC_004209	1
NC_004210	1
NC_004211	1
NC_004212	1
NC_004213	1
NC_004214	1
NC_004215	1
NC_004216	1
NC_004217	1
NC_004218	1
NC_004219	1
NC_004220	1
NC_004221	2
NC_004284	3
NC_004285	3
NC_004286	3
NC_004287	2
NC_004288	2
NC_004289	4
NC_004290	4
NC_004291	1
NC_004292	1
NC_004293	2
NC_004294	2
NC_004295	5
NC_004296	2
NC_004297	2
NC_004300	3
NC_004322	4
NC_004324	7
NC_004346	4
NC_004356	3
NC_004359	1
NC_004362	1
NC_004363	1
NC_004364	2
NC_004365	2
NC_004366	3
NC_004367	126
NC_004421	1
NC_004422	4
NC_004423	2
NC_004424	4
NC_004425	3
NC_004426	2
NC_004439	1
NC_004440	1
NC_004441	1
NC_004442	3
NC_004450	3
NC_004451	1
NC_004452	4
NC_004455	6
NC_004500	7
NC_004515	1
NC_004540	3
NC_004541	3
NC_004542	3
NC_004544	1
NC_004546	1
NC_004553	4
NC_004558	3
NC_004559	3
NC_004560	3
NC_004569	4
NC_004573	1
NC_004579	3
NC_004580	3
NC_004581	2
NC_004582	4
NC_004583	3
NC_004607	4
NC_004608	3
NC_004609	2
NC_004611	3
NC_004612	3
NC_004613	2
NC_004614	5
NC_004618	4
NC_004625	4
NC_004626	6
NC_004627	5
NC_004628	3
NC_004630	5
NC_004634	3
NC_004635	3
NC_004637	3
NC_004638	3
NC_004639	4
NC_004640	4
NC_004641	4
NC_004642	3
NC_004644	2
NC_004645	3
NC_004646	2
NC_004647	3
NC_004648	4
NC_004650	4
NC_004651	3
NC_004654	5
NC_004655	5
NC_004656	2
NC_004657	3
NC_004658	3
NC_004659	3
NC_004660	2
NC_004661	3
NC_004662	2
NC_004666	4
NC_004667	10
NC_004673	5
NC_004674	4
NC_004675	4
NC_004676	4
NC_004690	107
NC_004706	2
NC_004714	2
NC_004715	1
NC_004718	8
NC_004724	8
NC_004725	4
NC_004729	3
NC_004730	5
NC_004732	3
NC_004733	2
NC_004750	5
NC_004751	5
NC_004752	1
NC_004755	3
NC_004756	4
NC_004763	4
NC_004764	5
NC_004765	9
NC_004778	128
NC_004800	5
NC_004807	2
NC_004809	4
NC_004810	6
NC_004812	95
NC_004824	5
NC_004825	2
NC_004828	2
NC_004830	1
NC_004903	1
NC_004904	2
NC_004905	1
NC_004906	1
NC_004907	1
NC_004908	1
NC_004909	1
NC_004910	1
NC_004911	1
NC_004912	1
NC_004994	4
NC_004995	4
NC_005028	1
NC_005029	1
NC_005030	1
NC_005031	6
NC_005032	5
NC_005036	9
NC_005038	110
NC_005039	1
NC_005040	4
NC_005041	4
NC_005046	3
NC_005048	1
NC_005049	1
NC_005051	2
NC_005052	1
NC_005053	2
NC_005057	2
NC_005062	1
NC_005064	2
NC_005065	10
NC_005068	120
NC_005074	2
NC_005077	2
NC_005078	3
NC_005079	3
NC_005080	2
NC_005081	3
NC_005082	1
NC_005084	8
NC_005092	1
NC_005093	6
NC_005094	1
NC_005095	1
NC_005096	1
NC_005097	1
NC_005132	4
NC_005134	6
NC_005136	1
NC_005137	147
NC_005138	4
NC_005148	2
NC_005165	8
NC_005166	1
NC_005167	1
NC_005168	1
NC_005169	1
NC_005170	1
NC_005171	1
NC_005172	3
NC_005173	1
NC_005174	1
NC_005175	1
NC_005176	1
NC_005179	139
NC_005209	3
NC_005210	6
NC_005214	2
NC_005215	1
NC_005216	1
NC_005217	2
NC_005218	1
NC_005219	1
NC_005220	1
NC_005221	2
NC_005222	1
NC_005223	1
NC_005224	1
NC_005225	1
NC_005226	1
NC_005227	1
NC_005228	2
NC_005233	1
NC_005234	1
NC_005235	1
NC_005236	1
NC_005237	1
NC_005238	1
NC_005261	78
NC_005264	108
NC_005266	1
NC_005267	1
NC_005281	2
NC_005283	7
NC_005285	5
NC_005286	4
NC_005287	4
NC_005288	1
NC_005289	1
NC_005290	1
NC_005300	1
NC_005301	1
NC_005302	1
NC_005304	1
NC_005309	320
NC_005319	4
NC_005320	4
NC_005321	4
NC_005330	3
NC_005331	3
NC_005336	132
NC_005337	132
NC_005338	4
NC_005339	7
NC_005341	3
NC_005343	5
NC_005347	4
NC_005348	3
NC_005359	1
NC_005497	1
NC_005635	3
NC_005636	2
NC_005775	1
NC_005776	1
NC_005777	1
NC_005778	1
NC_005790	3
NC_005807	4
NC_005811	2
NC_005812	4
NC_005817	2
NC_005818	1
NC_005819	1
NC_005830	38
NC_005831	7
NC_005832	93
NC_005842	4
NC_005843	3
NC_005844	4
NC_005845	5
NC_005846	2
NC_005848	1
NC_005849	2
NC_005850	3
NC_005851	2
NC_005852	3
NC_005853	3
NC_005854	3
NC_005855	4
NC_005874	1
NC_005875	1
NC_005881	153
NC_005883	4
NC_005888	2
NC_005889	2
NC_005890	2
NC_005894	2
NC_005895	3
NC_005896	6
NC_005897	1
NC_005898	2
NC_005899	1
NC_005902	152
NC_005903	1
NC_005904	1
NC_005905	87
NC_005906	79
NC_005946	94
NC_005947	1
NC_005950	2
NC_005953	1
NC_005954	1
NC_005965	2
NC_005974	7
NC_005975	7
NC_005976	1
NC_005977	1
NC_005978	2
NC_005979	1
NC_005980	1
NC_005981	1
NC_005982	1
NC_005983	1
NC_005985	3
NC_005986	1
NC_005987	1
NC_005988	1
NC_005989	1
NC_005990	1
NC_005991	1
NC_005992	1
NC_005993	1
NC_005994	1
NC_005995	1
NC_005996	1
NC_005997	1
NC_005998	1
NC_005999	1
NC_006000	1
NC_006001	1
NC_006002	1
NC_006003	1
NC_006004	1
NC_006005	1
NC_006006	1
NC_006007	1
NC_006008	1
NC_006009	1
NC_006010	1
NC_006011	1
NC_006012	1
NC_006013	1
NC_006014	1
NC_006015	1
NC_006016	1
NC_006017	1
NC_006018	1
NC_006019	1
NC_006020	1
NC_006021	1
NC_006022	1
NC_006023	1
NC_006024	1
NC_006025	1
NC_006051	2
NC_006052	1
NC_006053	1
NC_006054	1
NC_006056	1
NC_006057	1
NC_006059	4
NC_006060	3
NC_006061	2
NC_006062	3
NC_006063	4
NC_006064	1
NC_006065	1
NC_006066	2
NC_006144	33
NC_006146	100
NC_006147	2
NC_006148	2
NC_006150	198
NC_006151	92
NC_006152	3
NC_006213	9
NC_006259	2
NC_006260	2
NC_006261	2
NC_006262	1
NC_006263	3
NC_006264	1
NC_006265	4
NC_006267	3
NC_006269	2
NC_006271	1
NC_006272	1
NC_006273	187
NC_006275	1
NC_006276	1
NC_006296	9
NC_006306	1
NC_006307	1
NC_006308	2
NC_006309	1
NC_006310	1
NC_006311	1
NC_006312	1
NC_006313	1
NC_006314	2
NC_006315	1
NC_006316	1
NC_006317	2
NC_006318	2
NC_006319	1
NC_006320	1
NC_006358	3
NC_006359	2
NC_006367	3
NC_006383	7
NC_006384	4
NC_006428	8
NC_006429	5
NC_006430	8
NC_006431	2
NC_006432	10
NC_006433	1
NC_006435	1
NC_006437	1
NC_006439	1
NC_006440	1
NC_006441	1
NC_006447	2
NC_006451	1
NC_006458	2
NC_006460	1
NC_006494	1
NC_006495	1
NC_006496	1
NC_006497	1
NC_006498	1
NC_006499	1
NC_006500	1
NC_006501	1
NC_006502	1
NC_006503	1
NC_006504	1
NC_006505	1
NC_006506	1
NC_006507	1
NC_006508	1
NC_006549	141
NC_006550	4
NC_006551	2
NC_006553	1
NC_006554	2
NC_006555	2
NC_006558	3
NC_006559	2
NC_006560	86
NC_006561	2
NC_006563	7
NC_006564	7
NC_006566	1
NC_006567	1
NC_006568	4
NC_006572	1
NC_006573	2
NC_006574	1
NC_006575	2
NC_006577	8
NC_006579	11
NC_006623	94
NC_006630	1
NC_006631	3
NC_006632	2
NC_006633	19
NC_006634	7
NC_006635	8
NC_006636	5
NC_006637	7
NC_006638	9
NC_006639	12
NC_006640	2
NC_006641	9
NC_006642	10
NC_006643	9
NC_006644	10
NC_006645	8
NC_006646	19
NC_006647	6
NC_006648	8
NC_006649	17
NC_006650	10
NC_006651	10
NC_006652	1
NC_006653	9
NC_006654	9
NC_006655	9
NC_006656	9
NC_006657	11
NC_006658	27
NC_006659	23
NC_006660	8
NC_006661	5
NC_006662	6
NC_006874	4
NC_006875	3
NC_006876	4
NC_006879	32
NC_006934	6
NC_006935	1
NC_006937	3
NC_006939	4
NC_006941	1
NC_006942	6
NC_006943	4
NC_006944	10
NC_006946	2
NC_006948	5
NC_006950	1
NC_006951	7
NC_006952	3
NC_006955	3
NC_006956	1
NC_006957	1
NC_006960	1
NC_006961	1
NC_006962	2
NC_006963	7
NC_006964	2
NC_006965	1
NC_006966	174
NC_006995	3
NC_006998	199
NC_006999	1
NC_007000	1
NC_007001	2
NC_007002	3
NC_007003	2
NC_007013	3
NC_007014	3
NC_007015	4
NC_007017	4
NC_007018	2
NC_007020	5
NC_007026	2
NC_007027	1
NC_007028	6
NC_007029	2
NC_007030	5
NC_007031	6
NC_007032	5
NC_007033	5
NC_007034	6
NC_007035	8
NC_007036	10
NC_007037	15
NC_007038	15
NC_007039	14
NC_007040	9
NC_007041	10
NC_007044	13
NC_007067	1
NC_007069	1
NC_007147	1
NC_007150	8
NC_007151	153
NC_007154	1
NC_007155	1
NC_007156	2
NC_007157	1
NC_007158	1
NC_007159	1
NC_007160	1
NC_007161	1
NC_007162	1
NC_007163	2
NC_007180	1
NC_007192	3
NC_007193	4
NC_007210	4
NC_007211	3
NC_007212	1
NC_007213	1
NC_007216	1
NC_007218	4
NC_007219	1
NC_007220	2
NC_007221	1
NC_007222	1
NC_007241	1
NC_007242	1
NC_007289	3
NC_007290	4
NC_007338	2
NC_007339	4
NC_007340	3
NC_007341	7
NC_007346	470
NC_007357	1
NC_007358	1
NC_007359	1
NC_007360	1
NC_007361	1
NC_007362	1
NC_007363	1
NC_007364	1
NC_007366	1
NC_007367	1
NC_007368	1
NC_007369	1
NC_007370	1
NC_007371	1
NC_007372	1
NC_007373	1
NC_007374	1
NC_007375	1
NC_007376	1
NC_007377	1
NC_007378	1
NC_007380	1
NC_007381	1
NC_007382	1
NC_007383	132
NC_007408	4
NC_007415	1
NC_007433	1
NC_007447	7
NC_007448	8
NC_007454	8
NC_007455	4
NC_007518	2
NC_007522	3
NC_007523	2
NC_007524	2
NC_007525	1
NC_007526	1
NC_007527	1
NC_007528	1
NC_007529	1
NC_007531	1
NC_007532	1
NC_007533	1
NC_007534	1
NC_007535	1
NC_007536	1
NC_007537	1
NC_007538	1
NC_007539	1
NC_007540	1
NC_007541	1
NC_007542	1
NC_007543	1
NC_007544	1
NC_007545	1
NC_007546	1
NC_007547	1
NC_007548	1
NC_007549	1
NC_007550	1
NC_007551	1
NC_007552	1
NC_007553	1
NC_007554	1
NC_007555	1
NC_007556	1
NC_007557	1
NC_007558	1
NC_007559	2
NC_007560	1
NC_007561	1
NC_007562	1
NC_007563	1
NC_007564	1
NC_007565	1
NC_007566	1
NC_007567	1
NC_007568	1
NC_007569	1
NC_007570	1
NC_007571	1
NC_007572	1
NC_007573	1
NC_007574	1
NC_007580	1
NC_007582	1
NC_007583	1
NC_007584	1
NC_007585	1
NC_007586	1
NC_007587	1
NC_007588	1
NC_007589	1
NC_007590	1
NC_007591	2
NC_007592	1
NC_007605	106
NC_007609	3
NC_007611	5
NC_007612	5
NC_007619	2
NC_007638	4
NC_007639	1
NC_007642	6
NC_007646	79
NC_007647	1
NC_007648	1
NC_007649	1
NC_007653	91
NC_007654	6
NC_007655	1
NC_007656	1
NC_007657	2
NC_007658	1
NC_007659	1
NC_007660	2
NC_007661	2
NC_007662	2
NC_007663	1
NC_007664	1
NC_007665	1
NC_007666	1
NC_007667	1
NC_007668	1
NC_007669	1
NC_007670	1
NC_007671	1
NC_007672	1
NC_007673	2
NC_007674	1
NC_007679	3
NC_007711	1
NC_007721	1
NC_007723	3
NC_007724	2
NC_007725	1
NC_007726	4
NC_007727	2
NC_007728	1
NC_007729	5
NC_007730	3
NC_007731	3
NC_007733	4
NC_007735	1
NC_007736	1
NC_007737	1
NC_007738	1
NC_007739	1
NC_007740	1
NC_007741	1
NC_007742	1
NC_007743	1
NC_007744	1
NC_007745	1
NC_007746	1
NC_007747	2
NC_007748	1
NC_007749	1
NC_007750	1
NC_007751	1
NC_007752	1
NC_007753	1
NC_007754	1
NC_007755	1
NC_007756	1
NC_007757	1
NC_007767	144
NC_007803	9
NC_007815	5
NC_007816	4
NC_007903	2
NC_007904	2
NC_007905	2
NC_007906	1
NC_007913	1
NC_007915	2
NC_007916	2
NC_007919	4
NC_007920	1
NC_007921	155
NC_007922	6
NC_007923	5
NC_007965	3
NC_007966	3
NC_007985	10
NC_007986	9
NC_007987	8
NC_007988	7
NC_007989	4
NC_007990	7
NC_007991	5
NC_007992	4
NC_007993	6
NC_007994	9
NC_007995	8
NC_007996	4
NC_007998	6
NC_007999	15
NC_008000	14
NC_008001	13
NC_008002	15
NC_008003	8
NC_008004	8
NC_008005	5
NC_008006	4
NC_008007	16
NC_008008	5
NC_008017	4
NC_008018	3
NC_008020	6
NC_008028	1
NC_008029	3
NC_008030	172
NC_008032	6
NC_008033	2
NC_008034	5
NC_008035	141
NC_008037	1
NC_008038	2
NC_008039	1
NC_008040	1
NC_008041	3
NC_008056	4
NC_008057	2
NC_008058	3
NC_008059	3
NC_008094	3
NC_008168	116
NC_008169	3
NC_008170	4
NC_008171	1
NC_008172	1
NC_008173	1
NC_008174	1
NC_008175	2
NC_008176	1
NC_008177	1
NC_008178	1
NC_008179	1
NC_008180	1
NC_008181	2
NC_008182	1
NC_008183	2
NC_008184	6
NC_008187	154
NC_008188	5
NC_008189	5
NC_008190	1
NC_008191	2
NC_008210	158
NC_008211	171
NC_008236	3
NC_008237	1
NC_008249	5
NC_008250	1
NC_008251	3
NC_008252	87
NC_008266	4
NC_008267	3
NC_008283	3
NC_008284	3
NC_008291	212
NC_008292	4
NC_008293	132
NC_008297	7
NC_008298	8
NC_008299	5
NC_008300	3
NC_008301	2
NC_008302	1
NC_008303	3
NC_008304	3
NC_008305	2
NC_008306	1
NC_008307	2
NC_008310	4
NC_008311	3
NC_008316	4
NC_008317	3
NC_008329	5
NC_008348	135
NC_008361	171
NC_008365	4
NC_008366	9
NC_008373	4
NC_008374	4
NC_008375	3
NC_008377	3
NC_008393	1
NC_008492	3
NC_008493	3
NC_008494	3
NC_008495	2
NC_008514	6
NC_008516	5
NC_008517	3
NC_008518	170
NC_008519	6
NC_008520	149
NC_008521	3
NC_008522	2
NC_008523	2
NC_008524	1
NC_008552	6
NC_008558	1
NC_008559	3
NC_008560	2
NC_008579	3
NC_008580	3
NC_008582	6
NC_008585	9
NC_008586	126
NC_008603	350
NC_008604	2
NC_008605	2
NC_008614	4
NC_008706	2
NC_008707	2
NC_008708	1
NC_008714	1
NC_008716	5
NC_008718	1
NC_008719	1
NC_008724	353
NC_008725	120
NC_008728	1
NC_008729	1
NC_008730	1
NC_008731	2
NC_008732	2
NC_008733	1
NC_008734	1
NC_008735	1
NC_008736	2
NC_008737	2
NC_008779	3
NC_008780	2
NC_008793	4
NC_008794	3
NC_008824	1
NC_008837	2
NC_008838	1
NC_008839	1
NC_008840	2
NC_008841	1
NC_008842	1
NC_008843	2
NC_008844	3
NC_008845	1
NC_008846	1
NC_008847	1
NC_008848	2
NC_008849	1
NC_008850	1
NC_008851	2
NC_008852	1
NC_008853	3
NC_008854	1
NC_008855	1
NC_008856	2
NC_008857	1
NC_008858	2
NC_008859	2
NC_008860	3
NC_008861	1
NC_008862	1
NC_008863	2
NC_008864	2
NC_008865	1
NC_008866	3
NC_008867	4
NC_008868	2
NC_008869	2
NC_008870	2
NC_008871	2
NC_008872	2
NC_008873	2
NC_008874	1
NC_008875	1
NC_008876	1
NC_008877	1
NC_008878	2
NC_008879	2
NC_008880	1
NC_008881	3
NC_008882	4
NC_008883	2
NC_008884	1
NC_008885	3
NC_008886	3
NC_008887	2
NC_008888	2
NC_008889	3
NC_008890	2
NC_008891	2
NC_008892	2
NC_008893	1
NC_008894	2
NC_008895	5
NC_008896	1
NC_008897	2
NC_008898	2
NC_008899	2
NC_008900	2
NC_008901	3
NC_008902	1
NC_008903	2
NC_008904	4
NC_008905	2
NC_008906	3
NC_008907	2
NC_008908	2
NC_008909	3
NC_008910	4
NC_008911	1
NC_008912	4
NC_008913	1
NC_008914	5
NC_008915	4
NC_008916	3
NC_008917	3
NC_008918	1
NC_008919	2
NC_008920	1
NC_008921	1
NC_008922	4
NC_008923	2
NC_008924	2
NC_008925	5
NC_008926	2
NC_008927	2
NC_008928	5
NC_008929	4
NC_008930	5
NC_008931	3
NC_008932	4
NC_008933	2
NC_008934	2
NC_008935	3
NC_008936	3
NC_008937	1
NC_008938	3
NC_008939	2
NC_008940	3
NC_008941	1
NC_008946	3
NC_008947	2
NC_008948	2
NC_008949	4
NC_008950	4
NC_008951	3
NC_008952	1
NC_008953	3
NC_008954	4
NC_008955	5
NC_008956	4
NC_008957	3
NC_008958	2
NC_008959	2
NC_008960	2
NC_008961	1
NC_008962	2
NC_008963	1
NC_008964	1
NC_008965	4
NC_008966	3
NC_008967	2
NC_008968	3
NC_008969	7
NC_008970	5
NC_008971	4
NC_008972	6
NC_008973	3
NC_008976	4
NC_008977	2
NC_008978	4
NC_008979	4
NC_008980	4
NC_008981	2
NC_008982	2
NC_008983	3
NC_008984	6
NC_008985	2
NC_008986	4
NC_008987	4
NC_008988	6
NC_008989	4
NC_008990	6
NC_008991	5
NC_008992	6
NC_008993	4
NC_008994	6
NC_008995	6
NC_008996	6
NC_008997	5
NC_008998	7
NC_008999	5
NC_009000	3
NC_009001	5
NC_009002	3
NC_009003	7
NC_009010	3
NC_009011	136
NC_009013	2
NC_009017	4
NC_009019	9
NC_009020	10
NC_009021	9
NC_009025	2
NC_009026	1
NC_009028	1
NC_009029	1
NC_009030	4
NC_009031	3
NC_009032	3
NC_009041	4
NC_009087	6
NC_009088	3
NC_009127	185
NC_009224	2
NC_009225	2
NC_009233	173
NC_009238	4
NC_009240	96
NC_009241	1
NC_009242	1
NC_009243	1
NC_009244	1
NC_009245	1
NC_009246	1
NC_009247	1
NC_009248	1
NC_009249	1
NC_009250	1
NC_009251	1
NC_009252	1
NC_009333	104
NC_009334	109
NC_009354	4
NC_009383	6
NC_009424	4
NC_009448	2
NC_009449	3
NC_009450	2
NC_009451	4
NC_009489	9
NC_009490	3
NC_009491	2
NC_009503	128
NC_009519	1
NC_009520	1
NC_009521	2
NC_009527	5
NC_009528	5
NC_009530	1
NC_009532	12
NC_009533	5
NC_009535	1
NC_009536	2
NC_009537	1
NC_009538	2
NC_009539	4
NC_009545	5
NC_009546	3
NC_009547	4
NC_009548	4
NC_009549	4
NC_009550	3
NC_009553	3
NC_009556	1
NC_009558	1
NC_009559	3
NC_009560	2
NC_009561	2
NC_009562	2
NC_009563	1
NC_009564	1
NC_009570	3
NC_009571	2
NC_009605	3
NC_009606	3
NC_009607	3
NC_009608	5
NC_009609	1
NC_009612	2
NC_009640	8
NC_009642	4
NC_009644	3
NC_009645	5
NC_009646	3
NC_009647	2
NC_009657	8
NC_009731	1
NC_009741	1
NC_009742	1
NC_009744	1
NC_009745	1
NC_009756	4
NC_009757	2
NC_009758	4
NC_009759	4
NC_009764	4
NC_009805	1
NC_009823	2
NC_009824	1
NC_009825	1
NC_009826	1
NC_009827	1
NC_009889	3
NC_009890	2
NC_009891	1
NC_009892	3
NC_009893	2
NC_009894	1
NC_009895	1
NC_009896	1
NC_009898	416
NC_009899	387
NC_009903	1
NC_009942	1
NC_009944	1
NC_009945	1
NC_009946	1
NC_009947	1
NC_009951	5
NC_009988	8
NC_009989	24
NC_009991	6
NC_009992	6
NC_009994	1
NC_009995	1
NC_009996	1
NC_010107	4
NC_010126	3
NC_010148	1
NC_010178	7
NC_010191	236
NC_010226	6
NC_010235	2
NC_010236	1
NC_010238	4
NC_010239	2
NC_010240	165
NC_010246	2
NC_010247	2
NC_010248	2
NC_010249	1
NC_010250	2
NC_010251	1
NC_010252	1
NC_010253	2
NC_010254	2
NC_010255	1
NC_010256	2
NC_010276	148
NC_010277	5
NC_010293	2
NC_010294	3
NC_010295	3
NC_010297	2
NC_010305	4
NC_010306	5
NC_010307	3
NC_010308	1
NC_010313	4
NC_010314	2
NC_010315	1
NC_010316	2
NC_010317	2
NC_010318	1
NC_010319	2
NC_010328	3
NC_010329	6
NC_010343	1
NC_010344	1
NC_010345	2
NC_010346	1
NC_010347	2
NC_010348	1
NC_010349	1
NC_010350	1
NC_010351	1
NC_010352	4
NC_010354	1
NC_010356	174
NC_010415	1
NC_010416	3
NC_010417	4
NC_010434	3
NC_010435	3
NC_010437	7
NC_010438	8
NC_010439	3
NC_010440	5
NC_010441	4
NC_010489	2
NC_010490	3
NC_010491	1
NC_010521	2
NC_010538	5
NC_010560	4
NC_010561	8
NC_010562	2
NC_010563	1
NC_010569	1
NC_010584	1
NC_010585	1
NC_010586	1
NC_010587	1
NC_010588	1
NC_010589	2
NC_010590	2
NC_010591	1
NC_010592	1
NC_010593	1
NC_010594	1
NC_010618	4
NC_010619	1
NC_010620	1
NC_010624	2
NC_010646	15
NC_010647	4
NC_010648	2
NC_010661	1
NC_010662	1
NC_010663	1
NC_010664	1
NC_010665	1
NC_010666	1
NC_010667	1
NC_010668	1
NC_010669	1
NC_010670	1
NC_010671	101
NC_010700	2
NC_010701	2
NC_010702	1
NC_010703	1
NC_010704	1
NC_010705	1
NC_010706	1
NC_010707	1
NC_010708	1
NC_010709	1
NC_010710	1
NC_010711	2
NC_010712	3
NC_010713	4
NC_010714	3
NC_010732	5
NC_010735	1
NC_010736	1
NC_010737	6
NC_010738	10
NC_010739	6
NC_010743	1
NC_010744	1
NC_010745	1
NC_010746	1
NC_010747	1
NC_010748	1
NC_010749	1
NC_010750	1
NC_010751	1
NC_010752	1
NC_010753	1
NC_010754	1
NC_010755	1
NC_010756	2
NC_010757	2
NC_010758	2
NC_010759	1
NC_010760	2
NC_010761	1
NC_010791	3
NC_010792	2
NC_010797	3
NC_010799	4
NC_010800	8
NC_010806	6
NC_010809	4
NC_010810	2
NC_010812	4
NC_010817	5
NC_010818	3
NC_010820	8
NC_010832	5
NC_010833	3
NC_010834	2
NC_010835	4
NC_010836	3
NC_010837	3
NC_010838	3
NC_010839	3
NC_010840	4
NC_010944	4
NC_010946	4
NC_010947	4
NC_010948	3
NC_010949	3
NC_010950	2
NC_010951	2
NC_010952	3
NC_010953	2
NC_010954	1
NC_010955	10
NC_010956	33
NC_010984	1
NC_010985	2
NC_010986	2
NC_010987	1
NC_010988	2
NC_010989	2
NC_010990	1
NC_010991	1
NC_011024	4
NC_011050	3
NC_011051	6
NC_011052	4
NC_011058	3
NC_011062	3
NC_011065	2
NC_011066	1
NC_011067	1
NC_011068	1
NC_011069	1
NC_011070	2
NC_011086	2
NC_011096	3
NC_011097	4
NC_011106	5
NC_011108	3
NC_011109	6
NC_011132	22
NC_011135	3
NC_011181	3
NC_011182	2
NC_011183	155
NC_011187	4
NC_011189	1
NC_011190	1
NC_011202	37
NC_011203	37
NC_011268	4
NC_011280	5
NC_011309	4
NC_011310	6
NC_011317	2
NC_011335	148
NC_011345	148
NC_011346	3
NC_011347	3
NC_011348	4
NC_011349	1
NC_011362	1
NC_011372	1
NC_011400	3
NC_011423	117
NC_011500	1
NC_011501	1
NC_011502	1
NC_011503	1
NC_011504	1
NC_011505	1
NC_011506	1
NC_011507	1
NC_011508	1
NC_011509	1
NC_011510	1
NC_011515	4
NC_011525	5
NC_011530	6
NC_011532	6
NC_011535	4
NC_011536	4
NC_011537	2
NC_011538	2
NC_011539	2
NC_011540	5
NC_011541	1
NC_011543	4
NC_011544	3
NC_011545	4
NC_011546	7
NC_011547	9
NC_011549	9
NC_011550	7
NC_011552	3
NC_011553	1
NC_011554	1
NC_011555	2
NC_011556	1
NC_011557	1
NC_011558	1
NC_011559	2
NC_011560	1
NC_011568	5
NC_011583	5
NC_011584	5
NC_011588	113
NC_011590	1
NC_011591	2
NC_011592	3
NC_011616	148
NC_011620	4
NC_011639	10
NC_011643	4
NC_011644	97
NC_011646	28
NC_011659	4
NC_011702	7
NC_011704	2
NC_011705	1
NC_011706	1
NC_011765	9
NC_011800	8
NC_011803	4
NC_011804	4
NC_011805	3
NC_011807	3
NC_011808	1
NC_011809	2
NC_011829	2
NC_011918	1
NC_011919	4
NC_011920	9
NC_012038	3
NC_012041	4
NC_012042	4
NC_012094	3
NC_012118	4
NC_012120	4
NC_012123	8
NC_012126	2
NC_012134	1
NC_012135	2
NC_012136	2
NC_012137	2
NC_012206	4
NC_012210	6
NC_012211	3
NC_012212	2
NC_012213	6
NC_012437	3
NC_012481	4
NC_012482	2
NC_012484	1
NC_012485	6
NC_012486	6
NC_012492	3
NC_012493	2
NC_012519	4
NC_012531	2
NC_012532	2
NC_012533	1
NC_012534	1
NC_012535	1
NC_012536	1
NC_012537	1
NC_012538	1
NC_012539	1
NC_012540	1
NC_012541	1
NC_012542	1
NC_012543	1
NC_012544	1
NC_012545	2
NC_012546	1
NC_012553	3
NC_012554	2
NC_012557	1
NC_012561	3
NC_012564	4
NC_012584	27
NC_012585	1
NC_012636	2
NC_012639	139
NC_012664	4
NC_012665	4
NC_012666	1
NC_012671	2
NC_012685	6
NC_012698	1
NC_012699	2
NC_012702	7
NC_012703	6
NC_012728	3
NC_012729	5
NC_012735	1
NC_012754	1
NC_012755	1
NC_012776	2
NC_012777	2
NC_012783	206
NC_012786	3
NC_012787	3
NC_012789	1
NC_012798	1
NC_012799	1
NC_012800	1
NC_012801	2
NC_012802	1
NC_012805	1
NC_012812	1
NC_012869	4
NC_012909	3
NC_012910	9
NC_012931	5
NC_012932	3
NC_012936	10
NC_012957	2
NC_012958	2
NC_012959	32
NC_012986	2
NC_013006	4
NC_013007	10
NC_013011	1
NC_013014	1
NC_013015	1
NC_013017	4
NC_013018	2
NC_013019	3
NC_013020	2
NC_013022	3
NC_013023	3
NC_013024	2
NC_013025	2
NC_013026	2
NC_013027	3
NC_013028	2
NC_013029	4
NC_013030	2
NC_013035	6
NC_013036	91
NC_013057	2
NC_013058	2
NC_013060	3
NC_013075	2
NC_013076	2
NC_013094	1
NC_013095	1
NC_013096	1
NC_013097	1
NC_013098	1
NC_013099	1
NC_013100	1
NC_013101	2
NC_013102	5
NC_013103	1
NC_013105	1
NC_013106	1
NC_013107	1
NC_013108	2
NC_013109	1
NC_013110	1
