ID	CDSs_PHANOTATE
NC_031272	7
NC_031270	8
NC_031268	6
NC_031284	2
NC_031285	3
NC_031259	9
NC_031240	5
NC_031236	7
NC_031232	17
NC_031227	12
NC_031301	5
NC_031313	2
NC_031316	1
NC_031314	2
NC_031304	4
NC_031303	10
NC_031309	1
NC_031312	2
NC_031308	1
NC_031307	1
NC_031302	6
NC_031306	5
NC_031305	5
NC_031320	2
NC_031321	3
NC_031317	1
NC_031318	1
NC_031326	8
NC_031327	5
NC_031336	1
NC_031338	4
NC_031339	3
NC_031340	6
NC_031341	1
NC_031342	4
NC_031448	4
NC_031453	10
NC_031451	5
NC_031449	1
NC_031450	5
NC_031458	4
NC_031459	4
NC_031454	4
NC_031455	5
NC_031456	4
NC_031457	6
NC_031452	4
NC_031461	2
NC_031464	2
NC_031463	3
NC_031462	3
NC_031466	5
NC_031670	2
NC_031695	7
NC_031692	1
NC_031687	3
NC_031690	6
NC_031691	6
NC_031688	5
NC_023483	5
NC_031747	8
NC_031758	5
NC_031759	8
NC_031762	2
NC_031757	6
NC_031752	2
NC_031756	9
NC_031754	4
NC_031750	1
NC_031749	6
NC_031751	6
NC_031753	4
NC_031760	6
NC_031766	2
NC_031763	1
NC_031764	5
NC_031765	6
NC_031761	189
NC_031800	10
NC_033737	4
NC_033464	217
NC_031955	10
NC_032004	9
NC_031961	5
NC_031960	4
NC_031958	8
NC_031957	8
NC_031988	8
NC_032005	8
NC_032006	4
NC_032087	6
NC_032106	3
NC_032104	8
NC_032107	15
NC_032118	6
NC_032114	1
NC_032115	4
NC_032112	6
NC_032119	5
NC_032120	9
NC_032116	2
NC_032113	8
NC_032117	4
NC_032150	1
NC_032149	3
NC_032121	1
NC_032127	7
NC_032133	1
NC_032134	1
NC_032154	1
NC_032155	2
NC_032131	1
NC_032132	3
NC_032128	6
NC_032130	3
NC_032148	3
NC_032146	1
NC_032147	1
NC_032143	2
NC_032145	1
NC_032144	2
NC_032140	2
NC_032141	2
NC_032142	2
NC_032124	7
NC_032138	1
NC_032139	1
NC_032136	2
NC_032137	4
NC_032135	2
NC_032153	2
NC_032151	1
NC_032152	4
NC_032161	1
NC_032162	2
NC_032164	3
NC_032165	2
NC_032166	1
NC_032167	1
NC_032168	2
NC_032169	2
NC_032170	2
NC_032163	1
NC_032158	2
NC_032159	1
NC_032160	4
NC_032157	2
NC_032156	1
NC_032129	8
NC_032172	1
NC_023484	3
NC_023485	6
NC_023486	1
NC_023487	1
NC_023488	1
NC_023489	1
NC_023490	2
NC_023491	1
NC_023492	1
NC_023493	1
NC_023494	3
NC_023495	2
NC_023496	10
NC_003639	1
NC_032122	4
NC_032125	8
NC_032123	6
NC_032682	4
NC_032726	3
NC_032208	3
NC_032252	2
NC_032240	2
NC_032182	2
NC_032189	2
NC_032199	2
NC_032207	5
NC_032224	4
NC_032222	8
NC_032209	8
NC_032221	1
NC_032186	10
NC_032241	1
NC_032225	1
NC_032245	11
NC_032242	12
NC_032215	4
NC_032180	5
NC_032211	9
NC_032218	5
NC_032231	4
NC_032259	1
NC_032261	1
NC_032263	1
NC_032264	1
NC_032265	1
NC_032266	1
NC_032267	1
NC_032258	1
NC_032260	1
NC_032262	1
NC_032256	2
NC_032257	2
NC_032282	2
NC_032174	7
NC_032175	7
NC_032276	2
NC_032281	1
NC_032277	3
NC_032278	2
NC_032279	3
NC_032280	1
NC_032203	8
NC_032230	5
NC_032179	5
NC_032255	154
NC_032270	9
NC_032271	8
NC_032212	6
NC_032268	3
NC_032269	2
NC_032184	2
NC_032236	2
NC_032196	3
NC_032190	3
NC_032197	2
NC_032233	3
NC_032232	2
NC_032191	2
NC_032195	2
NC_032238	2
NC_032213	4
NC_032173	3
NC_032243	2
NC_032253	2
NC_032251	2
NC_032247	2
NC_032239	2
NC_032188	3
NC_032237	2
NC_032200	2
NC_032227	2
NC_032187	2
NC_032223	2
NC_032235	2
NC_032217	4
NC_032234	2
NC_032246	2
NC_032228	2
NC_032178	2
NC_032248	2
NC_032229	2
NC_032250	2
NC_032254	2
NC_032210	2
NC_032214	4
NC_032176	3
NC_032177	2
NC_032216	3
NC_032198	2
NC_032202	10
NC_032193	2
NC_032183	3
NC_032219	2
NC_032220	2
NC_032204	3
NC_032272	2
NC_032274	3
NC_032273	2
NC_032275	3
NC_032205	7
NC_032249	6
NC_032194	2
NC_032192	9
NC_032181	10
NC_032206	11
NC_032226	9
NC_032201	1
NC_032244	3
NC_032185	1
NC_032403	10
NC_032404	1
NC_032444	10
NC_032442	6
NC_032413	2
NC_032518	1
NC_032519	1
NC_032517	1
NC_032520	1
NC_032428	2
NC_032439	5
NC_032437	6
NC_032492	14
NC_032496	4
NC_032484	3
NC_032423	4
NC_032426	2
NC_032433	6
NC_032405	6
NC_032448	1
NC_032454	3
NC_032467	3
NC_032463	6
NC_032470	2
NC_032481	10
NC_032524	2
NC_032523	1
NC_032434	8
NC_032464	8
NC_032441	5
NC_032447	6
NC_032445	9
NC_032476	1
NC_032521	3
NC_032522	3
NC_032490	12
NC_032417	10
NC_032459	8
NC_032477	5
NC_032456	6
NC_032451	5
NC_032407	2
NC_032414	1
NC_032409	1
NC_032449	4
NC_032465	2
NC_032488	2
NC_032427	9
NC_032430	7
NC_032432	7
NC_032446	3
NC_032455	4
NC_032453	4
NC_032503	1
NC_032499	1
NC_032498	2
NC_032502	1
NC_032500	1
NC_032501	2
NC_032495	5
NC_032493	5
NC_032494	9
NC_032478	8
NC_032482	7
NC_032469	10
NC_032525	1
NC_032526	2
NC_032486	3
NC_032461	3
NC_032452	2
NC_032460	1
NC_032408	1
NC_032410	1
NC_032450	1
NC_032457	4
NC_032406	2
NC_032468	3
NC_032466	1
NC_032421	5
NC_032485	3
NC_032497	4
NC_032415	2
NC_032411	3
NC_032416	2
NC_032440	3
NC_032491	1
NC_032483	3
NC_032514	7
NC_032515	6
NC_032516	6
NC_032504	1
NC_032506	1
NC_032507	2
NC_032508	1
NC_032509	2
NC_032510	1
NC_032511	2
NC_032512	1
NC_032505	2
NC_032513	1
NC_032462	2
NC_032420	5
NC_032473	2
NC_032487	4
NC_032429	8
NC_032438	7
NC_032436	6
NC_032443	6
NC_032435	7
NC_032422	6
NC_032471	5
NC_032474	4
NC_032472	5
NC_032424	2
NC_032431	6
NC_032425	4
NC_032419	3
NC_032527	9
NC_032566	1
NC_032641	4
NC_032534	7
NC_032567	7
NC_032536	5
NC_032622	9
NC_032624	3
NC_032541	6
NC_032544	8
NC_032543	15
NC_032558	7
NC_032555	6
NC_032540	1
NC_032570	3
NC_032588	6
NC_032638	7
NC_032595	4
NC_032597	10
NC_032644	4
NC_032610	2
NC_032580	5
NC_032598	11
NC_032642	7
NC_032584	3
NC_032582	5
NC_032549	7
NC_032600	8
NC_032551	3
NC_032529	5
NC_032614	8
NC_032608	8
NC_032562	6
NC_032552	8
NC_032578	4
NC_032577	2
NC_032626	3
NC_032621	4
NC_032634	1
NC_032530	6
NC_032590	4
NC_032632	9
NC_032537	9
NC_032630	9
NC_032569	5
NC_032613	7
NC_032607	6
NC_032612	9
NC_032611	4
NC_032592	5
NC_032602	3
NC_032631	2
NC_032625	5
NC_032574	7
NC_032532	7
NC_032605	5
NC_032533	3
NC_032635	7
NC_032618	6
NC_032633	6
NC_032559	5
NC_032571	6
NC_032568	6
NC_032564	4
NC_032629	9
NC_032583	5
NC_032617	3
NC_032627	2
NC_032604	7
NC_032601	1
NC_032576	3
NC_032556	4
NC_032546	3
NC_032542	8
NC_032573	5
NC_032637	6
NC_032548	5
NC_032563	10
NC_032557	7
NC_032640	9
NC_032591	1
NC_032589	2
NC_032539	10
NC_032587	8
NC_032560	4
NC_032593	5
NC_032628	1
NC_032581	3
NC_032585	7
NC_032606	9
NC_032531	10
NC_032599	10
NC_032603	5
NC_032553	7
NC_032528	9
NC_032643	11
NC_032535	6
NC_032619	12
NC_032572	7
NC_032639	11
NC_032545	6
NC_032550	7
NC_032620	9
NC_032547	10
NC_032615	7
NC_032636	9
NC_032623	8
NC_032575	3
NC_032586	4
NC_032616	4
NC_032565	11
NC_032596	4
NC_032609	9
NC_032554	8
NC_032538	9
NC_032647	1
NC_032648	3
NC_032646	1
NC_032645	2
NC_032561	2
NC_032594	7
NC_032579	10
NC_033335	2
NC_033334	5
NC_033415	2
NC_033416	6
NC_032727	5
NC_032728	5
NC_033048	3
NC_032856	2
NC_032789	4
NC_033217	4
NC_032901	2
NC_032807	6
NC_032970	7
NC_032988	4
NC_032965	11
NC_032832	4
NC_033069	6
NC_033000	6
NC_033080	10
NC_033119	6
NC_033212	5
NC_033116	5
NC_032812	9
NC_032973	7
NC_032986	6
NC_032797	7
NC_033242	6
NC_033053	7
NC_032777	4
NC_033219	3
NC_033021	5
NC_033256	4
NC_033005	4
NC_033133	4
NC_033127	2
NC_033145	3
NC_032990	2
NC_033045	1
NC_033003	3
NC_033148	2
NC_033062	6
NC_033019	2
NC_033157	2
NC_032759	3
NC_033093	3
NC_032743	3
NC_032899	4
NC_033026	7
NC_033226	9
NC_032998	4
NC_032813	5
NC_033009	3
NC_032964	5
NC_033017	2
NC_032853	3
NC_032960	4
NC_032875	5
NC_032992	11
NC_032751	2
NC_032758	3
NC_032764	2
NC_033314	2
NC_033315	2
NC_033313	1
NC_033316	2
NC_032735	10
NC_033153	2
NC_032753	2
NC_033122	5
NC_033094	4
NC_032795	1
NC_033267	12
NC_033027	7
NC_032783	8
NC_032929	11
NC_033261	6
NC_032971	5
NC_033229	6
NC_033134	2
NC_033152	10
NC_033141	2
NC_033275	7
NC_032840	6
NC_032804	7
NC_033277	2
NC_033278	3
NC_033318	1
NC_033317	1
NC_032729	12
NC_033270	4
NC_033138	2
NC_033128	2
NC_033120	2
NC_033239	1
NC_033295	1
NC_033300	2
NC_032852	3
NC_032996	4
NC_032825	7
NC_032989	8
NC_032784	6
NC_033164	5
NC_033296	2
NC_033297	2
NC_033298	4
NC_033299	4
NC_033067	9
NC_032842	7
NC_033110	12
NC_033036	2
NC_033163	8
NC_032814	4
NC_033101	7
NC_033131	9
NC_032900	6
NC_032820	1
NC_033150	3
NC_032882	3
NC_033051	6
NC_033198	1
NC_033107	7
NC_032947	4
NC_032933	4
NC_032921	8
NC_033151	8
NC_032911	3
NC_033001	5
NC_032966	5
NC_032969	6
NC_032939	10
NC_033083	9
NC_032959	8
NC_032908	8
NC_032975	7
NC_032837	3
NC_033205	7
NC_032943	1
NC_033088	5
NC_032873	4
NC_032906	3
NC_033010	4
NC_033041	5
NC_032808	6
NC_033215	4
NC_032847	5
NC_033057	3
NC_032963	5
NC_032886	8
NC_033223	9
NC_033075	5
NC_032953	9
NC_032917	6
NC_032981	9
NC_033137	5
NC_033177	4
NC_033171	1
NC_033144	5
NC_033109	4
NC_032744	1
NC_032742	1
NC_033184	5
NC_033147	4
NC_033172	4
NC_033156	9
NC_033022	5
NC_033240	4
NC_032890	6
NC_032877	8
NC_032892	9
NC_033166	3
NC_033100	7
NC_032827	5
NC_033197	20
NC_033012	2
NC_033090	4
NC_033024	4
NC_033073	5
NC_033059	5
NC_033043	5
NC_033079	6
NC_033230	2
NC_033236	2
NC_032854	7
NC_032844	6
NC_032818	3
NC_032815	4
NC_032834	6
NC_032799	4
NC_032791	9
NC_032803	11
NC_032763	8
NC_033064	12
NC_033049	1
NC_033038	1
NC_033033	1
NC_033044	2
NC_033060	3
NC_033091	2
NC_033098	6
NC_033086	5
NC_033130	6
NC_033115	8
NC_032810	3
NC_032839	9
NC_032864	5
NC_032858	7
NC_032830	6
NC_032802	7
NC_033292	5
NC_033291	3
NC_033293	2
NC_033294	5
NC_032793	4
NC_032781	5
NC_032739	7
NC_033065	4
NC_032851	3
NC_033072	2
NC_033089	6
NC_033084	2
NC_033095	3
NC_032978	9
NC_032994	4
NC_033265	1
NC_032732	1
NC_033146	4
NC_033182	12
NC_033289	1
NC_033290	1
NC_032920	4
NC_032936	4
NC_032785	2
NC_033287	1
NC_033288	4
NC_032863	10
NC_032871	6
NC_032876	4
NC_032888	8
NC_032904	5
NC_032946	9
NC_032838	8
NC_032935	4
NC_032894	6
NC_032857	7
NC_032928	8
NC_032898	3
NC_032940	9
NC_032796	10
NC_032762	1
NC_032750	2
NC_032792	2
NC_032754	3
NC_033106	9
NC_032822	2
NC_032829	1
NC_032809	5
NC_032952	8
NC_032798	1
NC_033173	2
NC_033194	1
NC_033180	8
NC_033189	6
NC_032931	3
NC_033196	4
NC_033077	4
NC_033139	1
NC_033092	4
NC_032828	1
NC_033286	2
NC_033279	2
NC_033149	4
NC_033068	5
NC_033117	6
NC_033058	3
NC_033129	6
NC_033170	4
NC_033187	14
NC_033178	15
NC_032941	2
NC_032918	2
NC_032937	2
NC_032930	3
NC_032923	2
NC_033241	6
NC_033258	2
NC_033262	7
NC_033209	2
NC_033246	8
NC_033203	8
NC_033266	11
NC_033221	6
NC_033235	2
NC_033213	4
NC_033188	3
NC_032835	4
NC_033168	8
NC_033228	7
NC_033185	5
NC_032869	5
NC_033285	2
NC_033284	6
NC_033282	2
NC_033283	3
NC_032999	1
NC_033193	19
NC_033186	30
NC_033113	7
NC_032765	7
NC_033247	5
NC_033174	11
NC_033192	8
NC_033158	3
NC_033222	3
NC_032824	10
NC_033211	5
NC_033269	7
NC_033082	5
NC_033165	3
NC_032848	4
NC_032811	5
NC_033280	1
NC_033281	1
NC_032883	2
NC_032954	1
NC_032938	4
NC_032819	3
NC_032806	4
NC_032734	2
NC_032948	3
NC_032942	6
NC_032924	2
NC_032919	4
NC_032878	5
NC_033273	1
NC_033271	2
NC_033274	3
NC_033081	3
NC_033244	5
NC_032932	5
NC_032862	6
NC_033125	6
NC_033078	2
NC_032760	1
NC_032977	4
NC_032957	3
NC_032972	3
NC_032945	3
NC_032983	5
NC_032934	2
NC_032926	4
NC_032961	3
NC_032865	2
NC_032895	5
NC_032967	2
NC_032859	3
NC_032913	2
NC_032843	2
NC_032889	2
NC_032817	2
NC_032976	2
NC_032836	2
NC_032805	2
NC_033252	2
NC_033037	2
NC_033176	348
NC_033047	9
NC_032968	6
NC_033007	9
NC_033074	6
NC_032962	5
NC_033004	7
NC_032955	7
NC_032974	5
NC_033035	5
NC_033020	8
NC_033056	9
NC_033066	7
NC_033031	9
NC_032786	5
NC_032746	4
NC_032841	3
NC_032914	5
NC_032951	5
NC_033208	6
NC_033250	5
NC_032903	8
NC_033268	6
NC_032958	8
NC_032885	3
NC_032787	3
NC_033202	2
NC_032866	3
NC_032880	7
NC_032747	5
NC_032755	6
NC_032788	3
NC_032737	2
NC_032816	3
NC_032773	5
NC_032879	8
NC_032779	8
NC_032833	4
NC_032823	4
NC_033143	4
NC_033124	3
NC_033111	2
NC_033118	2
NC_033039	6
NC_033052	7
NC_032801	3
NC_032740	3
NC_032868	8
NC_032850	7
NC_032874	5
NC_032893	5
NC_033154	20
NC_033175	45
NC_033167	23
NC_033159	38
NC_033162	22
NC_033085	9
NC_032950	8
NC_032995	7
NC_032980	6
NC_033181	1
NC_033161	5
NC_033063	6
NC_033183	6
NC_033142	5
NC_033169	6
NC_033076	4
NC_033104	8
NC_033199	2
NC_032991	7
NC_033155	2
NC_033135	4
NC_032997	3
NC_033002	4
NC_033123	4
NC_033016	5
NC_033096	5
NC_033042	5
NC_033191	5
NC_033008	7
NC_033028	5
NC_033029	3
NC_033011	5
NC_033018	5
NC_032749	7
NC_032855	7
NC_032860	6
NC_032794	8
NC_032845	2
NC_032761	9
NC_032925	7
NC_033032	3
NC_032896	4
NC_032909	5
NC_033204	1
NC_033034	9
NC_032902	2
NC_033301	1
NC_033302	2
NC_032872	1
NC_032897	2
NC_033304	2
NC_033329	2
NC_033331	2
NC_033332	3
NC_033303	2
NC_033330	1
NC_033055	9
NC_033103	7
NC_032774	5
NC_032982	5
NC_033006	7
NC_033070	7
NC_032922	5
NC_033054	7
NC_033030	6
NC_033015	9
NC_033328	4
NC_033327	2
NC_032905	3
NC_032800	6
NC_033325	3
NC_033326	3
NC_032912	3
NC_033319	2
NC_033321	1
NC_033322	2
NC_033324	2
NC_033323	1
NC_033320	1
NC_032881	4
NC_032846	10
NC_032944	16
NC_033200	2
NC_033307	1
NC_033308	2
NC_033309	3
NC_033310	3
NC_032891	3
NC_032910	3
NC_032821	1
NC_033013	3
NC_033255	3
NC_032870	1
NC_032861	2
NC_033249	1
NC_032887	3
NC_033259	1
NC_033234	1
NC_033253	1
NC_033264	1
NC_032867	4
NC_032915	4
NC_033257	2
NC_033305	3
NC_033306	2
NC_033014	3
NC_033260	3
NC_033254	3
NC_032907	7
NC_032736	9
NC_032745	9
NC_032916	8
NC_032780	5
NC_032757	7
NC_033112	6
NC_033126	2
NC_032772	1
NC_032778	2
NC_033214	2
NC_033224	11
NC_033251	4
NC_033216	4
NC_033132	3
NC_033114	3
NC_033233	3
NC_033140	3
NC_033179	3
NC_033121	3
NC_033097	3
NC_033245	5
NC_033105	4
NC_032849	7
NC_033311	1
NC_033312	2
NC_032738	4
NC_032766	8
NC_033232	7
NC_033071	8
NC_033206	6
NC_033243	4
NC_033102	7
NC_033061	5
NC_033050	7
NC_032771	4
NC_032985	4
NC_032752	4
NC_032993	4
NC_032748	2
NC_033136	1
NC_032769	2
NC_033238	2
NC_032756	1
NC_033087	6
NC_032790	1
NC_033025	6
NC_033201	8
NC_032770	5
NC_033195	3
NC_033040	3
NC_033210	7
NC_033108	1
NC_033225	3
NC_032776	8
NC_033099	6
NC_033046	7
NC_032979	2
NC_033190	8
NC_033227	5
NC_033218	6
NC_033160	4
NC_032831	5
NC_032733	8
NC_032768	5
NC_032884	9
NC_032782	7
NC_033231	7
NC_033237	4
NC_033263	4
NC_033207	3
NC_032767	2
NC_032731	7
NC_032741	5
NC_032984	9
NC_033220	5
NC_032775	2
NC_032826	6
NC_033248	5
NC_032949	2
NC_033023	6
NC_033432	3
NC_033426	2
NC_033438	3
NC_033443	7
NC_033429	4
NC_033417	5
NC_033450	1
NC_033451	4
NC_033435	4
NC_033440	2
NC_033418	3
NC_033446	2
NC_033453	3
NC_033425	5
NC_033437	5
NC_033421	9
NC_033448	2
NC_033449	2
NC_033454	1
NC_033447	1
NC_033442	1
NC_033445	4
NC_033452	3
NC_033436	8
NC_033419	1
NC_033424	6
NC_033428	7
NC_033422	9
NC_033444	9
NC_033434	9
NC_033441	3
NC_033427	12
NC_033439	4
NC_033420	5
NC_033433	4
NC_033430	4
NC_033431	6
NC_033455	4
NC_033456	6
NC_033476	1
NC_033477	1
NC_033494	3
NC_033495	2
NC_033496	3
NC_033467	2
NC_033466	5
NC_033468	2
NC_033465	2
NC_033481	4
NC_033491	3
NC_033463	7
NC_033457	7
NC_033471	1
NC_033472	3
NC_033484	3
NC_033490	3
NC_033473	7
NC_033460	3
NC_033475	2
NC_033470	2
NC_033482	1
NC_033483	3
NC_033479	4
NC_033489	2
NC_033480	2
NC_033488	3
NC_033458	1
NC_033459	4
NC_033469	7
NC_033474	1
NC_033478	3
NC_033487	2
NC_033461	15
NC_033485	2
NC_033486	2
NC_033462	2
NC_033553	12
NC_033554	5
NC_033555	1
NC_036607	2
NC_036608	4
NC_036609	6
NC_036587	6
NC_036586	12
NC_036591	7
NC_036592	4
NC_036589	2
NC_036590	7
NC_036603	1
NC_036600	2
NC_036585	6
NC_036583	4
NC_036604	2
NC_036605	1
NC_036606	3
NC_036593	2
NC_036597	3
NC_036598	4
NC_036599	5
NC_036602	5
NC_018505	10
NC_018506	7
NC_018504	189
NC_036615	1
NC_036616	1
NC_036617	1
NC_036621	2
NC_036618	1
NC_036620	1
NC_036619	1
NC_018519	15
NC_018530	8
NC_036802	2
NC_018570	5
NC_018575	14
NC_018577	7
NC_018578	7
NC_018576	7
NC_018579	6
NC_018572	3
NC_018571	9
NC_036803	6
NC_036877	4
NC_037052	8
NC_037056	11
NC_037055	12
NC_037054	7
NC_037058	5
NC_037053	3
NC_037051	2
NC_037063	7
NC_037065	5
NC_037068	6
NC_037066	4
NC_037059	10
NC_037064	10
NC_037069	10
NC_037067	9
NC_037061	9
NC_037062	5
NC_018614	5
NC_018615	6
NC_018616	11
NC_018613	8
NC_018629	10
NC_018628	3
NC_037095	2
NC_037096	2
NC_018702	3
NC_018668	5
NC_018671	4
NC_018703	4
NC_034524	3
NC_034512	4
NC_034522	3
NC_034511	2
NC_034520	1
NC_034521	1
NC_034510	1
NC_034562	1
NC_034561	1
NC_034554	1
NC_034556	1
NC_034563	2
NC_034555	2
NC_034547	3
NC_034548	6
NC_034545	5
NC_034546	8
NC_034385	2
NC_034408	1
NC_034390	3
NC_034386	2
NC_034391	1
NC_034387	1
NC_034393	1
NC_034400	3
NC_034401	1
NC_034397	2
NC_034403	1
NC_034396	2
NC_034398	3
NC_034404	2
NC_034399	1
NC_034394	3
NC_034395	2
NC_034402	1
NC_034405	1
NC_034406	1
NC_034407	1
NC_034455	13
NC_034475	1
NC_034476	3
NC_034488	1
NC_034496	2
NC_034495	1
NC_034504	2
NC_034492	1
NC_034491	1
NC_034481	2
NC_034497	1
NC_034498	2
NC_034505	3
NC_034477	1
NC_034478	2
NC_034489	1
NC_034499	1
NC_034500	2
NC_034501	2
NC_034483	1
NC_034493	1
NC_034482	1
NC_034442	5
NC_034463	4
NC_034469	2
NC_034462	1
NC_034453	3
NC_034479	2
NC_034480	2
NC_034490	2
NC_034446	124
NC_034502	1
NC_034503	3
NC_034494	2
NC_034464	4
NC_034465	1
NC_034485	1
NC_034474	2
NC_034484	3
NC_034443	6
NC_034451	8
NC_034454	5
NC_034449	10
NC_034448	10
NC_034450	10
NC_034447	11
NC_034567	4
NC_026142	2
NC_034617	7
NC_034631	1
NC_034632	1
NC_034633	1
NC_034629	6
NC_034630	8
NC_034618	245
NC_034622	7
NC_034833	5
NC_034835	1
NC_034836	7
NC_015299	2
NC_015301	2
NC_015300	2
NC_034979	2
NC_034980	4
NC_034981	1
NC_015298	1
NC_034972	13
NC_034976	12
NC_034971	5
NC_034975	2
NC_034978	4
NC_034977	2
NC_034970	12
NC_034973	6
NC_034968	10
NC_035110	4
NC_035071	2
NC_035111	5
NC_035179	6
NC_023547	3
NC_023598	10
NC_035136	4
NC_035137	5
NC_035114	8
NC_035115	6
NC_035116	5
NC_035112	6
NC_035113	4
NC_035117	329
NC_035118	3
NC_035135	3
NC_035127	9
NC_035134	3
NC_035139	4
NC_035138	6
NC_035185	5
NC_023628	3
NC_035432	3
NC_023627	9
NC_025220	4
NC_035210	2
NC_035182	1
NC_035183	1
NC_035181	7
NC_035197	4
NC_035192	4
NC_035196	3
NC_035194	7
NC_035195	2
NC_035200	5
NC_035199	10
NC_035201	10
NC_035193	14
NC_035198	9
NC_035205	5
NC_035204	6
NC_035202	6
NC_035186	5
NC_035190	7
NC_035209	5
NC_035187	1
NC_035206	1
NC_035189	4
NC_035215	7
NC_035221	3
NC_035218	4
NC_035220	7
NC_035180	4
NC_035191	11
NC_035219	7
NC_035214	7
NC_035208	8
NC_035184	8
NC_023633	3
NC_023634	2
NC_023635	1
NC_023631	6
NC_023632	3
NC_023629	3
NC_023630	4
NC_023636	3
NC_023637	5
NC_023638	1
NC_023641	1
NC_023676	3
NC_023674	3
NC_023675	3
NC_023677	164
NC_023673	7
NC_023684	1
NC_023685	3
NC_023681	215
NC_035674	3
NC_035676	5
NC_035675	2
NC_035758	3
NC_035470	7
NC_035471	3
NC_035480	8
NC_035479	9
NC_035478	10
NC_035453	17
NC_035454	4
NC_035759	1
NC_035481	5
NC_035487	5
NC_035488	6
NC_035452	6
NC_035472	8
NC_035473	5
NC_035451	8
NC_035458	2
NC_035459	2
NC_035476	4
NC_035477	3
NC_035465	16
NC_035461	2
NC_035482	5
NC_035484	7
NC_035483	2
NC_035474	5
NC_035486	1
NC_035485	3
NC_035467	4
NC_035466	4
NC_035620	2
NC_003647	3
NC_023680	10
NC_035779	6
NC_023760	11
NC_035798	9
NC_035797	164
NC_035799	4
NC_023762	5
NC_023761	3
NC_023763	4
NC_023764	2
NC_036390	9
NC_036468	1
NC_036469	1
NC_036470	1
NC_036471	1
NC_036472	1
NC_036473	1
NC_036474	1
NC_036476	1
NC_036477	1
NC_036475	1
NC_018710	2
NC_018711	4
NC_018716	6
NC_018718	5
NC_018715	6
NC_018717	4
NC_018713	4
NC_018833	4
NC_018858	12
NC_018864	5
NC_018869	6
NC_018871	12
NC_018875	180
NC_018874	279
NC_018935	4
NC_019023	7
NC_019024	7
NC_019025	5
NC_019027	3
NC_019028	3
NC_019026	3
NC_019031	1
NC_019029	2
NC_019030	2
NC_019036	7
NC_019035	4
NC_019415	4
NC_019409	3
NC_019412	2
NC_037305	6
NC_037306	5
NC_023813	1
NC_023814	1
NC_023815	1
NC_023817	1
NC_023818	1
NC_023820	1
NC_023821	1
NC_023819	1
NC_023816	1
NC_023822	3
NC_023765	5
NC_023766	3
NC_023843	4
NC_023844	4
NC_023842	4
NC_023845	5
NC_023850	6
NC_023851	4
NC_023849	5
NC_023852	11
NC_023853	3
NC_023855	3
NC_023854	2
NC_023864	6
NC_003818	1
NC_023861	4
NC_023860	5
NC_023858	6
NC_023872	5
NC_023871	6
NC_023870	5
NC_023866	3
NC_023868	2
NC_023869	4
NC_023876	6
NC_023885	2
NC_023878	4
NC_023877	5
NC_023882	9
NC_023874	4
NC_023880	1
NC_023881	2
NC_023875	2
NC_023884	4
NC_023879	4
NC_023883	4
NC_023886	3
NC_023887	6
NC_023888	4
NC_023873	13
NC_023894	8
NC_023891	9
NC_023895	9
NC_023892	8
NC_023893	1
NC_023896	5
NC_023983	3
NC_037655	3
NC_037654	1
NC_037664	7
NC_037663	12
NC_037660	8
NC_037659	8
NC_023989	5
NC_023988	4
NC_023987	4
NC_023986	14
NC_023985	4
NC_023984	7
NC_024009	5
NC_024012	6
NC_024013	6
NC_024017	3
NC_024016	4
NC_024031	2
NC_024070	6
NC_024073	6
NC_017982	6
NC_024074	1
NC_025795	1
NC_025796	1
NC_025797	1
NC_025798	1
NC_025799	1
NC_025789	7
NC_025801	1
NC_025802	1
NC_025803	1
NC_025806	3
NC_025808	2
NC_025809	2
NC_025805	1
NC_025804	1
NC_025810	1
NC_025807	1
NC_025800	7
NC_025811	7
NC_025831	1
NC_025832	2
NC_025833	3
NC_025821	3
NC_025825	8
NC_025835	5
NC_025834	5
NC_025837	8
NC_025838	1
NC_025840	1
NC_025841	3
NC_025842	2
NC_025843	1
NC_025845	1
NC_025846	1
NC_025847	1
NC_025848	1
NC_025850	2
NC_025852	2
NC_025851	1
NC_025844	1
NC_025849	3
NC_025853	1
NC_025839	2
NC_025836	1
NC_025899	10
NC_025889	12
NC_025898	6
NC_025894	6
NC_025893	11
NC_025896	8
NC_025895	5
NC_025891	4
NC_025890	2
NC_025960	198
NC_025959	3
NC_025961	5
NC_025964	6
NC_025965	4
NC_025966	4
NC_025967	18
NC_026018	2
NC_026019	3
NC_026015	9
NC_026012	8
NC_026020	5
NC_026135	3
NC_026161	4
NC_026170	2
NC_026141	11
NC_026138	2
NC_026144	3
NC_026140	4
NC_026143	4
NC_026136	1
NC_026139	6
NC_026163	4
NC_026162	4
NC_026164	4
NC_026165	5
NC_026166	6
NC_026169	4
NC_026167	3
NC_026187	2
NC_022554	1
NC_022555	1
NC_022556	1
NC_022557	1
NC_022558	1
NC_022560	1
NC_022562	2
NC_022559	1
NC_022561	1
NC_022553	1
NC_022564	6
NC_026244	6
NC_026245	5
NC_026243	5
NC_026241	3
NC_026238	7
NC_026240	8
NC_026239	7
NC_026246	2
NC_026247	5
NC_026248	7
NC_026253	6
NC_026252	6
NC_026250	7
NC_026249	2
NC_026251	3
NC_026256	3
NC_026255	3
NC_026280	4
NC_026279	4
NC_026278	5
NC_026277	7
NC_026276	7
NC_026275	4
NC_026274	6
NC_026273	4
