ID	CDSs_MGA
NC_031303	4
NC_031312	1
NC_031308	1
NC_031307	1
NC_031302	3
NC_031306	3
NC_031305	4
NC_031320	1
NC_031321	1
NC_031317	1
NC_031318	2
NC_031326	3
NC_031327	1
NC_031336	1
NC_031338	1
NC_031339	1
NC_031340	3
NC_031341	1
NC_031342	1
NC_031448	3
NC_031453	2
NC_031451	3
NC_031449	1
NC_031450	5
NC_031458	2
NC_031454	1
NC_031455	3
NC_031456	3
NC_031457	1
NC_031452	1
NC_031461	2
NC_031464	2
NC_031463	2
NC_031462	1
NC_031466	3
NC_031670	3
NC_031695	4
NC_031692	3
NC_031687	2
NC_031690	3
NC_031691	4
NC_031688	2
NC_023483	1
NC_031747	4
NC_031758	3
NC_031759	4
NC_031762	1
NC_031757	3
NC_031752	1
NC_031756	5
NC_031754	2
NC_031750	1
NC_031749	1
NC_031751	2
NC_031753	3
NC_031760	2
NC_031766	1
NC_031763	1
NC_031764	3
NC_031765	1
NC_031761	124
NC_031800	4
NC_033737	3
NC_033464	57
NC_031955	4
NC_032004	3
NC_031961	1
NC_031960	3
NC_031958	5
NC_031957	6
NC_031988	4
NC_032005	2
NC_032006	1
NC_032087	2
NC_032106	3
NC_032104	5
NC_032107	8
NC_032118	3
NC_032114	1
NC_032115	2
NC_032112	3
NC_032119	2
NC_032120	4
NC_032116	1
NC_032113	2
NC_032117	4
NC_032150	1
NC_032149	2
NC_032121	1
NC_032127	5
NC_032133	1
NC_032134	1
NC_032154	1
NC_032155	2
NC_032131	1
NC_032132	2
NC_032128	1
NC_032130	1
NC_032148	2
NC_032146	1
NC_032147	1
NC_032143	1
NC_032145	1
NC_032144	2
NC_032140	1
NC_032141	1
NC_032142	2
NC_032124	6
NC_032138	1
NC_032139	1
NC_032136	2
NC_032137	1
NC_032135	1
NC_032153	1
NC_032151	1
NC_032152	2
NC_032161	2
NC_032162	2
NC_032164	1
NC_032165	3
NC_032166	1
NC_032167	1
NC_032168	2
NC_032169	1
NC_032170	1
NC_032163	1
NC_032158	1
NC_032159	1
NC_032160	1
NC_032157	1
NC_032156	1
NC_032129	2
NC_032172	1
NC_023484	1
NC_023485	3
NC_023486	1
NC_023487	2
NC_023488	1
NC_023489	1
NC_023490	1
NC_023491	2
NC_023492	1
NC_023493	1
NC_023494	1
NC_023495	1
NC_023496	5
NC_003639	1
NC_032122	2
NC_032125	2
NC_032123	5
NC_032682	2
NC_032726	4
NC_032208	2
NC_032252	1
NC_032240	2
NC_032182	2
NC_032189	2
NC_032199	2
NC_032207	4
NC_032224	4
NC_032222	5
NC_032209	1
NC_032221	2
NC_032186	2
NC_032241	1
NC_032225	1
NC_032245	4
NC_032242	6
NC_032215	2
NC_032180	4
NC_032211	4
NC_032218	1
NC_032231	4
NC_032259	1
NC_032261	1
NC_032263	1
NC_032264	1
NC_032265	1
NC_032266	1
NC_032267	1
NC_032258	1
NC_032260	1
NC_032262	1
NC_032256	1
NC_032257	2
NC_032282	1
NC_032174	2
NC_032175	2
NC_032276	1
NC_032281	1
NC_032277	1
NC_032278	1
NC_032279	1
NC_032280	1
NC_032203	3
NC_032230	3
NC_032179	1
NC_032255	90
NC_032270	1
NC_032271	1
NC_032212	1
NC_032268	2
NC_032269	1
NC_032184	2
NC_032236	3
NC_032196	2
NC_032190	1
NC_032197	3
NC_032233	1
NC_032232	2
NC_032191	2
NC_032195	2
NC_032238	2
NC_032213	2
NC_032173	2
NC_032243	2
NC_032253	2
NC_032251	2
NC_032247	3
NC_032239	2
NC_032188	2
NC_032237	1
NC_032200	2
NC_032227	1
NC_032187	3
NC_032223	2
NC_032235	2
NC_032217	4
NC_032234	2
NC_032246	2
NC_032228	2
NC_032178	2
NC_032248	2
NC_032229	2
NC_032250	2
NC_032254	1
NC_032210	1
NC_032214	3
NC_032176	2
NC_032177	2
NC_032216	2
NC_032198	1
NC_032202	3
NC_032193	2
NC_032183	4
NC_032219	2
NC_032220	2
NC_032204	2
NC_032272	1
NC_032274	2
NC_032273	1
NC_032275	3
NC_032205	1
NC_032249	2
NC_032194	1
NC_032192	2
NC_032181	3
NC_032206	2
NC_032226	2
NC_032201	1
NC_032244	5
NC_032185	1
NC_032403	2
NC_032404	1
NC_032444	6
NC_032442	3
NC_032413	2
NC_032518	1
NC_032519	1
NC_032517	1
NC_032520	1
NC_032428	1
NC_032439	5
NC_032437	5
NC_032492	8
NC_032496	20
NC_032484	3
NC_032423	3
NC_032426	2
NC_032433	4
NC_032405	4
NC_032448	1
NC_032454	2
NC_032467	2
NC_032463	2
NC_032481	2
NC_032524	2
NC_032523	2
NC_032434	2
NC_032464	2
NC_032441	1
NC_032447	5
NC_032445	6
NC_032476	2
NC_032521	2
NC_032522	2
NC_032490	8
NC_032417	4
NC_032459	2
NC_032477	7
NC_032456	4
NC_032451	5
NC_032407	1
NC_032414	1
NC_032409	1
NC_032449	3
NC_032465	2
NC_032488	1
NC_032427	4
NC_032430	4
NC_032432	3
NC_032446	1
NC_032455	1
NC_032453	4
NC_032503	1
NC_032499	1
NC_032498	1
NC_032502	1
NC_032500	1
NC_032501	1
NC_032495	1
NC_032493	1
NC_032494	2
NC_032478	2
NC_032482	1
NC_032469	3
NC_032525	1
NC_032526	1
NC_032486	2
NC_032461	3
NC_032452	1
NC_032460	2
NC_032408	1
NC_032410	2
NC_032450	1
NC_032457	2
NC_032406	1
NC_032468	2
NC_032466	1
NC_032421	1
NC_032485	3
NC_032497	1
NC_032415	1
NC_032411	2
NC_032416	2
NC_032440	2
NC_032491	1
NC_032483	3
NC_032514	1
NC_032515	2
NC_032516	2
NC_032504	1
NC_032506	1
NC_032507	3
NC_032508	1
NC_032509	2
NC_032510	1
NC_032511	2
NC_032512	1
NC_032505	2
NC_032513	1
NC_032462	2
NC_032420	2
NC_032473	1
NC_032487	2
NC_032429	2
NC_032438	4
NC_032436	2
NC_032443	4
NC_032435	1
NC_032422	2
NC_032471	3
NC_032474	4
NC_032472	5
NC_032424	2
NC_032431	1
NC_032425	3
NC_032419	1
NC_032527	2
NC_032566	1
NC_032641	1
NC_032534	2
NC_032567	7
NC_032536	2
NC_032622	3
NC_032624	1
NC_032541	7
NC_032544	4
NC_032543	4
NC_032558	3
NC_032555	3
NC_032540	1
NC_032570	2
NC_032588	4
NC_032638	2
NC_032595	2
NC_032597	3
NC_032644	1
NC_032610	2
NC_032580	2
NC_032598	3
NC_032642	4
NC_032584	2
NC_032582	2
NC_032549	2
NC_032600	2
NC_032551	2
NC_032529	4
NC_032614	3
NC_032608	2
NC_032562	2
NC_032552	3
NC_032578	2
NC_032577	1
NC_032626	1
NC_032621	1
NC_032634	1
NC_032530	3
NC_032590	2
NC_032632	2
NC_032537	2
NC_032630	2
NC_032569	2
NC_032613	2
NC_032607	1
NC_032612	2
NC_032611	2
NC_032592	2
NC_032602	1
NC_032631	1
NC_032625	1
NC_032574	4
NC_032532	2
NC_032605	3
NC_032533	3
NC_032635	2
NC_032618	2
NC_032633	2
NC_032559	2
NC_032571	2
NC_032568	2
NC_032564	1
NC_032629	2
NC_032583	2
NC_032617	1
NC_032627	1
NC_032604	3
NC_032601	1
NC_032576	2
NC_032556	1
NC_032546	1
NC_032542	2
NC_032573	2
NC_032637	1
NC_032548	1
NC_032563	2
NC_032557	1
NC_032640	2
NC_032591	1
NC_032589	2
NC_032539	2
NC_032587	2
NC_032560	2
NC_032593	2
NC_032628	1
NC_032581	2
NC_032585	2
NC_032606	1
NC_032531	2
NC_032599	2
NC_032603	2
NC_032553	2
NC_032528	2
NC_032643	2
NC_032535	2
NC_032619	2
NC_032572	2
NC_032639	2
NC_032545	1
NC_032550	2
NC_032620	2
NC_032547	2
NC_032615	2
NC_032636	2
NC_032623	2
NC_032575	2
NC_032586	3
NC_032616	4
NC_032565	3
NC_032596	2
NC_032609	3
NC_032554	2
NC_032538	2
NC_032647	1
NC_032648	2
NC_032646	1
NC_032645	2
NC_032561	2
NC_032594	2
NC_032579	2
NC_033335	1
NC_033334	2
NC_033415	2
NC_033416	3
NC_032727	3
NC_032728	5
NC_033048	2
NC_032856	1
NC_032789	3
NC_033217	2
NC_032901	3
NC_032807	4
NC_032970	3
NC_032988	3
NC_032965	5
NC_032832	4
NC_033069	2
NC_033000	2
NC_033080	3
NC_033119	2
NC_033212	2
NC_033116	4
NC_032812	3
NC_032973	5
NC_032986	3
NC_032797	4
NC_033242	4
NC_033053	4
NC_032777	4
NC_033219	1
NC_033021	4
NC_033256	2
NC_033005	3
NC_033133	4
NC_033127	1
NC_033145	2
NC_032990	1
NC_033045	1
NC_033003	1
NC_033148	1
NC_033062	2
NC_033019	1
NC_033157	1
NC_032759	2
NC_033093	2
NC_032743	1
NC_032899	1
NC_033026	1
NC_033226	3
NC_032998	1
NC_032813	2
NC_033009	2
NC_032964	2
NC_033017	4
NC_032853	2
NC_032960	1
NC_032875	4
NC_032992	4
NC_032751	1
NC_032758	1
NC_032764	2
NC_033314	2
NC_033315	1
NC_033313	1
NC_033316	1
NC_032735	5
NC_033153	1
NC_032753	1
NC_033122	2
NC_033094	1
NC_032795	1
NC_033267	4
NC_033027	5
NC_032783	7
NC_032929	5
NC_033261	3
NC_032971	3
NC_033229	4
NC_033134	1
NC_033152	5
NC_033141	1
NC_033275	4
NC_032840	1
NC_032804	2
NC_033277	1
NC_033278	1
NC_033318	1
NC_033317	1
NC_032729	1
NC_033270	2
NC_033138	2
NC_033128	2
NC_033120	2
NC_033239	1
NC_033295	1
NC_033300	2
NC_032852	2
NC_032996	3
NC_032825	2
NC_032989	3
NC_032784	6
NC_033164	2
NC_033296	1
NC_033297	1
NC_033298	1
NC_033299	2
NC_033067	2
NC_032842	2
NC_033110	2
NC_033036	1
NC_033163	2
NC_032814	2
NC_033101	2
NC_033131	2
NC_032900	1
NC_032820	1
NC_033150	1
NC_032882	1
NC_033051	1
NC_033198	1
NC_033107	1
NC_032947	2
NC_032933	3
NC_032921	2
NC_033151	3
NC_032911	1
NC_033001	2
NC_032966	2
NC_032969	2
NC_032939	2
NC_033083	2
NC_032959	2
NC_032908	2
NC_032975	2
NC_032837	1
NC_033205	2
NC_032943	1
NC_033088	1
NC_032873	1
NC_032906	1
NC_033010	2
NC_033041	3
NC_032808	2
NC_033215	2
NC_032847	1
NC_033057	2
NC_032963	1
NC_032886	2
NC_033223	2
NC_033075	1
NC_032953	2
NC_032917	2
NC_032981	3
NC_033137	2
NC_033177	2
NC_033171	1
NC_033144	2
NC_033109	1
NC_032744	1
NC_032742	2
NC_033184	5
NC_033147	2
NC_033172	1
NC_033156	2
NC_033022	5
NC_033240	5
NC_032890	1
NC_032877	2
NC_032892	3
NC_033166	2
NC_033100	2
NC_032827	1
NC_033197	4
NC_033012	2
NC_033090	4
NC_033024	4
NC_033073	3
NC_033059	2
NC_033043	2
NC_033079	2
NC_033230	2
NC_033236	2
NC_032854	1
NC_032844	1
NC_032818	2
NC_032815	2
NC_032834	2
NC_032799	3
NC_032791	2
NC_032803	2
NC_032763	4
NC_033064	6
NC_033049	2
NC_033033	1
NC_033044	1
NC_033060	1
NC_033091	1
NC_033098	6
NC_033086	4
NC_033130	5
NC_033115	7
NC_032810	2
NC_032839	2
NC_032864	2
NC_032858	2
NC_032830	2
NC_032802	4
NC_033292	3
NC_033291	1
NC_033293	2
NC_033294	3
NC_032793	3
NC_032781	5
NC_032739	5
NC_033065	6
NC_032851	2
NC_033072	2
NC_033089	3
NC_033084	1
NC_033095	1
NC_032978	6
NC_032994	1
NC_033265	2
NC_032732	2
NC_033146	4
NC_033182	5
NC_033289	1
NC_033290	1
NC_032920	3
NC_032936	4
NC_032785	2
NC_033287	1
NC_033288	2
NC_032863	5
NC_032871	1
NC_032876	2
NC_032888	3
NC_032904	1
NC_032946	2
NC_032838	3
NC_032935	2
NC_032894	1
NC_032857	2
NC_032928	2
NC_032898	1
NC_032940	2
NC_032796	4
NC_032762	1
NC_032750	1
NC_032792	1
NC_032754	1
NC_033106	2
NC_032822	1
NC_032829	1
NC_032809	2
NC_032952	1
NC_032798	1
NC_033173	1
NC_033194	1
NC_033180	5
NC_033189	1
NC_032931	2
NC_033196	3
NC_033077	5
NC_033139	1
NC_033092	5
NC_033286	2
NC_033279	1
NC_033149	4
NC_033068	1
NC_033117	4
NC_033058	3
NC_033129	4
NC_033170	3
NC_033187	3
NC_033178	2
NC_032941	1
NC_032918	2
NC_032937	2
NC_032930	3
NC_032923	2
NC_033241	2
NC_033258	1
NC_033262	2
NC_033209	1
NC_033246	2
NC_033203	2
NC_033266	2
NC_033221	3
NC_033235	3
NC_033213	2
NC_033188	2
NC_032835	3
NC_033168	5
NC_033228	2
NC_033185	1
NC_032869	3
NC_033285	1
NC_033284	4
NC_033282	1
NC_033283	3
NC_032999	1
NC_033193	4
NC_033186	5
NC_033113	3
NC_032765	3
NC_033247	4
NC_033174	3
NC_033192	3
NC_033158	2
NC_033222	3
NC_032824	7
NC_033211	3
NC_033269	7
NC_033082	4
NC_033165	3
NC_032848	2
NC_032811	4
NC_033280	1
NC_033281	1
NC_032883	2
NC_032954	1
NC_032938	2
NC_032819	2
NC_032806	2
NC_032734	2
NC_032948	2
NC_032942	5
NC_032924	1
NC_032919	1
NC_032878	2
NC_033273	1
NC_033271	1
NC_033274	1
NC_033081	3
NC_033244	3
NC_032932	3
NC_032862	3
NC_033125	5
NC_033078	2
NC_032760	2
NC_032977	1
NC_032957	2
NC_032972	3
NC_032945	2
NC_032983	2
NC_032934	2
NC_032926	2
NC_032961	2
NC_032865	5
NC_032895	3
NC_032967	2
NC_032859	2
NC_032913	2
NC_032843	2
NC_032889	2
NC_032817	2
NC_032976	3
NC_032836	2
NC_032805	2
NC_033252	2
NC_033037	2
NC_033176	147
NC_033047	2
NC_032968	3
NC_033007	3
NC_033074	2
NC_032962	3
NC_033004	2
NC_032955	2
NC_032974	2
NC_033035	4
NC_033020	2
NC_033056	2
NC_033066	2
NC_033031	3
NC_032786	1
NC_032746	2
NC_032841	2
NC_032914	4
NC_032951	3
NC_033208	4
NC_033250	2
NC_032903	3
NC_033268	2
NC_032958	4
NC_032885	2
NC_032787	2
NC_033202	1
NC_032866	1
NC_032880	4
NC_032747	4
NC_032755	2
NC_032788	1
NC_032737	1
NC_032816	1
NC_032773	3
NC_032879	3
NC_032779	2
NC_032833	2
NC_032823	2
NC_033143	1
NC_033124	3
NC_033111	3
NC_033118	1
NC_033039	6
NC_033052	4
NC_032801	2
NC_032740	2
NC_032868	3
NC_032850	3
NC_032874	2
NC_032893	4
NC_033154	4
NC_033175	6
NC_033167	6
NC_033159	5
NC_033162	7
NC_033085	3
NC_032950	2
NC_032995	2
NC_032980	2
NC_033181	1
NC_033161	3
NC_033063	2
NC_033183	5
NC_033142	4
NC_033169	5
NC_033076	4
NC_033104	5
NC_033199	3
NC_032991	1
NC_033155	2
NC_033135	3
NC_032997	2
NC_033002	3
NC_033123	3
NC_033016	3
NC_033096	3
NC_033042	4
NC_033191	2
NC_033008	3
NC_033028	3
NC_033029	3
NC_033011	3
NC_033018	4
NC_032749	2
NC_032855	2
NC_032860	2
NC_032794	2
NC_032845	1
NC_032761	2
NC_032925	3
NC_033032	2
NC_032896	3
NC_032909	6
NC_033204	1
NC_033034	5
NC_032902	2
NC_033301	2
NC_032872	1
NC_032897	1
NC_033304	2
NC_033329	2
NC_033331	2
NC_033332	1
NC_033303	2
NC_033330	1
NC_033055	4
NC_033103	6
NC_032774	2
NC_032982	3
NC_033006	5
NC_033070	4
NC_032922	4
NC_033054	1
NC_033030	1
NC_033015	4
NC_033328	2
NC_033327	1
NC_032905	1
NC_032800	1
NC_033325	2
NC_033326	3
NC_032912	1
NC_033319	1
NC_033321	2
NC_033322	1
NC_033324	1
NC_033323	1
NC_033320	1
NC_032881	1
NC_032846	1
NC_032956	4
NC_032944	6
NC_033200	1
NC_033307	2
NC_033308	1
NC_033309	1
NC_033310	2
NC_032891	2
NC_032910	1
NC_032821	1
NC_033013	1
NC_033255	2
NC_032870	1
NC_032861	1
NC_033249	1
NC_032887	1
NC_033259	1
NC_033234	1
NC_033253	2
NC_033264	2
NC_032867	1
NC_032915	2
NC_033257	1
NC_033305	3
NC_033306	2
NC_033014	1
NC_033260	2
NC_033254	6
NC_032907	5
NC_032736	2
NC_032745	2
NC_032916	2
NC_032780	2
NC_032757	2
NC_033112	3
NC_033126	1
NC_032772	1
NC_032778	1
NC_033214	1
NC_033224	2
NC_033251	2
NC_033216	3
NC_033132	3
NC_033114	2
NC_033233	2
NC_033140	3
NC_033179	2
NC_033121	3
NC_033097	2
NC_033245	3
NC_033105	2
NC_032849	3
NC_033311	1
NC_033312	1
NC_032738	2
NC_032766	2
NC_033232	3
NC_033071	4
NC_033206	1
NC_033243	2
NC_033102	1
NC_033061	1
NC_033050	2
NC_032771	1
NC_032985	1
NC_032752	1
NC_032993	1
NC_032748	1
NC_033136	1
NC_032769	2
NC_033238	1
NC_032756	1
NC_033087	3
NC_032790	2
NC_033025	1
NC_033201	1
NC_032770	1
NC_033195	1
NC_033040	1
NC_033210	1
NC_033108	1
NC_033225	2
NC_032776	1
NC_033099	2
NC_033046	1
NC_032979	1
NC_033190	2
NC_033227	2
NC_033218	2
NC_033160	2
NC_032831	2
NC_032733	2
NC_032768	4
NC_032884	3
NC_032782	4
NC_033231	3
NC_033237	3
NC_033263	2
NC_033207	1
NC_032767	1
NC_032731	5
NC_032741	2
NC_032984	1
NC_033220	2
NC_032775	2
NC_032826	3
NC_033248	2
NC_032949	2
NC_033023	2
NC_033432	2
NC_033426	1
NC_033438	2
NC_033443	4
NC_033429	3
NC_033417	4
NC_033450	1
NC_033451	3
NC_033435	3
NC_033440	3
NC_033418	1
NC_033446	2
NC_033453	2
NC_033425	3
NC_033437	2
NC_033421	9
NC_033448	1
NC_033449	1
NC_033454	1
NC_033447	2
NC_033442	1
NC_033445	2
NC_033452	1
NC_033436	5
NC_033419	1
NC_033424	2
NC_033428	2
NC_033422	4
NC_033444	3
NC_033434	4
NC_033441	1
NC_033427	4
NC_033439	3
NC_033420	3
NC_033433	3
NC_033430	3
NC_033431	4
NC_033455	2
NC_033456	1
NC_033476	1
NC_033477	1
NC_033494	2
NC_033495	1
NC_033496	1
NC_033467	2
NC_033466	2
NC_033468	2
NC_033465	2
NC_033481	2
NC_033491	5
NC_033463	4
NC_033457	4
NC_033471	1
NC_033472	1
NC_033484	1
NC_033490	1
NC_033473	1
NC_033460	2
NC_033475	1
NC_033470	2
NC_033482	1
NC_033483	1
NC_033479	2
NC_033489	2
NC_033480	2
NC_033488	2
NC_033458	1
NC_033459	1
NC_033469	2
NC_033474	1
NC_033478	2
NC_033487	1
NC_033461	7
NC_033485	1
NC_033486	1
NC_033462	1
NC_033553	6
NC_033554	3
NC_033555	1
NC_036607	1
NC_036608	2
NC_036609	3
NC_036587	5
NC_036586	4
NC_036591	3
NC_036592	3
NC_036589	2
NC_036590	1
NC_036603	5
NC_036600	1
NC_036585	1
NC_036583	3
NC_036604	1
NC_036606	1
NC_036593	2
NC_036597	1
NC_036598	3
NC_036599	2
NC_036602	1
NC_018505	6
NC_018506	1
NC_018504	126
NC_036615	1
NC_036616	1
NC_036617	1
NC_036621	2
NC_036618	1
NC_036620	1
NC_036619	1
NC_018519	7
NC_018530	3
NC_036802	1
NC_018570	2
NC_018575	3
NC_018577	3
NC_018578	4
NC_018576	5
NC_018579	4
NC_018572	1
NC_018571	4
NC_036803	5
NC_036877	2
NC_037052	4
NC_037056	4
NC_037055	1
NC_037054	4
NC_037058	5
NC_037053	1
NC_037051	1
NC_037063	3
NC_037065	3
NC_037068	1
NC_037066	4
NC_037059	4
NC_037064	5
NC_037069	3
NC_037067	3
NC_037061	5
NC_037062	3
NC_018614	3
NC_018615	4
NC_018616	8
NC_018613	2
NC_018629	5
NC_018628	1
NC_037095	1
NC_037096	2
NC_018702	3
NC_018668	1
NC_018671	1
NC_018703	10
NC_034524	2
NC_034512	1
NC_034522	2
NC_034511	1
NC_034520	1
NC_034521	1
NC_034510	2
NC_034562	1
NC_034561	1
NC_034554	2
NC_034556	1
NC_034563	1
NC_034555	1
NC_034547	2
NC_034548	4
NC_034545	5
NC_034546	7
NC_034385	1
NC_034408	1
NC_034390	1
NC_034386	1
NC_034391	1
NC_034387	1
NC_034393	3
NC_034400	1
NC_034401	1
NC_034397	2
NC_034403	1
NC_034396	2
NC_034398	1
NC_034404	1
NC_034399	1
NC_034394	1
NC_034395	1
NC_034402	1
NC_034405	2
NC_034406	1
NC_034407	1
NC_034455	5
NC_034475	1
NC_034476	1
NC_034488	1
NC_034496	2
NC_034495	1
NC_034504	1
NC_034492	1
NC_034491	1
NC_034481	1
NC_034497	1
NC_034498	2
NC_034505	1
NC_034477	1
NC_034478	1
NC_034489	1
NC_034499	1
NC_034500	3
NC_034501	1
NC_034483	1
NC_034493	2
NC_034482	1
NC_034442	1
NC_034463	3
NC_034469	1
NC_034462	1
NC_034453	1
NC_034479	1
NC_034480	1
NC_034490	2
NC_034446	80
NC_034502	1
NC_034503	1
NC_034494	2
NC_034464	1
NC_034465	1
NC_034485	1
NC_034474	1
NC_034484	1
NC_034443	5
NC_034451	6
NC_034454	5
NC_034449	10
NC_034448	8
NC_034450	7
NC_034447	6
NC_034567	3
NC_026142	1
NC_034617	2
NC_034631	1
NC_034632	1
NC_034633	1
NC_034629	3
NC_034630	4
NC_034618	74
NC_034622	5
NC_034833	5
NC_034835	1
NC_034836	3
NC_015299	2
NC_015301	1
NC_015300	2
NC_034979	2
NC_034980	1
NC_034981	1
NC_015298	1
NC_034972	8
NC_034976	6
NC_034971	1
NC_034975	2
NC_034978	2
NC_034977	1
NC_034970	2
NC_034973	2
NC_034968	6
NC_035110	2
NC_035071	1
NC_035111	6
NC_035179	1
NC_023547	2
NC_023598	3
NC_035136	1
NC_035137	3
NC_035114	4
NC_035115	2
NC_035116	3
NC_035112	4
NC_035113	3
NC_035117	89
NC_035118	2
NC_035135	1
NC_035127	6
NC_035134	1
NC_035139	4
NC_035138	5
NC_035185	3
NC_023628	2
NC_035432	2
NC_023627	1
NC_035210	1
NC_035182	1
NC_035183	1
NC_035181	3
NC_035197	3
NC_035192	2
NC_035196	2
NC_035194	4
NC_035195	2
NC_035200	1
NC_035199	5
NC_035201	4
NC_035193	6
NC_035198	1
NC_035205	3
NC_035204	3
NC_035202	5
NC_035186	4
NC_035190	3
NC_035209	2
NC_035187	1
NC_035206	1
NC_035189	2
NC_035215	4
NC_035221	4
NC_035218	2
NC_035220	2
NC_035180	2
NC_035191	8
NC_035219	2
NC_035214	1
NC_035208	4
NC_035184	2
NC_023633	1
NC_023634	2
NC_023635	1
NC_023631	6
NC_023632	3
NC_023629	3
NC_023630	3
NC_023636	3
NC_023637	1
NC_023638	1
NC_023641	1
NC_023676	1
NC_023674	4
NC_023675	3
NC_023677	80
NC_023673	4
NC_023684	1
NC_023685	1
NC_023681	140
NC_035674	2
NC_035676	2
NC_035675	1
NC_035758	3
NC_035470	7
NC_035471	2
NC_035480	3
NC_035479	6
NC_035478	4
NC_035453	10
NC_035454	2
NC_035759	1
NC_035481	1
NC_035487	2
NC_035488	2
NC_035452	4
NC_035472	4
NC_035473	2
NC_035451	2
NC_035458	1
NC_035459	1
NC_035476	2
NC_035477	3
NC_035465	6
NC_035461	1
NC_035482	3
NC_035484	2
NC_035483	1
NC_035474	3
NC_035486	2
NC_035485	2
NC_035467	5
NC_035466	3
NC_035620	2
NC_003647	1
NC_023680	1
NC_035779	1
NC_023760	8
NC_035798	3
NC_035797	84
NC_035799	3
NC_023762	1
NC_023761	1
NC_023763	1
NC_023764	1
NC_036390	4
NC_036468	2
NC_036469	1
NC_036470	1
NC_036471	1
NC_036472	1
NC_036473	1
NC_036474	1
NC_036476	1
NC_036477	1
NC_036475	1
NC_018710	3
NC_018711	1
NC_018716	3
NC_018718	2
NC_018715	1
NC_018717	2
NC_018713	1
NC_018833	1
NC_018858	8
NC_018864	1
NC_018869	1
NC_018871	8
NC_018875	106
NC_018874	116
NC_018935	1
NC_019023	4
NC_019024	3
NC_019025	3
NC_019027	3
NC_019028	3
NC_019026	3
NC_019031	1
NC_019029	1
NC_019030	1
NC_019036	3
NC_019035	2
NC_019415	1
NC_019409	1
NC_019412	1
NC_037305	1
NC_037306	1
NC_023813	1
NC_023814	2
NC_023815	1
NC_023817	1
NC_023818	1
NC_023820	1
NC_023819	1
NC_023816	1
NC_023822	2
NC_023765	1
NC_023766	2
NC_023843	3
NC_023844	4
NC_023842	2
NC_023845	4
NC_023850	2
NC_023851	2
NC_023849	2
NC_023852	4
NC_023853	2
NC_023855	2
NC_023854	2
NC_023864	3
NC_003818	1
NC_023861	2
NC_023860	3
NC_023858	2
NC_023872	2
NC_023871	3
NC_023870	3
NC_023866	2
NC_023868	2
NC_023869	2
NC_023876	1
NC_023885	1
NC_023878	3
NC_023877	3
NC_023882	4
NC_023874	2
NC_023880	1
NC_023881	1
NC_023875	1
NC_023884	1
NC_023879	2
NC_023883	2
NC_023886	2
NC_023887	3
NC_023888	4
NC_023873	6
NC_023894	4
NC_023891	6
NC_023895	5
NC_023892	3
NC_023893	1
NC_023896	1
NC_023983	3
NC_037655	3
NC_037654	1
NC_037663	3
NC_037660	2
NC_037659	1
NC_023989	2
NC_023988	1
NC_023987	1
NC_023986	5
NC_023985	1
NC_023984	1
NC_024009	2
NC_024012	2
NC_024013	1
NC_024017	3
NC_024016	1
NC_024031	2
NC_024070	2
NC_024073	1
NC_017982	4
NC_024074	1
NC_024075	1
NC_024076	1
NC_024078	2
NC_024077	1
NC_019491	169
NC_019495	208
NC_019497	3
NC_019498	1
NC_019493	1
NC_019499	1
NC_019494	3
NC_019532	1
NC_019492	4
NC_019531	4
NC_019547	1
NC_019546	1
NC_019568	1
NC_019569	2
NC_019712	3
NC_024111	3
NC_024113	1
NC_024114	1
NC_024112	3
NC_034163	1
NC_034164	1
NC_034165	1
NC_034166	1
NC_034168	1
NC_034169	1
NC_034170	1
NC_034171	1
NC_034172	1
NC_034162	1
NC_034173	2
NC_024116	3
NC_024115	1
NC_024119	3
NC_024118	3
NC_024120	3
NC_024151	2
NC_019844	4
NC_019853	4
NC_019854	3
NC_019851	4
NC_019852	4
NC_019945	115
NC_019944	1
NC_019947	1
NC_020067	4
NC_020069	5
NC_020070	4
NC_020065	3
NC_020071	3
NC_020066	3
NC_020068	4
NC_020073	4
NC_020072	1
NC_020085	6
NC_020084	4
NC_024305	1
NC_024304	2
NC_024297	4
NC_024301	3
NC_024298	1
NC_024296	3
NC_024300	3
NC_024299	2
NC_024303	62
NC_024306	78
NC_020105	1
NC_020101	2
NC_020102	2
NC_020103	1
NC_020100	2
NC_020099	1
NC_017843	2
NC_020106	3
NC_020160	1
NC_020206	4
NC_020231	140
NC_020235	3
NC_020234	2
NC_020252	1
NC_020257	2
NC_020253	2
NC_020254	2
NC_020255	2
NC_020256	2
NC_024372	1
NC_024373	1
NC_024377	3
NC_024382	51
NC_024376	5
NC_024444	2
NC_024445	1
NC_024443	1
NC_024449	3
NC_024450	94
NC_024453	4
NC_024454	2
NC_024452	2
NC_024455	1
NC_020415	4
NC_020439	1
NC_020440	1
NC_020441	1
NC_020446	1
NC_020447	1
NC_020448	1
NC_020442	1
NC_020443	1
NC_020445	1
NC_020444	1
NC_020471	9
NC_020472	2
NC_020473	1
NC_020475	1
NC_020474	70
NC_020469	4
NC_020470	6
NC_003565	1
NC_003558	1
NC_024458	3
NC_024471	1
NC_024472	3
NC_024473	5
NC_024476	1
NC_036634	1
NC_036635	2
NC_024484	2
NC_024483	2
NC_024482	5
NC_024481	2
NC_024480	2
NC_024479	3
NC_024478	1
NC_024477	2
NC_024485	2
NC_024489	2
NC_024488	4
NC_024487	4
NC_024490	2
